"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","PUBLICPRIVATESETTING","Display Value","Numeric","Low","High","Comments"
"RSUD_60","PUBLISHED","2008","EUR","AUT","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","AUT","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","AUT","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","BEL","PRISONS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","BEL","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","BEL","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","BEL","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","BEL","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","BEL","PRIVATE_PRACTICE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","BEL","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","BEL","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","AFR","BFA","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","AFR","BFA","PUBLIC_DRUG_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","AFR","BFA","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","AFR","BFA","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","AFR","BFA","PRIVATE_PRACTICE","yes","","","",""
"RSUD_60","PUBLISHED","2008","AFR","BFA","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","AFR","BFA","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","AFR","BFA","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DNK","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DNK","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DNK","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DNK","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DNK","PRISONS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DNK","PRIVATE_PRACTICE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DNK","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DNK","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","EST","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","EST","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","EST","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","EST","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","EST","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","EST","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","EST","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","EST","PUBLIC_DRUG_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","FIN","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","FIN","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","FIN","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","FIN","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","FIN","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","FIN","PRISONS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","FIN","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","FIN","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","AFR","GMB","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","AFR","GMB","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","AFR","GMB","PUBLIC_DRUG_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","AFR","GMB","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","AFR","GMB","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","AFR","GMB","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","AFR","GMB","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","AFR","GMB","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DEU","PRIVATE_PRACTICE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DEU","PRISONS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DEU","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DEU","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DEU","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DEU","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DEU","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","DEU","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","GRC","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","GRC","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","GRC","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","GRC","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","GRC","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","GRC","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","GRC","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","GRC","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","HUN","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","HUN","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","HUN","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","HUN","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","HUN","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","HUN","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","HUN","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","HUN","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ISL","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ISL","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ISL","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ISL","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ISL","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ISL","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ISL","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ISL","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IND","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IND","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IND","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IND","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IND","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IND","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IND","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IND","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IDN","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IDN","PUBLIC_DRUG_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IDN","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IDN","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IDN","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IDN","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IDN","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","SEAR","IDN","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","IRL","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","IRL","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","IRL","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","IRL","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","IRL","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","IRL","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","IRL","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","IRL","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ITA","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ITA","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ITA","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ITA","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ITA","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ITA","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ITA","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","ITA","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LVA","PUBLIC_DRUG_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LVA","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LVA","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LVA","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LVA","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LVA","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LVA","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LVA","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LTU","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LTU","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LTU","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LTU","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LTU","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LTU","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LTU","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LTU","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LUX","PRIVATE_PRACTICE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LUX","PRISONS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LUX","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LUX","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LUX","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LUX","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LUX","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","LUX","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_60","PUBLISHED","2008","WPR","MYS","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","WPR","MYS","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","WPR","MYS","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","WPR","MYS","PRIVATE_PRACTICE","yes","","","",""
"RSUD_60","PUBLISHED","2008","WPR","MYS","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","WPR","MYS","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","WPR","MYS","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","WPR","MYS","PUBLIC_DRUG_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MLT","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MLT","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MLT","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MLT","PRISONS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MLT","PRIVATE_PRACTICE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MLT","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MLT","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MLT","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NLD","PRISONS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NLD","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NLD","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NLD","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NLD","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NLD","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NLD","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NLD","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_60","PUBLISHED","2008","WPR","NZL","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","WPR","NZL","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","WPR","NZL","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_60","PUBLISHED","2008","WPR","NZL","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","WPR","NZL","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","WPR","NZL","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_60","PUBLISHED","2008","WPR","NZL","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","WPR","NZL","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NOR","PRIVATE_PRACTICE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NOR","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NOR","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NOR","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NOR","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NOR","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NOR","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","NOR","PRISONS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","POL","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","POL","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","POL","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","POL","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","POL","PRISONS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","POL","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","POL","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","POL","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MDA","PUBLIC_DRUG_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MDA","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MDA","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MDA","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MDA","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MDA","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MDA","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","MDA","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVK","PRISONS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVK","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVK","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVK","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVK","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVK","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVK","PRIVATE_PRACTICE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVK","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVN","PRIVATE_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVN","PRIMARY_HEALTH_CARE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVN","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVN","PRIVATE_PRACTICE","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVN","COMMUNITY_PHARMACIES","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVN","PUBLIC_GENERAL_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVN","PUBLIC_MENTAL_HEALTH_HOSPITALS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SVN","PRISONS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SWE","PUBLIC_MENTAL_HEALTH_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SWE","PRIVATE_TREATMENT_CENTERS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SWE","COMMUNITY_PHARMACIES","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SWE","PRIMARY_HEALTH_CARE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SWE","PRIVATE_PRACTICE","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SWE","PUBLIC_GENERAL_HOSPITALS","no","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SWE","PUBLIC_DRUG_TREATMENT_CENTERS","yes","","","",""
"RSUD_60","PUBLISHED","2008","EUR","SWE","PRISONS","no","","","",""
