"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"CaseCS","GARPR","PUBLISHED","2013","EUR","KAZ","17","17.00000","","","Source: Medical form No.9 (annual), designed for the collection of administrative data. Order of the Ministry of Health of the Republic of Kazakhstan from 12.09.2011 No.616 and the act of birth of the case of congenital syphilis. Information is collected from all regions of the Republic of Kazakhstan in the organizational and methodical department of the Scientific Research Institute of Dermatology and Vnerologichesky (electronic version + paper mail). Data are representative."
"CaseCS","GARPR","PUBLISHED","2013","WPR","TUV","0","0.00000","","","Source: National case reporting. Data are representative. "
"CaseCS","GARPR","PUBLISHED","2013","AMR","VEN","28","28.00000","","","Source: National case reporting. Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","EUR","ALB","0","0.00000","","","Source: National case reporting. Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","EMR","ARE","0","0.00000","","","Source: National case reporting. Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","EUR","ARM","0","0.00000","","","Data collection period: 01/01/2013 to 01/01/2013.               Source: Routine statistics. Data are representative."
"CaseCS","GARPR","PUBLISHED","2014","AMR","CRI","96","96.00000","","","Source: National case reporting.  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","AMR","CUB","6","6.00000","","","Source: National case reporting.  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","WPR","FJI","47","47.00000","","","Source: National case reporting.  Comments: Please note that the denominator for 2014 is a proxy denominator of 20,000, on average Fiji has had an avergae of 20,000-22,000 births per year in the last 4-5 years. We havent finalised the total births for Fiji for 2014.  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","AFR","GAB","0","0.00000","","","Source: National case reporting.  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","","GNQ","113","113.00000","","","Source: Sentinel case reporting. Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","AFR","MOZ","4705","4705.00000","","","Source: National case reporting.                      Comments: Number of live births is estimated at 4.5% of population. It reflects the number of cases from intitutionalized births only. According to DHS 2011, only 54% of births occurred at health facilities. Data are not representative. "
"CaseCS","GARPR","PUBLISHED","2014","AFR","MUS","0","0.00000","","","Source: National case reporting.  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","WPR","MYS","29","29.00000","","","Source: National case reporting.  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","AMR","NIC","5","5.00000","","","Source: Records of the National Programme. Review April 2015.  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","WPR","NRU","0","0.00000","","","Source: National case reporting.  Data are not representative. "
"CaseCS","GARPR","PUBLISHED","2014","AMR","LCA","4","4.00000","","","Source: Sentinel case reporting. Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","SEAR","LKA","8","8.00000","","","Source: Quarterly return of the STD clinic. Data are representative."
"CaseCS","GARPR","PUBLISHED","2014","EUR","MCO","0","0.00000","","","Source: National case reporting.  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","EUR","MDA","7","7.00000","","","Source: National case reporting.  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","AMR","MEX","144","144.00000","","","Source: Inquiries to different sources of health information system in the country."
"CaseCS","GARPR","PUBLISHED","2014","EUR","MNE","1","1.00000","","","Source: National case reporting.  Comments: The number of live births are for 2013 (data for 2014 still not available). Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","WPR","MNG","30","30.00000","","","Source: National case reporting; Health Indicators 2014, Center for Health Development.                     Comments: Data are representative. "
"CaseCS","","PUBLISHED","2016","AMR","ATG","3","3.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","GTM","8","8.00000","","",""
"CaseCS","","PUBLISHED","2016","WPR","AUS","4","4.00000","","",""
"CaseCS","","PUBLISHED","2016","EUR","BLR","0","0.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","COL","3959","3959.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","CRI","36","36.00000","","",""
"CaseCS","GARPR","PUBLISHED","2014","EMR","OMN","0","0.00000","","","Source: National case reporting.                    Comments: Live births data are provisional for the year 2014. Data are not representative. "
"CaseCS","GARPR","PUBLISHED","2014","AMR","PAN","104","104.00000","","","Data collection period: 01/01/2013 to 31/12/2013.              Source: National case reporting.  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","AMR","PER","244","244.00000","","","Source: Information collected from administrative records of health services, called 'Sheet Monitoring Activities of the National Programme'.              Comments: No Social Security data include."
"CaseCS","GARPR","PUBLISHED","2014","","PRY","436","436.00000","","","Source: Notification forms of congenital syphilis.                  Comments: There is underreporting of data due to weaknesses in the monitoring of the cohort of pregnant women with syphilis in health facilities and regional offices."
"CaseCS","GARPR","PUBLISHED","2014","EMR","SAU","0","0.00000","","","Source: National case reporting.  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","AMR","SLV","2","2.00000","","","Source: National case reporting.  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","EUR","SRB","0","0.00000","","","Source: National case reporting.                      Comments: In 2013, no cases of congenital syphilis has been registered in the Republic of Serbia. Data entered for denominator are the number of live births are related to 2013 (data for 2014 is not available at this moment but it is expected to be very similar to those registered in 2013).  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","AFR","SYC","0","0.00000","","","Source: National case reporting.  Data are representative. "
"CaseCS","","PUBLISHED","2016","AMR","CUB","6","6.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","DMA","0","0.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","ECU","110","110.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","SLV","0","0.00000","","",""
"CaseCS","","PUBLISHED","2016","EUR","GEO","13","13.00000","","",""
"CaseCS","","PUBLISHED","2016","EUR","DEU","3","3.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","GRD","0","0.00000","","",""
"CaseCS","GARPR","PUBLISHED","2014","EUR","TJK","2","2.00000","","","Source: National case reporting.                        Comments: These data are from routine surveillance for infections, sexually transmitted diseases in the Republic of Tajikistan for 2014. Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","AFR","TUN","0","0.00000","","","Source: National case reporting.  Data are representative. "
"CaseCS","GARPR","PUBLISHED","2014","EUR","UKR","2","2.00000","","","Source: Form No.34 - healthy, Report on the  patient cohort for diseases that are mainly transmitted through sexual contact, fungous skin diseases and scab for 2014, annual (Order of the MoH of Ukraine from 03.05.1999 no.102); Form No.9, Report on diseases that are mainly transmitted through sexual contact, fungous skin diseases and scab for 20_ year, annual (Order of the MoH of Ukraine from 07.04.2006 No.203 in coordination with the State Statistics Committee of Ukraine). National figures do not include data on the Crimea and Sevastopol. Data are not representative."
"CaseCS","GARPR","PUBLISHED","2014","AMR","URY","97","97.00000","","","Data collection period: 01/01/2013 to 31/12/2013.              Source: National audit.  Data are representative."
"CaseCS","","PUBLISHED","2016","EUR","ALB","1","1.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","HND","31","31.00000","","",""
"CaseCS","","PUBLISHED","2016","WPR","SGP","0","0.00000","","",""
"CaseCS","","PUBLISHED","2016","SEAR","LKA","9","9.00000","","",""
"CaseCS","","PUBLISHED","2016","EUR","CHE","5","5.00000","","",""
"CaseCS","","PUBLISHED","2016","EUR","TJK","1","1.00000","","",""
"CaseCS","","PUBLISHED","2016","WPR","TON","0","0.00000","","",""
"CaseCS","","PUBLISHED","2016","EUR","UKR","1","1.00000","","",""
"CaseCS","","PUBLISHED","2016","EMR","ARE","3","3.00000","","",""
"CaseCS","","PUBLISHED","2016","EUR","ISL","0","0.00000","","",""
"CaseCS","","PUBLISHED","2016","SEAR","IDN","59","59.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","JAM","7","7.00000","","",""
"CaseCS","","PUBLISHED","2016","EUR","KAZ","20","20.00000","","",""
"CaseCS","","PUBLISHED","2016","EUR","KGZ","7","7.00000","","",""
"CaseCS","","PUBLISHED","2016","EUR","LTU","0","0.00000","","",""
"CaseCS","","PUBLISHED","2016","WPR","MYS","15","15.00000","","",""
"CaseCS","","PUBLISHED","2016","AFR","MUS","4","4.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","MEX","169","169.00000","","",""
"CaseCS","","PUBLISHED","2016","EUR","MDA","7","7.00000","","",""
"CaseCS","","PUBLISHED","2016","WPR","MNG","42","42.00000","","",""
"CaseCS","","PUBLISHED","2016","WPR","NRU","0","0.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","NIC","3","3.00000","","",""
"CaseCS","","PUBLISHED","2016","EMR","OMN","0","0.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","PAN","58","58.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","PRY","327","327.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","PER","195","195.00000","","",""
"CaseCS","","PUBLISHED","2016","EUR","ROU","4","4.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","KNA","0","0.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","LCA","1","1.00000","","",""
"CaseCS","","PUBLISHED","2016","AMR","VCT","0","0.00000","","",""
"CaseCS","","PUBLISHED","2016","EMR","SAU","0","0.00000","","",""
"CaseCS","","PUBLISHED","2016","EUR","SRB","0","0.00000","","",""
"CaseCS","","PUBLISHED","2016","AFR","SYC","0","0.00000","","",""
