"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","UNSDGREGION","Display Value","Numeric","Low","High","Comments"
"NUTOVERWEIGHTNUM","PUBLISHED","1990","","","","UNSDG_NORTHERNAMR","1.2 [1.2-1.3]","1.20000","1.20000","1.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1990","","","","UNSDG_CARIBBEAN","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1990","","","","UNSDG_WESTERNASIA","1.3 [0.8-2.1]","1.30000","0.80000","2.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1990","","","","UNSDG_SOUTHASIA","4.2 [1.5-11.3]","4.20000","1.50000","11.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1990","","","","UNSDG_SUBSAHARANAFRICA","4.4 [3.5-5.2]","4.40000","3.50000","5.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_LLDC","2.0 [1.4-3.0]","2.00000","1.40000","3.00000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_SUBSAHARANAFRICA","4.5 [3.7-5.3]","4.50000","3.70000","5.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_WESTERNAFR","1.2 [0.9-1.7]","1.20000","0.90000","1.70000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_LDC","2.7 [1.5-4.9]","2.70000","1.50000","4.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","8.4 [7.7-9.1]","8.40000","7.70000","9.10000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_OCEANIAexAUSNZL","0.0 [0.0-0.1]","0.00000","0.00000","0.10000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_AUSTRALIANEWZEALAND","0.1 [0.0-0.4]","0.10000","0.00000","0.40000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_CENTRALASIASOUTHERNASIA","5.0 [1.7-8.3]","5.00000","1.70000","8.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_CENTRALASIA","0.7 [0.3-1.5]","0.70000","0.30000","1.50000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_EASTERNAFR","2.0 [1.5-2.7]","2.00000","1.50000","2.70000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_NORTHERNAMR","1.4 [1.3-1.4]","1.40000","1.30000","1.40000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_NORTHAFR","1.7 [1.0-2.8]","1.70000","1.00000","2.80000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_LAC","3.6 [2.9-4.4]","3.60000","2.90000","4.40000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_CENTRALAMR","0.9 [0.7-1.2]","0.90000","0.70000","1.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_WESTERNASIA","1.4 [1.0-2.1]","1.40000","1.00000","2.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_SOUTHEASTERNASIA","1.4 [1.2-1.8]","1.40000","1.20000","1.80000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_MIDDLEAFR","0.6 [0.4-1.0]","0.60000","0.40000","1.00000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_CARIBBEAN","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_WESTERNASIANORTHERNAFR","3.1 [2.0-4.1]","3.10000","2.00000","4.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_EASTERNASIA","7.0 [6.3-7.6]","7.00000","6.30000","7.60000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_SOUTHERNAFR","0.6 [0.4-0.8]","0.60000","0.40000","0.80000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_SOUTHAMR","2.5 [1.9-3.3]","2.50000","1.90000","3.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","1995","","","","UNSDG_SOUTHASIA","4.3 [2.0-9.1]","4.30000","2.00000","9.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_CENTRALASIASOUTHERNASIA","5.0 [2.7-7.3]","5.00000","2.70000","7.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_WESTERNAFR","1.2 [0.9-1.6]","1.20000","0.90000","1.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","7.9 [7.2-8.6]","7.90000","7.20000","8.60000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_SOUTHASIA","4.4 [2.7-7.3]","4.40000","2.70000","7.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_SOUTHERNAFR","0.6 [0.4-0.8]","0.60000","0.40000","0.80000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_EASTERNASIA","6.1 [5.5-6.8]","6.10000","5.50000","6.80000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_LLDC","2.1 [1.5-2.9]","2.10000","1.50000","2.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_AUSTRALIANEWZEALAND","0.1 [0.0-0.3]","0.10000","0.00000","0.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_MIDDLEAFR","0.8 [0.5-1.1]","0.80000","0.50000","1.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_CENTRALAMR","1.0 [0.8-1.2]","1.00000","0.80000","1.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_EASTERNAFR","2.2 [1.7-2.8]","2.20000","1.70000","2.80000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_OCEANIAexAUSNZL","0.1 [0.0-0.1]","0.10000","0.00000","0.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_CARIBBEAN","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_LAC","3.8 [3.1-4.4]","3.80000","3.10000","4.40000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_WESTERNASIA","1.6 [1.1-2.1]","1.60000","1.10000","2.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_NORTHAFR","1.8 [1.0-3.0]","1.80000","1.00000","3.00000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_WESTERNASIANORTHERNAFR","3.3 [2.2-4.4]","3.30000","2.20000","4.40000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_SUBSAHARANAFRICA","4.8 [4.0-5.5]","4.80000","4.00000","5.50000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_CENTRALASIA","0.6 [0.3-0.9]","0.60000","0.30000","0.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_SOUTHAMR","2.6 [2.1-3.2]","2.60000","2.10000","3.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_LDC","3.0 [2.1-4.4]","3.00000","2.10000","4.40000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_SOUTHEASTERNASIA","1.7 [1.4-2.2]","1.70000","1.40000","2.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2000","","","","UNSDG_NORTHERNAMR","1.4 [1.4-1.5]","1.40000","1.40000","1.50000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_NORTHERNAMR","1.6 [1.5-1.6]","1.60000","1.50000","1.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_LDC","3.3 [2.7-4.2]","3.30000","2.70000","4.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_NORTHAFR","1.9 [1.1-3.4]","1.90000","1.10000","3.40000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_MIDDLEAFR","0.9 [0.7-1.3]","0.90000","0.70000","1.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_AUSTRALIANEWZEALAND","0.2 [0.0-0.3]","0.20000","0.00000","0.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_SOUTHASIA","4.6 [3.5-6.0]","4.60000","3.50000","6.00000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_SOUTHEASTERNASIA","2.2 [1.7-3.0]","2.20000","1.70000","3.00000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_EASTERNASIA","5.7 [5.1-6.3]","5.70000","5.10000","6.30000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_WESTERNAFR","1.3 [1.0-1.6]","1.30000","1.00000","1.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_SOUTHAMR","2.6 [2.1-3.1]","2.60000","2.10000","3.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_OCEANIAexAUSNZL","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_WESTERNASIA","1.7 [1.3-2.3]","1.70000","1.30000","2.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","7.9 [7.0-8.8]","7.90000","7.00000","8.80000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_SUBSAHARANAFRICA","5.1 [4.4-5.9]","5.10000","4.40000","5.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_CENTRALAMR","1.0 [0.9-1.2]","1.00000","0.90000","1.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_WESTERNASIANORTHERNAFR","3.7 [2.4-4.9]","3.70000","2.40000","4.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_CENTRALASIASOUTHERNASIA","5.0 [3.8-6.3]","5.00000","3.80000","6.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_SOUTHERNAFR","0.6 [0.4-0.9]","0.60000","0.40000","0.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_CARIBBEAN","0.2 [0.1-0.3]","0.20000","0.10000","0.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_EASTERNAFR","2.3 [1.8-2.9]","2.30000","1.80000","2.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_LLDC","2.1 [1.6-2.8]","2.10000","1.60000","2.80000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_LAC","3.8 [3.3-4.3]","3.80000","3.30000","4.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2005","","","","UNSDG_CENTRALASIA","0.5 [0.4-0.6]","0.50000","0.40000","0.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_LDC","3.6 [3.0-4.4]","3.60000","3.00000","4.40000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_CENTRALAMR","1.0 [0.9-1.2]","1.00000","0.90000","1.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_SOUTHEASTERNASIA","2.8 [1.9-4.1]","2.80000","1.90000","4.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_AUSTRALIANEWZEALAND","0.3 [0.1-0.4]","0.30000","0.10000","0.40000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_LLDC","2.2 [1.7-2.9]","2.20000","1.70000","2.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_NORTHAFR","2.3 [1.2-4.2]","2.30000","1.20000","4.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_CENTRALASIASOUTHERNASIA","5.1 [4.3-5.9]","5.10000","4.30000","5.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_WESTERNAFR","1.3 [1.0-1.6]","1.30000","1.00000","1.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_EASTERNAFR","2.4 [1.9-3.0]","2.40000","1.90000","3.00000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_MIDDLEAFR","1.1 [0.8-1.6]","1.10000","0.80000","1.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_CENTRALASIA","0.5 [0.4-0.6]","0.50000","0.40000","0.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_EASTERNASIA","5.7 [5.1-6.4]","5.70000","5.10000","6.40000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_WESTERNASIANORTHERNAFR","4.3 [2.7-5.9]","4.30000","2.70000","5.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_SOUTHASIA","4.6 [3.9-5.5]","4.60000","3.90000","5.50000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_CARIBBEAN","0.2 [0.1-0.3]","0.20000","0.10000","0.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_SOUTHAMR","2.5 [2.1-2.9]","2.50000","2.10000","2.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_NORTHERNAMR","1.8 [1.7-1.8]","1.80000","1.70000","1.80000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_LAC","3.8 [3.3-4.2]","3.80000","3.30000","4.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_SOUTHERNAFR","0.7 [0.5-1.1]","0.70000","0.50000","1.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_SUBSAHARANAFRICA","5.5 [4.8-6.3]","5.50000","4.80000","6.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","8.5 [7.3-9.8]","8.50000","7.30000","9.80000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_OCEANIAexAUSNZL","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2010","","","","UNSDG_WESTERNASIA","1.9 [1.3-2.8]","1.90000","1.30000","2.80000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_SOUTHERNAFR","0.8 [0.5-1.1]","0.80000","0.50000","1.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_SOUTHEASTERNASIA","3.1 [2.0-4.6]","3.10000","2.00000","4.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_CENTRALASIASOUTHERNASIA","5.1 [4.0-6.1]","5.10000","4.00000","6.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_AUSTRALIANEWZEALAND","0.3 [0.1-0.5]","0.30000","0.10000","0.50000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_LDC","3.7 [2.9-4.7]","3.70000","2.90000","4.70000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_WESTERNASIANORTHERNAFR","4.6 [2.8-6.5]","4.60000","2.80000","6.50000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_NORTHAFR","2.6 [1.4-4.7]","2.60000","1.40000","4.70000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_NORTHERNAMR","1.8 [1.8-1.9]","1.80000","1.80000","1.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_LLDC","2.2 [1.7-2.9]","2.20000","1.70000","2.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_SOUTHASIA","4.6 [3.6-5.7]","4.60000","3.60000","5.70000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","8.9 [7.5-10.4]","8.90000","7.50000","10.40000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_WESTERNAFR","1.3 [1.0-1.6]","1.30000","1.00000","1.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_SOUTHAMR","2.5 [2.2-2.9]","2.50000","2.20000","2.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_CENTRALAMR","1.1 [0.9-1.2]","1.10000","0.90000","1.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_WESTERNASIA","2.0 [1.3-3.1]","2.00000","1.30000","3.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_MIDDLEAFR","1.2 [0.9-1.7]","1.20000","0.90000","1.70000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_EASTERNASIA","5.8 [5.2-6.6]","5.80000","5.20000","6.60000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_LAC","3.8 [3.4-4.2]","3.80000","3.40000","4.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_SUBSAHARANAFRICA","5.7 [4.9-6.5]","5.70000","4.90000","6.50000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_OCEANIAexAUSNZL","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_CARIBBEAN","0.2 [0.1-0.4]","0.20000","0.10000","0.40000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_CENTRALASIA","0.5 [0.4-0.7]","0.50000","0.40000","0.70000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2012","","","","UNSDG_EASTERNAFR","2.4 [2.0-3.0]","2.40000","2.00000","3.00000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_SUBSAHARANAFRICA","5.9 [5.0-6.7]","5.90000","5.00000","6.70000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_LLDC","2.3 [1.7-3.0]","2.30000","1.70000","3.00000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_SOUTHERNAFR","0.8 [0.6-1.2]","0.80000","0.60000","1.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_OCEANIAexAUSNZL","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_AUSTRALIANEWZEALAND","0.3 [0.1-0.6]","0.30000","0.10000","0.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_CENTRALASIASOUTHERNASIA","5.0 [3.4-6.6]","5.00000","3.40000","6.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_EASTERNAFR","2.4 [2.0-3.0]","2.40000","2.00000","3.00000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_WESTERNASIA","2.2 [1.3-3.5]","2.20000","1.30000","3.50000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_LDC","3.9 [2.8-5.4]","3.90000","2.80000","5.40000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_CENTRALASIA","0.5 [0.4-0.8]","0.50000","0.40000","0.80000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_WESTERNAFR","1.2 [1.0-1.6]","1.20000","1.00000","1.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_EASTERNASIA","5.9 [5.2-6.6]","5.90000","5.20000","6.60000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_CARIBBEAN","0.2 [0.1-0.4]","0.20000","0.10000","0.40000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_SOUTHEASTERNASIA","3.6 [2.3-5.7]","3.60000","2.30000","5.70000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_NORTHAFR","3.0 [1.5-5.5]","3.00000","1.50000","5.50000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_SOUTHASIA","4.4 [3.1-6.3]","4.40000","3.10000","6.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_SOUTHAMR","2.5 [2.2-2.9]","2.50000","2.20000","2.90000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_CENTRALAMR","1.1 [1.0-1.2]","1.10000","1.00000","1.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_MIDDLEAFR","1.4 [0.9-2.0]","1.40000","0.90000","2.00000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_WESTERNASIANORTHERNAFR","5.2 [3.0-7.4]","5.20000","3.00000","7.40000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_LAC","3.9 [3.5-4.3]","3.90000","3.50000","4.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_NORTHERNAMR","1.8 [1.8-1.9]","1.80000","1.80000","1.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2015","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","9.5 [7.7-11.3]","9.50000","7.70000","11.30000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_WESTERNAFR","1.2 [0.9-1.6]","1.20000","0.90000","1.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_MIDDLEAFR","1.5 [1.0-2.3]","1.50000","1.00000","2.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_WESTERNASIANORTHERNAFR","5.6 [3.0-8.2]","5.60000","3.00000","8.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_WESTERNASIA","2.3 [1.2-4.1]","2.30000","1.20000","4.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_LDC","4.1 [2.5-6.6]","4.10000","2.50000","6.60000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_CENTRALASIA","0.5 [0.3-0.9]","0.50000","0.30000","0.90000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_EASTERNASIA","5.7 [5.0-6.5]","5.70000","5.00000","6.50000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_OCEANIAexAUSNZL","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_SOUTHERNAFR","0.9 [0.6-1.2]","0.90000","0.60000","1.20000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_NORTHAFR","3.3 [1.6-6.3]","3.30000","1.60000","6.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_SOUTHEASTERNASIA","4.2 [2.5-7.1]","4.20000","2.50000","7.10000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","10.0 [7.6-12.3]","10.00000","7.60000","12.30000","excluding Japan"
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_LAC","3.9 [3.5-4.3]","3.90000","3.50000","4.30000",""
"NUTOVERWEIGHTNUM","PUBLISHED","2019","","","","UNSDG_SOUTHAMR","2.6 [2.2-2.9]","2.60000","2.20000","2.90000","Consecutive Low Population Coverage"
