"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"WHS9_87","PUBLISHED","2001","EUR","","AZE","FMLE","84.8","84.80000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2001","EUR","","AZE","MLE","86.1","86.09000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2008","EUR","","AZE","FMLE","83.6","83.64000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2008","EUR","","AZE","MLE","84.3","84.30000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2009","EUR","","AZE","FMLE","84.7","84.70000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2009","EUR","","AZE","MLE","86.2","86.24000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2010","EUR","","AZE","FMLE","84.1","84.09000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2006","AMR","","BHS","MLE","94.0","94.01000","","",""
"WHS9_87","PUBLISHED","1999","EMR","","BHR","FMLE","99.8","99.82000","","",""
"WHS9_87","PUBLISHED","1999","EMR","","BHR","MLE","98.4","98.37000","","",""
"WHS9_87","PUBLISHED","2000","EMR","","BHR","FMLE","99.8","99.81000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2001","AMR","","BRB","FMLE","97.3","97.34000","","",""
"WHS9_87","PUBLISHED","2001","AMR","","BRB","MLE","90.9","90.87000","","",""
"WHS9_87","PUBLISHED","2002","AMR","","BRB","FMLE","96.2","96.20000","","",""
"WHS9_87","PUBLISHED","2002","AMR","","BRB","MLE","89.6","89.56000","","",""
"WHS9_87","PUBLISHED","2000","EUR","","BEL","MLE","99.0","99.02000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2001","EUR","","BEL","FMLE","99.2","99.25000","","",""
"WHS9_87","PUBLISHED","2001","EUR","","BEL","MLE","99.1","99.06000","","",""
"WHS9_87","PUBLISHED","2002","EUR","","BEL","FMLE","99.3","99.26000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2008","EUR","","BEL","MLE","98.8","98.82000","","",""
"WHS9_87","PUBLISHED","2009","EUR","","BEL","FMLE","99.2","99.17000","","",""
"WHS9_87","PUBLISHED","2009","EUR","","BEL","MLE","98.9","98.91000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","BEL","FMLE","99.2","99.23000","","",""
"WHS9_87","PUBLISHED","2005","AMR","","BLZ","FMLE","90.4","90.38000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2005","AMR","","BLZ","MLE","97.7","97.70000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2006","AMR","","BLZ","FMLE","90.2","90.18000","","",""
"WHS9_87","PUBLISHED","2006","AMR","","BLZ","MLE","99.8","99.76000","","",""
"WHS9_87","PUBLISHED","2006","SEAR","","BTN","MLE","78.4","78.40000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2008","SEAR","","BTN","FMLE","86.0","85.99000","","",""
"WHS9_87","PUBLISHED","2008","SEAR","","BTN","MLE","83.8","83.78000","","",""
"WHS9_87","PUBLISHED","2009","SEAR","","BTN","FMLE","90.2","90.20000","","",""
"WHS9_87","PUBLISHED","2001","AMR","","BOL","MLE","94.9","94.87000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2002","AMR","","BOL","FMLE","96.0","95.95000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2002","AMR","","BOL","MLE","95.6","95.55000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2003","AMR","","BOL","FMLE","96.2","96.18000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2003","AMR","","BOL","MLE","95.5","95.45000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2010","EUR","","BIH","FMLE","88.4","88.45000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","BIH","MLE","86.5","86.48000","","",""
"WHS9_87","PUBLISHED","2011","EUR","","BIH","FMLE","90.6","90.62000","","",""
"WHS9_87","PUBLISHED","2011","EUR","","BIH","MLE","89.2","89.18000","","",""
"WHS9_87","PUBLISHED","2005","AFR","","BWA","MLE","83.3","83.28000","","",""
"WHS9_87","PUBLISHED","2006","AFR","","BWA","FMLE","87.0","87.02000","","",""
"WHS9_87","PUBLISHED","2006","AFR","","BWA","MLE","85.2","85.24000","","",""
"WHS9_87","PUBLISHED","2007","AFR","","BWA","FMLE","86.7","86.67000","","",""
"WHS9_87","PUBLISHED","2001","EUR","","BGR","FMLE","97.5","97.45000","","",""
"WHS9_87","PUBLISHED","2001","EUR","","BGR","MLE","99.1","99.09000","","",""
"WHS9_87","PUBLISHED","2002","EUR","","BGR","FMLE","96.7","96.70000","","",""
"WHS9_87","PUBLISHED","2002","EUR","","BGR","MLE","97.4","97.44000","","",""
"WHS9_87","PUBLISHED","2009","EUR","","BGR","FMLE","99.7","99.73000","","",""
"WHS9_87","PUBLISHED","2009","EUR","","BGR","MLE","98.9","98.86000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","BGR","FMLE","99.7","99.74000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","BGR","MLE","99.3","99.29000","","",""
"WHS9_87","PUBLISHED","2005","AFR","","BFA","MLE","48.5","48.50000","","",""
"WHS9_87","PUBLISHED","2006","AFR","","BFA","FMLE","42.5","42.50000","","",""
"WHS9_87","PUBLISHED","2006","AFR","","BFA","MLE","52.0","51.98000","","",""
"WHS9_87","PUBLISHED","2007","AFR","","BFA","FMLE","47.8","47.83000","","",""
"WHS9_87","PUBLISHED","2001","AFR","","BDI","FMLE","49.2","49.25000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2001","AFR","","BDI","MLE","59.3","59.35000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2002","AFR","","BDI","FMLE","48.2","48.16000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2002","AFR","","BDI","MLE","59.1","59.06000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2000","WPR","","KHM","FMLE","86.0","86.01000","","",""
"WHS9_87","PUBLISHED","2000","WPR","","KHM","MLE","97.0","97.04000","","",""
"WHS9_87","PUBLISHED","2003","WPR","","KHM","FMLE","94.5","94.49000","","",""
"WHS9_87","PUBLISHED","2003","WPR","","KHM","MLE","98.6","98.59000","","",""
"WHS9_87","PUBLISHED","2006","WPR","","KHM","FMLE","94.5","94.45000","","",""
"WHS9_87","PUBLISHED","1999","AMR","","CAN","MLE","99.6","99.60000","","",""
"WHS9_87","PUBLISHED","2001","AFR","","CPV","FMLE","97.9","97.93000","","",""
"WHS9_87","PUBLISHED","2001","AFR","","CPV","MLE","99.7","99.71000","","",""
"WHS9_87","PUBLISHED","2002","AFR","","CPV","FMLE","98.1","98.13000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2009","AFR","","CPV","FMLE","91.9","91.89000","","",""
"WHS9_87","PUBLISHED","2009","AFR","","CPV","MLE","94.5","94.47000","","",""
"WHS9_87","PUBLISHED","2010","AFR","","CPV","FMLE","92.4","92.39000","","",""
"WHS9_87","PUBLISHED","2010","AFR","","CPV","MLE","94.6","94.55000","","",""
"WHS9_87","PUBLISHED","2010","AFR","","CAF","MLE","81.3","81.30000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2011","AFR","","CAF","FMLE","59.5","59.51000","","",""
"WHS9_87","PUBLISHED","2011","AFR","","CAF","MLE","78.4","78.39000","","",""
"WHS9_87","PUBLISHED","1999","AFR","","TCD","FMLE","40.1","40.15000","","",""
"WHS9_87","PUBLISHED","2008","AMR","","CHL","MLE","96.2","96.16000","","",""
"WHS9_87","PUBLISHED","2009","AMR","","CHL","FMLE","93.6","93.62000","","",""
"WHS9_87","PUBLISHED","2009","AMR","","CHL","MLE","94.0","94.02000","","",""
"WHS9_87","PUBLISHED","2010","AMR","","CHL","FMLE","94.4","94.42000","","",""
"WHS9_87","PUBLISHED","2008","AMR","","COL","FMLE","93.7","93.74000","","",""
"WHS9_87","PUBLISHED","2008","AMR","","COL","MLE","93.6","93.64000","","",""
"WHS9_87","PUBLISHED","2009","AMR","","COL","FMLE","93.1","93.07000","","",""
"WHS9_87","PUBLISHED","2009","AMR","","COL","MLE","93.2","93.23000","","",""
"WHS9_87","PUBLISHED","2006","AFR","","COG","MLE","59.5","59.47000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2010","AFR","","COG","FMLE","89.3","89.32000","","","National estimation"
"WHS9_87","PUBLISHED","2010","AFR","","COG","MLE","92.3","92.32000","","","National estimation"
"WHS9_87","PUBLISHED","2011","AFR","","COG","FMLE","90.3","90.34000","","",""
"WHS9_87","PUBLISHED","2000","EUR","","HRV","MLE","92.8","92.77000","","",""
"WHS9_87","PUBLISHED","2001","EUR","","HRV","FMLE","92.3","92.33000","","",""
"WHS9_87","PUBLISHED","2001","EUR","","HRV","MLE","93.2","93.25000","","",""
"WHS9_87","PUBLISHED","2002","EUR","","HRV","FMLE","92.9","92.86000","","",""
"WHS9_87","PUBLISHED","2002","EUR","","HRV","MLE","93.6","93.56000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","HRV","FMLE","97.0","96.96000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","HRV","MLE","94.8","94.82000","","",""
"WHS9_87","PUBLISHED","1999","AMR","","CUB","FMLE","98.5","98.48000","","",""
"WHS9_87","PUBLISHED","1999","AMR","","CUB","MLE","99.0","99.00000","","",""
"WHS9_87","PUBLISHED","2006","AMR","","CUB","MLE","96.2","96.17000","","",""
"WHS9_87","PUBLISHED","2007","AMR","","CUB","FMLE","98.2","98.20000","","",""
"WHS9_87","PUBLISHED","2007","AMR","","CUB","MLE","99.4","99.43000","","",""
"WHS9_87","PUBLISHED","2008","AMR","","CUB","FMLE","99.1","99.12000","","",""
"WHS9_87","PUBLISHED","2003","EUR","","CYP","FMLE","98.8","98.82000","","","National estimation"
"WHS9_87","PUBLISHED","2003","EUR","","CYP","MLE","98.5","98.46000","","","National estimation"
"WHS9_87","PUBLISHED","2004","EUR","","CYP","FMLE","98.7","98.69000","","","National estimation"
"WHS9_87","PUBLISHED","2004","EUR","","CYP","MLE","98.8","98.82000","","","National estimation"
"WHS9_87","PUBLISHED","1999","AFR","","CIV","FMLE","49.3","49.35000","","",""
"WHS9_87","PUBLISHED","1999","AFR","","CIV","MLE","65.3","65.30000","","",""
"WHS9_87","PUBLISHED","2000","AFR","","CIV","FMLE","48.2","48.18000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2000","AFR","","CIV","MLE","65.5","65.45000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2000","EUR","","DNK","MLE","97.7","97.67000","","",""
"WHS9_87","PUBLISHED","2004","EUR","","DNK","FMLE","98.8","98.76000","","",""
"WHS9_87","PUBLISHED","2004","EUR","","DNK","MLE","97.6","97.59000","","",""
"WHS9_87","PUBLISHED","2005","EUR","","DNK","FMLE","96.7","96.73000","","",""
"WHS9_87","PUBLISHED","2000","EMR","","DJI","FMLE","23.1","23.06000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2000","EMR","","DJI","MLE","30.5","30.46000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2001","EMR","","DJI","FMLE","24.7","24.67000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2001","EMR","","DJI","MLE","32.4","32.39000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2008","EMR","","DJI","FMLE","42.7","42.73000","","",""
"WHS9_87","PUBLISHED","2008","EMR","","DJI","MLE","47.9","47.88000","","",""
"WHS9_87","PUBLISHED","2009","EMR","","DJI","FMLE","42.2","42.23000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2009","EMR","","DJI","MLE","46.9","46.91000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2011","EMR","","DJI","FMLE","49.1","49.05000","","",""
"WHS9_87","PUBLISHED","1999","AMR","","DOM","MLE","83.3","83.32000","","",""
"WHS9_87","PUBLISHED","2000","AMR","","DOM","FMLE","85.3","85.34000","","",""
"WHS9_87","PUBLISHED","2000","AMR","","DOM","MLE","84.3","84.34000","","",""
"WHS9_87","PUBLISHED","2002","AMR","","DOM","FMLE","88.6","88.63000","","",""
"WHS9_87","PUBLISHED","2009","AMR","","DOM","FMLE","91.3","91.29000","","",""
"WHS9_87","PUBLISHED","2009","AMR","","DOM","MLE","99.3","99.27000","","",""
"WHS9_87","PUBLISHED","2010","AMR","","DOM","FMLE","90.4","90.45000","","",""
"WHS9_87","PUBLISHED","2010","AMR","","DOM","MLE","95.5","95.52000","","",""
"WHS9_87","PUBLISHED","2003","EMR","","EGY","MLE","98.0","98.02000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2004","EMR","","EGY","FMLE","96.0","95.96000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2004","EMR","","EGY","MLE","98.7","98.72000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2001","AMR","","SLV","FMLE","86.5","86.55000","","",""
"WHS9_87","PUBLISHED","2007","AMR","","SLV","MLE","94.1","94.14000","","",""
"WHS9_87","PUBLISHED","2008","AMR","","SLV","FMLE","95.2","95.18000","","",""
"WHS9_87","PUBLISHED","2008","AMR","","SLV","MLE","94.0","94.05000","","",""
"WHS9_87","PUBLISHED","2009","AMR","","SLV","FMLE","95.0","95.02000","","",""
"WHS9_87","PUBLISHED","2009","AFR","","GNQ","FMLE","55.4","55.36000","","",""
"WHS9_87","PUBLISHED","2009","AFR","","GNQ","MLE","56.3","56.31000","","",""
"WHS9_87","PUBLISHED","2010","AFR","","GNQ","FMLE","56.0","56.02000","","",""
"WHS9_87","PUBLISHED","2010","AFR","","GNQ","MLE","56.5","56.54000","","",""
"WHS9_87","PUBLISHED","2004","AFR","","ERI","MLE","52.9","52.94000","","",""
"WHS9_87","PUBLISHED","2005","AFR","","ERI","FMLE","45.9","45.89000","","",""
"WHS9_87","PUBLISHED","2005","AFR","","ERI","MLE","53.5","53.52000","","",""
"WHS9_87","PUBLISHED","2006","AFR","","ERI","FMLE","45.2","45.15000","","",""
"WHS9_87","PUBLISHED","1999","EUR","","EST","MLE","98.4","98.36000","","",""
"WHS9_87","PUBLISHED","2000","EUR","","EST","FMLE","99.2","99.16000","","",""
"WHS9_87","PUBLISHED","2000","EUR","","EST","MLE","99.4","99.42000","","",""
"WHS9_87","PUBLISHED","2001","EUR","","EST","FMLE","99.8","99.80000","","",""
"WHS9_87","PUBLISHED","2001","EUR","","EST","MLE","100.0","99.98000","","",""
"WHS9_87","PUBLISHED","2009","EUR","","EST","FMLE","96.0","96.05000","","",""
"WHS9_87","PUBLISHED","2009","EUR","","EST","MLE","96.5","96.49000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","EST","FMLE","97.0","97.00000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","EST","MLE","97.7","97.65000","","",""
"WHS9_87","PUBLISHED","2005","AFR","","ETH","MLE","66.4","66.43000","","",""
"WHS9_87","PUBLISHED","2006","AFR","","ETH","FMLE","65.6","65.58000","","",""
"WHS9_87","PUBLISHED","2006","AFR","","ETH","MLE","71.8","71.82000","","",""
"WHS9_87","PUBLISHED","2007","AFR","","ETH","FMLE","72.3","72.29000","","",""
"WHS9_87","PUBLISHED","2000","WPR","","FJI","MLE","94.7","94.68000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2001","WPR","","FJI","FMLE","97.7","97.73000","","",""
"WHS9_87","PUBLISHED","2001","WPR","","FJI","MLE","97.5","97.50000","","",""
"WHS9_87","PUBLISHED","2003","WPR","","FJI","FMLE","99.3","99.32000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2003","WPR","","FJI","MLE","98.2","98.17000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2002","EUR","","FIN","FMLE","99.6","99.60000","","",""
"WHS9_87","PUBLISHED","2002","EUR","","FIN","MLE","99.6","99.62000","","",""
"WHS9_87","PUBLISHED","2003","EUR","","FIN","FMLE","98.8","98.81000","","",""
"WHS9_87","PUBLISHED","2003","EUR","","FIN","MLE","99.0","98.99000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","FIN","MLE","97.7","97.66000","","",""
"WHS9_87","PUBLISHED","1999","EUR","","FRA","FMLE","99.8","99.80000","","",""
"WHS9_87","PUBLISHED","1999","EUR","","FRA","MLE","99.7","99.67000","","",""
"WHS9_87","PUBLISHED","2000","EUR","","FRA","FMLE","99.8","99.81000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","FRA","FMLE","99.3","99.29000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","FRA","MLE","99.1","99.09000","","",""
"WHS9_87","PUBLISHED","1999","AFR","","GMB","FMLE","65.1","65.08000","","",""
"WHS9_87","PUBLISHED","1999","AFR","","GMB","MLE","74.8","74.85000","","",""
"WHS9_87","PUBLISHED","2006","AFR","","GMB","FMLE","75.2","75.21000","","",""
"WHS9_87","PUBLISHED","2006","AFR","","GMB","MLE","71.9","71.91000","","",""
"WHS9_87","PUBLISHED","2007","AFR","","GMB","FMLE","75.7","75.67000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2007","AFR","","GMB","MLE","71.8","71.77000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2008","AFR","","GMB","FMLE","72.5","72.52000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2006","EUR","","GEO","MLE","94.0","94.02000","","",""
"WHS9_87","PUBLISHED","2007","EUR","","GEO","FMLE","94.2","94.22000","","",""
"WHS9_87","PUBLISHED","2007","EUR","","GEO","MLE","96.3","96.28000","","",""
"WHS9_87","PUBLISHED","1999","EUR","","DEU","FMLE","99.6","99.60000","","",""
"WHS9_87","PUBLISHED","2005","AFR","","GHA","FMLE","67.2","67.23000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2005","AFR","","GHA","MLE","67.6","67.56000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2006","AFR","","GHA","FMLE","67.6","67.60000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2006","AFR","","GHA","MLE","66.7","66.67000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2000","EUR","","GRC","FMLE","97.9","97.94000","","",""
"WHS9_87","PUBLISHED","2000","EUR","","GRC","MLE","97.6","97.56000","","",""
"WHS9_87","PUBLISHED","2001","EUR","","GRC","FMLE","97.2","97.15000","","",""
"WHS9_87","PUBLISHED","2001","EUR","","GRC","MLE","96.8","96.77000","","",""
"WHS9_87","PUBLISHED","2002","EUR","","GRC","FMLE","98.4","98.38000","","",""
"WHS9_87","PUBLISHED","2000","AMR","","GRD","MLE","86.6","86.56000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2001","AMR","","GRD","FMLE","86.4","86.42000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2001","AMR","","GRD","MLE","95.0","95.02000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2004","AMR","","GRD","FMLE","98.7","98.67000","","",""
"WHS9_87","PUBLISHED","2002","AMR","","GTM","FMLE","86.5","86.48000","","",""
"WHS9_87","PUBLISHED","2002","AMR","","GTM","MLE","91.9","91.93000","","",""
"WHS9_87","PUBLISHED","2003","AMR","","GTM","FMLE","88.9","88.92000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2003","AMR","","GTM","MLE","94.0","94.02000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2010","AMR","","GTM","MLE","98.6","98.56000","","",""
"WHS9_87","PUBLISHED","1999","AFR","","GIN","FMLE","35.4","35.36000","","",""
"WHS9_87","PUBLISHED","1999","AFR","","GIN","MLE","51.2","51.15000","","",""
"WHS9_87","PUBLISHED","2000","AFR","","GIN","FMLE","39.8","39.75000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2006","AFR","","GIN","MLE","77.2","77.22000","","",""
"WHS9_87","PUBLISHED","2007","AFR","","GIN","FMLE","69.2","69.20000","","",""
"WHS9_87","PUBLISHED","2007","AFR","","GIN","MLE","79.7","79.66000","","",""
"WHS9_87","PUBLISHED","2008","AFR","","GIN","FMLE","68.5","68.55000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2008","AFR","","GIN","MLE","79.1","79.10000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2003","AMR","","GUY","FMLE","98.4","98.43000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2003","AMR","","GUY","MLE","98.1","98.08000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2008","AMR","","GUY","FMLE","90.5","90.45000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2008","AMR","","GUY","MLE","86.7","86.67000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2006","AMR","","HND","MLE","95.3","95.32000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2007","AMR","","HND","FMLE","93.9","93.94000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2007","AMR","","HND","MLE","92.4","92.42000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2008","AMR","","HND","FMLE","97.1","97.07000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2001","EUR","","HUN","MLE","97.6","97.56000","","",""
"WHS9_87","PUBLISHED","2002","EUR","","HUN","FMLE","98.2","98.19000","","",""
"WHS9_87","PUBLISHED","2002","EUR","","HUN","MLE","97.7","97.65000","","",""
"WHS9_87","PUBLISHED","2003","EUR","","HUN","FMLE","96.8","96.84000","","",""
"WHS9_87","PUBLISHED","2003","EUR","","HUN","MLE","96.6","96.59000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","HUN","FMLE","98.3","98.33000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","HUN","MLE","97.8","97.83000","","",""
"WHS9_87","PUBLISHED","2000","EUR","","ISL","FMLE","98.3","98.30000","","",""
"WHS9_87","PUBLISHED","2000","EUR","","ISL","MLE","100.0","99.98000","","",""
"WHS9_87","PUBLISHED","2008","EUR","","ISL","MLE","98.6","98.60000","","",""
"WHS9_87","PUBLISHED","2009","EUR","","ISL","FMLE","99.6","99.57000","","",""
"WHS9_87","PUBLISHED","2009","EUR","","ISL","MLE","99.3","99.32000","","",""
"WHS9_87","PUBLISHED","2010","EUR","","ISL","FMLE","99.2","99.22000","","",""
"WHS9_87","PUBLISHED","2006","SEAR","","IND","FMLE","92.6","92.63000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2006","SEAR","","IND","MLE","96.9","96.94000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2007","SEAR","","IND","FMLE","94.2","94.16000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2007","SEAR","","IND","MLE","97.8","97.80000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2005","SEAR","","IDN","FMLE","93.5","93.46000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2005","SEAR","","IDN","MLE","96.7","96.65000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","1999","EMR","","IRN","FMLE","84.7","84.66000","","",""
"WHS9_87","PUBLISHED","1999","EMR","","IRN","MLE","88.2","88.17000","","",""
"WHS9_87","PUBLISHED","2000","EMR","","IRN","FMLE","84.2","84.15000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2000","EMR","","IRQ","MLE","93.4","93.43000","","",""
"WHS9_87","PUBLISHED","2001","EMR","","IRQ","FMLE","80.6","80.57000","","","Estimated by UNESCO Institute for Statistics"
"WHS9_87","PUBLISHED","2001","EMR","","IRQ","MLE","92.9","92.86000","","","Estimated by UNESCO Institute for Statistics"
