"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"NCD_PAA","PUBLISHED","2016","GLOBAL","","","YEARS18-PLUS","BTSX","27.5 [25.0-32.2]","27.51593","25.02599","32.21943",""
"NCD_PAA","PUBLISHED","2016","GLOBAL","","","YEARS18-PLUS","FMLE","31.7 [28.6-39.0]","31.65527","28.64686","39.00139",""
"NCD_PAA","PUBLISHED","2016","GLOBAL","","","YEARS18-PLUS","MLE","23.4 [21.1-30.7]","23.38178","21.09764","30.65145",""
"NCD_PAA","PUBLISHED","2016","AFR","","DZA","YEARS18-PLUS","BTSX","33.6 [25.5-42.7]","33.57581","25.50233","42.67595",""
"NCD_PAA","PUBLISHED","2016","EUR","","AND","YEARS18-PLUS","BTSX","38.4 [30.8-46.6]","38.39884","30.83887","46.55305",""
"NCD_PAA","PUBLISHED","2016","AMR","","ARG","YEARS18-PLUS","BTSX","41.6 [33.6-50.0]","41.57737","33.58038","50.01603",""
"NCD_PAA","PUBLISHED","2016","EUR","","ARM","YEARS18-PLUS","BTSX","22.6 [16.4-30.5]","22.64451","16.35734","30.45915",""
"NCD_PAA","PUBLISHED","2016","WPR","","AUS","YEARS18-PLUS","BTSX","30.4 [23.7-37.9]","30.36869","23.70597","37.94393",""
"NCD_PAA","PUBLISHED","2016","EUR","","AUT","YEARS18-PLUS","BTSX","30.1 [24.1-36.8]","30.08994","24.08963","36.82928",""
"NCD_PAA","PUBLISHED","2016","AMR","","BHS","YEARS18-PLUS","BTSX","43.3 [34.9-51.9]","43.26017","34.93505","51.89905",""
"NCD_PAA","PUBLISHED","2016","SEAR","","BGD","YEARS18-PLUS","BTSX","27.8 [16.4-39.1]","27.75682","16.39983","39.11380",""
"NCD_PAA","PUBLISHED","2016","AMR","","BRB","YEARS18-PLUS","BTSX","42.9 [34.1-51.7]","42.90447","34.11694","51.69200",""
"NCD_PAA","PUBLISHED","2016","EUR","","BLR","YEARS18-PLUS","BTSX","14.1 [10.0-19.5]","14.08210","9.99446","19.46545",""
"NCD_PAA","PUBLISHED","2016","EUR","","BEL","YEARS18-PLUS","BTSX","35.7 [29.3-42.8]","35.74894","29.26869","42.75947",""
"NCD_PAA","PUBLISHED","2016","AFR","","BEN","YEARS18-PLUS","BTSX","15.9 [12.1-20.6]","15.88898","12.09762","20.57013",""
"NCD_PAA","PUBLISHED","2016","SEAR","","BTN","YEARS18-PLUS","BTSX","23.0 [18.4-27.5]","22.98452","18.42038","27.54866",""
"NCD_PAA","PUBLISHED","2016","EUR","","BIH","YEARS18-PLUS","BTSX","25.5 [18.5-33.9]","25.45287","18.52552","33.85235",""
"NCD_PAA","PUBLISHED","2016","AFR","","BWA","YEARS18-PLUS","BTSX","21.7 [16.9-27.5]","21.73739","16.90722","27.45147",""
"NCD_PAA","PUBLISHED","2016","AMR","","BRA","YEARS18-PLUS","BTSX","47.0 [38.9-55.3]","47.02218","38.86003","55.32539",""
"NCD_PAA","PUBLISHED","2016","WPR","","BRN","YEARS18-PLUS","BTSX","27.3 [18.5-38.3]","27.34411","18.52316","38.26550",""
"NCD_PAA","PUBLISHED","2016","EUR","","BGR","YEARS18-PLUS","BTSX","38.6 [30.6-47.3]","38.63113","30.62305","47.28072",""
"NCD_PAA","PUBLISHED","2016","AFR","","BFA","YEARS18-PLUS","BTSX","20.3 [15.1-25.5]","20.29638","15.10371","25.48904",""
"NCD_PAA","PUBLISHED","2016","AFR","","CPV","YEARS18-PLUS","BTSX","19.7 [15.0-25.3]","19.68317","15.04139","25.28580",""
"NCD_PAA","PUBLISHED","2016","WPR","","KHM","YEARS18-PLUS","BTSX","10.5 [6.9-15.7]","10.50659","6.89638","15.67201",""
"NCD_PAA","PUBLISHED","2016","AFR","","CMR","YEARS18-PLUS","BTSX","28.5 [22.7-35.1]","28.51067","22.65891","35.13943",""
"NCD_PAA","PUBLISHED","2016","AMR","","CAN","YEARS18-PLUS","BTSX","28.6 [21.9-36.3]","28.59614","21.91996","36.33169",""
"NCD_PAA","PUBLISHED","2016","AFR","","CAF","YEARS18-PLUS","BTSX","14.3 [10.9-18.5]","14.30919","10.90720","18.53685",""
"NCD_PAA","PUBLISHED","2016","AFR","","TCD","YEARS18-PLUS","BTSX","23.3 [16.6-30.0]","23.30045","16.58158","30.01932",""
"NCD_PAA","PUBLISHED","2016","AMR","","CHL","YEARS18-PLUS","BTSX","26.6 [19.6-33.6]","26.58170","19.59177","33.57162",""
"NCD_PAA","PUBLISHED","2016","WPR","","CHN","YEARS18-PLUS","BTSX","14.1 [10.1-19.4]","14.11294","10.10063","19.37182",""
"NCD_PAA","PUBLISHED","2016","AMR","","COL","YEARS18-PLUS","BTSX","44.0 [35.4-52.7]","44.00795","35.35160","52.66430",""
"NCD_PAA","PUBLISHED","2016","AFR","","COM","YEARS18-PLUS","BTSX","14.3 [10.7-17.9]","14.31721","10.74987","17.88456",""
"NCD_PAA","PUBLISHED","2016","AFR","","COG","YEARS18-PLUS","BTSX","28.0 [21.6-35.5]","28.03471","21.62881","35.45586",""
"NCD_PAA","PUBLISHED","2016","WPR","","COK","YEARS18-PLUS","BTSX","18.5 [13.3-24.9]","18.46512","13.29952","24.90386",""
"NCD_PAA","PUBLISHED","2016","AMR","","CRI","YEARS18-PLUS","BTSX","46.1 [37.9-54.4]","46.06406","37.91860","54.38645",""
"NCD_PAA","PUBLISHED","2016","AFR","","CIV","YEARS18-PLUS","BTSX","33.1 [26.7-39.4]","33.06360","26.70343","39.42376",""
"NCD_PAA","PUBLISHED","2016","EUR","","HRV","YEARS18-PLUS","BTSX","31.1 [24.1-39.0]","31.09354","24.14204","38.96525",""
"NCD_PAA","PUBLISHED","2016","AMR","","CUB","YEARS18-PLUS","BTSX","36.9 [29.2-45.2]","36.87900","29.21763","45.23034",""
"NCD_PAA","PUBLISHED","2016","EUR","","CYP","YEARS18-PLUS","BTSX","44.4 [36.8-52.1]","44.35009","36.81477","52.11773",""
"NCD_PAA","PUBLISHED","2016","EUR","","CZE","YEARS18-PLUS","BTSX","31.1 [24.2-38.8]","31.07934","24.24618","38.82145",""
"NCD_PAA","PUBLISHED","2016","AFR","","COD","YEARS18-PLUS","BTSX","23.8 [18.6-30.0]","23.84819","18.63087","29.97085",""
"NCD_PAA","PUBLISHED","2016","EUR","","DNK","YEARS18-PLUS","BTSX","28.5 [22.7-35.0]","28.50145","22.74841","35.02593",""
"NCD_PAA","PUBLISHED","2016","AMR","","DMA","YEARS18-PLUS","BTSX","21.6 [16.3-28.0]","21.64905","16.32937","28.02299",""
"NCD_PAA","PUBLISHED","2016","AMR","","DOM","YEARS18-PLUS","BTSX","39.0 [30.9-47.7]","38.97435","30.91062","47.65868",""
"NCD_PAA","PUBLISHED","2016","AMR","","ECU","YEARS18-PLUS","BTSX","27.2 [19.7-34.6]","27.18014","19.74601","34.61428",""
"NCD_PAA","PUBLISHED","2016","EMR","","EGY","YEARS18-PLUS","BTSX","31.0 [23.6-39.5]","31.02235","23.58880","39.50069",""
"NCD_PAA","PUBLISHED","2016","AFR","","ERI","YEARS18-PLUS","BTSX","22.4 [18.8-25.9]","22.37033","18.82120","25.91946",""
"NCD_PAA","PUBLISHED","2016","EUR","","EST","YEARS18-PLUS","BTSX","32.0 [25.1-39.8]","31.98759","25.07289","39.76773",""
"NCD_PAA","PUBLISHED","2016","AFR","","ETH","YEARS18-PLUS","BTSX","14.9 [12.1-17.6]","14.85503","12.09793","17.61213",""
"NCD_PAA","PUBLISHED","2016","WPR","","FJI","YEARS18-PLUS","BTSX","17.4 [12.5-23.6]","17.41497","12.51866","23.61618",""
"NCD_PAA","PUBLISHED","2016","EUR","","FIN","YEARS18-PLUS","BTSX","16.6 [12.9-21.0]","16.55742","12.86923","21.04308",""
"NCD_PAA","PUBLISHED","2016","EUR","","FRA","YEARS18-PLUS","BTSX","29.3 [23.5-35.9]","29.32401","23.50381","35.87167",""
"NCD_PAA","PUBLISHED","2016","AFR","","GAB","YEARS18-PLUS","BTSX","25.3 [18.5-33.5]","25.32832","18.50058","33.52858",""
"NCD_PAA","PUBLISHED","2016","AFR","","GMB","YEARS18-PLUS","BTSX","21.1 [16.0-27.1]","21.06672","16.04847","27.10509",""
"NCD_PAA","PUBLISHED","2016","EUR","","GEO","YEARS18-PLUS","BTSX","18.0 [12.8-24.6]","17.96189","12.78631","24.62562",""
"NCD_PAA","PUBLISHED","2016","EUR","","DEU","YEARS18-PLUS","BTSX","42.2 [35.5-49.2]","42.20686","35.50252","49.20113",""
"NCD_PAA","PUBLISHED","2016","AFR","","GHA","YEARS18-PLUS","BTSX","21.8 [17.3-26.3]","21.80027","17.28369","26.31685",""
"NCD_PAA","PUBLISHED","2016","EUR","","GRC","YEARS18-PLUS","BTSX","37.7 [30.9-44.9]","37.65864","30.88282","44.92871",""
"NCD_PAA","PUBLISHED","2016","AMR","","GRD","YEARS18-PLUS","BTSX","28.7 [21.4-37.2]","28.69846","21.42863","37.18792",""
"NCD_PAA","PUBLISHED","2016","AMR","","GTM","YEARS18-PLUS","BTSX","37.1 [27.9-47.4]","37.12396","27.92226","47.35868",""
"NCD_PAA","PUBLISHED","2016","AFR","","GIN","YEARS18-PLUS","BTSX","14.5 [10.8-19.1]","14.50093","10.81532","19.14045",""
"NCD_PAA","PUBLISHED","2016","EUR","","HUN","YEARS18-PLUS","BTSX","38.5 [30.9-46.8]","38.53540","30.86326","46.78086",""
"NCD_PAA","PUBLISHED","2016","SEAR","","IND","YEARS18-PLUS","BTSX","34.0 [22.3-47.7]","34.02960","22.33895","47.70335",""
"NCD_PAA","PUBLISHED","2016","SEAR","","IDN","YEARS18-PLUS","BTSX","22.6 [16.0-30.9]","22.57248","15.96357","30.89555",""
"NCD_PAA","PUBLISHED","2016","EMR","","IRN","YEARS18-PLUS","BTSX","33.2 [25.9-41.4]","33.22078","25.88311","41.36274",""
"NCD_PAA","PUBLISHED","2016","EMR","","IRQ","YEARS18-PLUS","BTSX","52.0 [44.1-59.8]","52.02874","44.05753","59.81198",""
"NCD_PAA","PUBLISHED","2016","EUR","","IRL","YEARS18-PLUS","BTSX","32.7 [26.5-39.5]","32.72579","26.54962","39.53049",""
"NCD_PAA","PUBLISHED","2016","EUR","","ITA","YEARS18-PLUS","BTSX","41.4 [34.3-48.8]","41.39440","34.33837","48.79025",""
"NCD_PAA","PUBLISHED","2016","AMR","","JAM","YEARS18-PLUS","BTSX","32.6 [25.2-40.8]","32.55883","25.20482","40.84841",""
"NCD_PAA","PUBLISHED","2016","WPR","","JPN","YEARS18-PLUS","BTSX","35.5 [20.5-53.8]","35.47220","20.54395","53.81517",""
"NCD_PAA","PUBLISHED","2016","EMR","","JOR","YEARS18-PLUS","BTSX","11.9 [8.4-16.4]","11.87134","8.43275","16.44134",""
"NCD_PAA","PUBLISHED","2016","EUR","","KAZ","YEARS18-PLUS","BTSX","27.5 [19.8-36.8]","27.50253","19.81404","36.77536",""
"NCD_PAA","PUBLISHED","2016","AFR","","KEN","YEARS18-PLUS","BTSX","15.4 [13.1-17.8]","15.43812","13.08468","17.79157",""
"NCD_PAA","PUBLISHED","2016","WPR","","KIR","YEARS18-PLUS","BTSX","40.4 [31.2-50.2]","40.36446","31.24132","50.15857",""
"NCD_PAA","PUBLISHED","2016","EMR","","KWT","YEARS18-PLUS","BTSX","67.0 [58.6-74.3]","66.95630","58.64749","74.32465",""
"NCD_PAA","PUBLISHED","2016","EUR","","KGZ","YEARS18-PLUS","BTSX","13.9 [9.1-20.5]","13.88305","9.13291","20.48884",""
"NCD_PAA","PUBLISHED","2016","WPR","","LAO","YEARS18-PLUS","BTSX","16.3 [12.3-20.3]","16.26673","12.27949","20.25397",""
"NCD_PAA","PUBLISHED","2016","EUR","","LVA","YEARS18-PLUS","BTSX","29.5 [22.8-37.3]","29.53915","22.75791","37.32321",""
"NCD_PAA","PUBLISHED","2016","EMR","","LBN","YEARS18-PLUS","BTSX","36.4 [28.3-45.4]","36.40918","28.31079","45.36129",""
"NCD_PAA","PUBLISHED","2016","AFR","","LSO","YEARS18-PLUS","BTSX","6.3 [4.5-8.6]","6.25494","4.51146","8.61680",""
"NCD_PAA","PUBLISHED","2016","AFR","","LBR","YEARS18-PLUS","BTSX","25.1 [19.8-31.3]","25.12313","19.76517","31.33816",""
"NCD_PAA","PUBLISHED","2016","EMR","","LBY","YEARS18-PLUS","BTSX","36.4 [28.0-45.7]","36.40234","27.97581","45.69555",""
"NCD_PAA","PUBLISHED","2016","EUR","","LTU","YEARS18-PLUS","BTSX","26.5 [20.5-33.6]","26.53314","20.47679","33.59224",""
"NCD_PAA","PUBLISHED","2016","EUR","","LUX","YEARS18-PLUS","BTSX","28.4 [22.7-34.9]","28.43048","22.69963","34.93526",""
"NCD_PAA","PUBLISHED","2016","AFR","","MDG","YEARS18-PLUS","BTSX","17.2 [13.2-22.0]","17.17239","13.18315","22.02960",""
"NCD_PAA","PUBLISHED","2016","AFR","","MWI","YEARS18-PLUS","BTSX","15.6 [13.3-17.9]","15.60647","13.33484","17.87809",""
"NCD_PAA","PUBLISHED","2016","WPR","","MYS","YEARS18-PLUS","BTSX","38.8 [29.7-48.6]","38.75296","29.67128","48.63725",""
"NCD_PAA","PUBLISHED","2016","SEAR","","MDV","YEARS18-PLUS","BTSX","30.3 [22.0-40.1]","30.32675","21.99405","40.13223",""
"NCD_PAA","PUBLISHED","2016","AFR","","MLI","YEARS18-PLUS","BTSX","40.4 [33.6-47.3]","40.42461","33.55445","47.29477",""
"NCD_PAA","PUBLISHED","2016","EUR","","MLT","YEARS18-PLUS","BTSX","41.7 [33.6-50.3]","41.74922","33.62508","50.31026",""
"NCD_PAA","PUBLISHED","2016","WPR","","MHL","YEARS18-PLUS","BTSX","43.5 [33.8-53.7]","43.51820","33.77030","53.73180",""
"NCD_PAA","PUBLISHED","2016","AFR","","MRT","YEARS18-PLUS","BTSX","41.3 [33.4-49.2]","41.30759","33.44743","49.16776",""
"NCD_PAA","PUBLISHED","2016","AFR","","MUS","YEARS18-PLUS","BTSX","29.8 [22.8-37.8]","29.77280","22.76967","37.84818",""
"NCD_PAA","PUBLISHED","2016","AMR","","MEX","YEARS18-PLUS","BTSX","28.9 [23.0-35.6]","28.88631","22.96126","35.60338",""
"NCD_PAA","PUBLISHED","2016","WPR","","FSM","YEARS18-PLUS","BTSX","36.6 [28.2-46.0]","36.64604","28.20491","45.95568",""
"NCD_PAA","PUBLISHED","2016","WPR","","MNG","YEARS18-PLUS","BTSX","18.6 [13.9-24.4]","18.59710","13.91897","24.38767",""
"NCD_PAA","PUBLISHED","2016","EMR","","MAR","YEARS18-PLUS","BTSX","26.2 [18.6-35.4]","26.19846","18.64121","35.41962",""
"NCD_PAA","PUBLISHED","2016","AFR","","MOZ","YEARS18-PLUS","BTSX","5.6 [4.1-7.6]","5.55535","4.05709","7.55980",""
"NCD_PAA","PUBLISHED","2016","SEAR","","MMR","YEARS18-PLUS","BTSX","10.7 [7.5-15.0]","10.72677","7.52254","15.04635",""
"NCD_PAA","PUBLISHED","2016","AFR","","NAM","YEARS18-PLUS","BTSX","33.4 [26.4-41.1]","33.35517","26.37334","41.10695",""
"NCD_PAA","PUBLISHED","2016","WPR","","NRU","YEARS18-PLUS","BTSX","42.1 [31.7-53.3]","42.14746","31.67584","53.27752",""
"NCD_PAA","PUBLISHED","2016","SEAR","","NPL","YEARS18-PLUS","BTSX","13.4 [11.2-15.6]","13.39510","11.20763","15.58256",""
"NCD_PAA","PUBLISHED","2016","EUR","","NLD","YEARS18-PLUS","BTSX","27.2 [21.6-33.5]","27.17764","21.61724","33.53811",""
"NCD_PAA","PUBLISHED","2016","WPR","","NZL","YEARS18-PLUS","BTSX","42.4 [35.3-49.8]","42.37646","35.29363","49.76970",""
"NCD_PAA","PUBLISHED","2016","AFR","","NER","YEARS18-PLUS","BTSX","22.4 [16.5-29.6]","22.38293","16.51863","29.57026",""
"NCD_PAA","PUBLISHED","2016","AFR","","NGA","YEARS18-PLUS","BTSX","27.1 [21.5-33.5]","27.10304","21.54334","33.47022",""
"NCD_PAA","PUBLISHED","2016","WPR","","NIU","YEARS18-PLUS","BTSX","6.9 [4.8-9.9]","6.90532","4.77994","9.87179",""
"NCD_PAA","PUBLISHED","2016","EUR","","NOR","YEARS18-PLUS","BTSX","31.7 [25.4-38.7]","31.69583","25.41760","38.70093",""
"NCD_PAA","PUBLISHED","2016","EMR","","OMN","YEARS18-PLUS","BTSX","32.9 [25.2-41.8]","32.94584","25.15974","41.75393",""
"NCD_PAA","PUBLISHED","2016","EMR","","PAK","YEARS18-PLUS","BTSX","33.7 [20.3-47.0]","33.65126","20.25375","47.04879",""
"NCD_PAA","PUBLISHED","2016","WPR","","PLW","YEARS18-PLUS","BTSX","40.9 [31.1-51.3]","40.89811","31.13976","51.27044",""
"NCD_PAA","PUBLISHED","2016","WPR","","PNG","YEARS18-PLUS","BTSX","14.8 [9.7-21.9]","14.80381","9.66717","21.93532",""
"NCD_PAA","PUBLISHED","2016","AMR","","PRY","YEARS18-PLUS","BTSX","37.4 [28.9-45.9]","37.41824","28.91885","45.91763",""
"NCD_PAA","PUBLISHED","2016","WPR","","PHL","YEARS18-PLUS","BTSX","39.7 [31.3-48.6]","39.65748","31.27493","48.56660",""
"NCD_PAA","PUBLISHED","2016","EUR","","POL","YEARS18-PLUS","BTSX","32.5 [25.3-40.5]","32.46127","25.30665","40.52647",""
"NCD_PAA","PUBLISHED","2016","EUR","","PRT","YEARS18-PLUS","BTSX","43.4 [35.0-52.2]","43.39644","34.95441","52.21745",""
"NCD_PAA","PUBLISHED","2016","EMR","","QAT","YEARS18-PLUS","BTSX","36.8 [28.4-46.2]","36.82536","28.35648","46.15979",""
"NCD_PAA","PUBLISHED","2016","WPR","","KOR","YEARS18-PLUS","BTSX","35.4 [20.9-52.9]","35.35466","20.89645","52.87954",""
"NCD_PAA","PUBLISHED","2016","EUR","","MDA","YEARS18-PLUS","BTSX","11.5 [8.1-16.0]","11.48287","8.08764","16.04439",""
"NCD_PAA","PUBLISHED","2016","EUR","","ROU","YEARS18-PLUS","BTSX","35.4 [27.8-43.7]","35.35281","27.77207","43.71960",""
"NCD_PAA","PUBLISHED","2016","EUR","","RUS","YEARS18-PLUS","BTSX","17.1 [12.4-21.8]","17.12423","12.42285","21.82561",""
"NCD_PAA","PUBLISHED","2016","AFR","","RWA","YEARS18-PLUS","BTSX","14.6 [11.1-18.9]","14.55645","11.07211","18.88331",""
"NCD_PAA","PUBLISHED","2016","AMR","","KNA","YEARS18-PLUS","BTSX","32.2 [24.3-41.2]","32.24625","24.34065","41.22173",""
"NCD_PAA","PUBLISHED","2016","AMR","","LCA","YEARS18-PLUS","BTSX","39.8 [30.3-49.9]","39.76059","30.32666","49.85467",""
"NCD_PAA","PUBLISHED","2016","WPR","","WSM","YEARS18-PLUS","BTSX","12.6 [8.7-17.7]","12.57700","8.73439","17.71227",""
"NCD_PAA","PUBLISHED","2016","AFR","","STP","YEARS18-PLUS","BTSX","15.5 [11.7-20.2]","15.46690","11.67452","20.16248",""
"NCD_PAA","PUBLISHED","2016","EMR","","SAU","YEARS18-PLUS","BTSX","53.1 [44.5-61.6]","53.13995","44.48217","61.55827",""
"NCD_PAA","PUBLISHED","2016","AFR","","SEN","YEARS18-PLUS","BTSX","23.1 [18.7-27.5]","23.08653","18.67403","27.49902",""
"NCD_PAA","PUBLISHED","2016","EUR","","SRB","YEARS18-PLUS","BTSX","39.5 [30.8-48.8]","39.46235","30.83018","48.77136",""
"NCD_PAA","PUBLISHED","2016","AFR","","SYC","YEARS18-PLUS","BTSX","18.8 [13.8-25.2]","18.84487","13.78210","25.20406",""
"NCD_PAA","PUBLISHED","2016","AFR","","SLE","YEARS18-PLUS","BTSX","14.3 [10.8-18.7]","14.29193","10.76108","18.70824",""
"NCD_PAA","PUBLISHED","2016","WPR","","SGP","YEARS18-PLUS","BTSX","36.5 [21.7-54.3]","36.50025","21.70613","54.28988",""
"NCD_PAA","PUBLISHED","2016","EUR","","SVK","YEARS18-PLUS","BTSX","34.9 [27.6-43.0]","34.90105","27.58509","42.97304",""
"NCD_PAA","PUBLISHED","2016","EUR","","SVN","YEARS18-PLUS","BTSX","32.2 [25.2-40.1]","32.22375","25.21792","40.08723",""
"NCD_PAA","PUBLISHED","2016","WPR","","SLB","YEARS18-PLUS","BTSX","18.2 [13.0-24.8]","18.20038","13.00332","24.80356",""
"NCD_PAA","PUBLISHED","2016","AFR","","ZAF","YEARS18-PLUS","BTSX","38.2 [30.1-46.8]","38.16800","30.13968","46.78425",""
"NCD_PAA","PUBLISHED","2016","EUR","","ESP","YEARS18-PLUS","BTSX","26.8 [21.2-33.2]","26.80823","21.21391","33.22501",""
"NCD_PAA","PUBLISHED","2016","SEAR","","LKA","YEARS18-PLUS","BTSX","28.9 [21.3-37.9]","28.94980","21.27518","37.90376",""
"NCD_PAA","PUBLISHED","2016","AMR","","SUR","YEARS18-PLUS","BTSX","44.4 [36.4-52.7]","44.43031","36.40261","52.73133",""
"NCD_PAA","PUBLISHED","2016","AFR","","SWZ","YEARS18-PLUS","BTSX","28.0 [23.1-32.9]","28.00122","23.13372","32.86871",""
"NCD_PAA","PUBLISHED","2016","EUR","","SWE","YEARS18-PLUS","BTSX","23.1 [18.2-28.9]","23.13153","18.22064","28.88203",""
"NCD_PAA","PUBLISHED","2016","EUR","","CHE","YEARS18-PLUS","BTSX","23.7 [18.2-30.3]","23.74509","18.23042","30.28942",""
"NCD_PAA","PUBLISHED","2016","EUR","","TJK","YEARS18-PLUS","BTSX","29.3 [21.2-38.8]","29.32261","21.24379","38.80029",""
"NCD_PAA","PUBLISHED","2016","SEAR","","THA","YEARS18-PLUS","BTSX","24.6 [18.2-32.3]","24.58434","18.17004","32.32706",""
"NCD_PAA","PUBLISHED","2016","SEAR","","TLS","YEARS18-PLUS","BTSX","17.8 [12.3-25.0]","17.79289","12.25343","24.96835",""
"NCD_PAA","PUBLISHED","2016","AFR","","TGO","YEARS18-PLUS","BTSX","9.8 [7.4-12.8]","9.79567","7.40742","12.84045",""
"NCD_PAA","PUBLISHED","2016","WPR","","TON","YEARS18-PLUS","BTSX","17.4 [12.4-23.6]","17.38787","12.42529","23.62922",""
"NCD_PAA","PUBLISHED","2016","AMR","","TTO","YEARS18-PLUS","BTSX","38.2 [27.8-49.6]","38.17745","27.79206","49.60194",""
"NCD_PAA","PUBLISHED","2016","EMR","","TUN","YEARS18-PLUS","BTSX","30.4 [23.1-38.7]","30.35655","23.09672","38.69882",""
"NCD_PAA","PUBLISHED","2016","EUR","","TUR","YEARS18-PLUS","BTSX","30.6 [23.3-38.8]","30.55708","23.32674","38.77785",""
"NCD_PAA","PUBLISHED","2016","WPR","","TUV","YEARS18-PLUS","BTSX","27.3 [20.5-35.4]","27.34896","20.47636","35.36401",""
"NCD_PAA","PUBLISHED","2016","AFR","","UGA","YEARS18-PLUS","BTSX","5.5 [4.0-7.6]","5.51674","4.00086","7.55827",""
"NCD_PAA","PUBLISHED","2016","EUR","","UKR","YEARS18-PLUS","BTSX","19.6 [14.2-26.4]","19.63224","14.24830","26.40355",""
"NCD_PAA","PUBLISHED","2016","EMR","","ARE","YEARS18-PLUS","BTSX","41.4 [32.8-49.9]","41.35007","32.76299","49.93715",""
"NCD_PAA","PUBLISHED","2016","EUR","","GBR","YEARS18-PLUS","BTSX","35.9 [29.4-42.9]","35.86306","29.39598","42.85929",""
