"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"sba","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201003","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201005","","55.1 [46.0-64.0]","55.00000","46.00000","64.00000",""
"sba","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201007","","36.8 [28.8-45.5]","37.00000","29.00000","46.00000",""
"sba","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200401","","5.0 [2.5-9.7]","5.00000","2.00000","10.00000",""
"sba","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200408","","11.4 [6.6-18.8]","11.00000","7.00000","19.00000",""
"sba","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201405","","15.0 [8.7-24.9]","15.00000","9.00000","25.00000",""
"sba","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201406","","6.7 [4.0-11.2]","7.00000","4.00000","11.00000",""
"sba","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","AFGMICS201002","","27.2 [21.3-34.0]","27.00000","21.00000","34.00000",""
"sba","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201518","","55.6 [46.3-64.4]","56.00000","46.00000","64.00000",""
"sba","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201519","","64.8 [58.9-70.3]","65.00000","59.00000","70.00000",""
"sba","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199606","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199607","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199615","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","ARMDHS200503","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"sba","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","AZEDHS200604","","93.9 [79.8-98.3]","94.00000","80.00000","98.00000",""
"sba","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","AZEDHS200606","","96.7 [91.1-98.8]","97.00000","91.00000","99.00000",""
"sba","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","BGDDHS201107","","24.4 [20.1-29.4]","24.00000","20.00000","29.00000",""
"sba","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","BLZMICS200606","","75.1 [56.0-87.7]","75.00000","56.00000","88.00000","Attention - Estimate is based on 25-49 cases."
"sba","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","BLZMICS201103","","97.9 [86.0-99.7]","98.00000","86.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"sba","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200606","","73.5 [66.3-79.6]","73.00000","66.00000","80.00000",""
"sba","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199805","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199806","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199806","","67.4 [61.7-72.6]","67.00000","62.00000","73.00000",""
"sba","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200801","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200808","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200014","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","BRADHS199602","","77.6 [74.1-80.7]","78.00000","74.00000","81.00000",""
"sba","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200307","","33.4 [22.5-46.5]","33.00000","22.00000","46.00000",""
"sba","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200311","","44.4 [34.0-55.3]","44.00000","34.00000","55.00000",""
"sba","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200311","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201005","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201601","","90.5 [84.3-94.4]","91.00000","84.00000","94.00000",""
"sba","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201608","","89.6 [84.8-92.9]","90.00000","85.00000","93.00000",""
"sba","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201610","","89.0 [84.1-92.4]","89.00000","84.00000","92.00000",""
"sba","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200507","","31.0 [24.7-38.0]","31.00000","25.00000","38.00000",""
"sba","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200508","","90.2 [78.6-95.8]","90.00000","79.00000","96.00000",""
"sba","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201405","","82.9 [71.3-90.4]","83.00000","71.00000","90.00000",""
"sba","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201413","","97.0 [93.4-98.7]","97.00000","93.00000","99.00000",""
"sba","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201414","","93.3 [84.8-97.2]","93.00000","85.00000","97.00000",""
"sba","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","CMRDHS201107","","33.6 [28.1-39.7]","34.00000","28.00000","40.00000",""
"sba","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","CMRDHS201108","","94.6 [89.2-97.4]","95.00000","89.00000","97.00000",""
"sba","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200009","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200610","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200613","","48.0 [35.5-60.8]","48.00000","36.00000","61.00000",""
"sba","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200614","","20.2 [10.4-35.6]","20.00000","10.00000","36.00000",""
"sba","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201011","","59.2 [50.4-67.5]","59.00000","50.00000","68.00000",""
"sba","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201015","","56.5 [44.7-67.6]","57.00000","45.00000","68.00000",""
"sba","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","ALBMICS200503","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"sba","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","DZAMICS201207","","91.2 [88.0-93.6]","91.00000","88.00000","94.00000",""
"sba","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","ARGMICS201103","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","ARGMICS201104","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","AZEDHS200601","","97.8 [92.4-99.4]","98.00000","92.00000","99.00000",""
"sba","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","BLRMICS201206","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"sba","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","BLRMICS201207","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"sba","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","BLZMICS200601","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"sba","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","BLZMICS200602","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"sba","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201107","","74.8 [64.8-82.7]","75.00000","65.00000","83.00000",""
"sba","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201108","","98.6 [97.2-99.3]","99.00000","97.00000","99.00000",""
"sba","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199808","","58.5 [52.1-64.5]","58.00000","52.00000","65.00000",""
"sba","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","BIHMICS201102","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"sba","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200607","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200607","","41.0 [35.0-47.2]","41.00000","35.00000","47.00000",""
"sba","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200611","","62.6 [51.8-72.3]","63.00000","52.00000","72.00000",""
"sba","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","BDIMICS200503","","22.9 [16.8-30.5]","23.00000","17.00000","30.00000",""
"sba","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","BDIDHS201001","","92.9 [87.5-96.0]","93.00000","88.00000","96.00000",""
"sba","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200004","","17.9 [11.9-26.0]","18.00000","12.00000","26.00000",""
"sba","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200020","","24.0 [15.4-35.2]","24.00000","15.00000","35.00000",""
"sba","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201015","","80.9 [69.8-88.6]","81.00000","70.00000","89.00000",""
"sba","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","CMRDHS199102","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","CMRDHS199103","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","CMRDHS200402","","76.4 [68.6-82.8]","76.00000","69.00000","83.00000",""
"sba","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","CMRDHS201104","","49.9 [43.0-56.8]","50.00000","43.00000","57.00000",""
"sba","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","CMRDHS201112","","93.0 [89.1-95.6]","93.00000","89.00000","96.00000",""
"sba","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200006","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199608","","32.6 [20.6-47.5]","33.00000","21.00000","47.00000",""
"sba","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199609","","32.2 [25.6-39.6]","32.00000","26.00000","40.00000",""
"sba","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","ALBMICS200003","","No data","","","","Not available."
"sba","EQ_RHS","PUBLISHED","2002","EUR","ALB","","","","ALBRHS200203","","84.4 [79.4-88.3]","84.00000","79.00000","88.00000",""
"sba","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199612","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199617","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199618","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","ARMDHS200507","","96.3 [84.9-99.2]","96.00000","85.00000","99.00000",""
"sba","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","ARMDHS200509","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"sba","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201003","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"sba","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","BGDDHS200403","","18.5 [15.7-21.7]","19.00000","16.00000","22.00000",""
"sba","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","BGDDHS200405","","11.8 [8.9-15.6]","12.00000","9.00000","16.00000",""
"sba","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","BLRMICS201205","","99.8 [98.9-100.0]","100.00000","99.00000","100.00000",""
"sba","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201109","","94.8 [88.0-97.8]","95.00000","88.00000","98.00000",""
"sba","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201015","","39.3 [29.3-50.3]","39.00000","29.00000","50.00000",""
"sba","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201019","","60.3 [49.8-70.0]","60.00000","50.00000","70.00000",""
"sba","EQ_DHS","PUBLISHED","1994","AMR","BOL","","","","BOLDHS199402","","66.1 [61.0-70.9]","66.00000","61.00000","71.00000",""
"sba","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","BIHMICS200602","","99.8 [98.6-100.0]","100.00000","99.00000","100.00000",""
"sba","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","BFADHS199804","","28.7 [22.1-36.3]","29.00000","22.00000","36.00000",""
"sba","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200612","","40.7 [29.1-53.5]","41.00000","29.00000","54.00000",""
"sba","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","BDIDHS201004","","70.6 [64.8-75.8]","71.00000","65.00000","76.00000",""
"sba","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201403","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"sba","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200601","","93.6 [88.0-96.7]","94.00000","88.00000","97.00000",""
"sba","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201812","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200604","","47.9 [31.4-64.8]","48.00000","31.00000","65.00000",""
"sba","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200607","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201003","","44.8 [34.8-55.3]","45.00000","35.00000","55.00000",""
"sba","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201007","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201009","","65.2 [52.7-76.0]","65.00000","53.00000","76.00000",""
"sba","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201015","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201002","","16.7 [11.0-24.5]","17.00000","11.00000","25.00000",""
"sba","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201006","","12.7 [4.9-29.2]","13.00000","5.00000","29.00000",""
"sba","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201007","","7.5 [3.6-15.1]","8.00000","4.00000","15.00000",""
"sba","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201403","","9.6 [5.9-15.4]","10.00000","6.00000","15.00000",""
"sba","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201412","","34.4 [23.1-47.8]","34.00000","23.00000","48.00000",""
"sba","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201419","","9.2 [5.0-16.5]","9.00000","5.00000","16.00000",""
"sba","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201420","","12.1 [7.5-19.0]","12.00000","8.00000","19.00000",""
"sba","EQ_DHS","PUBLISHED","2015","AMR","COL","","","","COLDHS201502","","99.0 [98.0-99.5]","99.00000","98.00000","99.00000",""
"sba","EQ_DHS","PUBLISHED","1996","AFR","COM","","","","COMDHS199601","","65.3 [59.0-71.1]","65.00000","59.00000","71.00000",""
"sba","EQ_MICS","PUBLISHED","2010","AMR","CUB","","","","CUBMICS201002","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","CIVMICS200601","","42.8 [29.5-57.3]","43.00000","30.00000","57.00000",""
"sba","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","CIVMICS200602","","42.5 [30.2-55.9]","43.00000","30.00000","56.00000",""
"sba","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","CIVMICS200605","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201110","","43.1 [33.3-53.5]","43.00000","33.00000","53.00000",""
"sba","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201110","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","CODMICS201002","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","CODMICS201006","","95.4 [89.0-98.2]","95.00000","89.00000","98.00000",""
"sba","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","CODMICS201007","","62.1 [49.4-73.4]","62.00000","49.00000","73.00000",""
"sba","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","DOMDHS199103","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","DOMDHS199905","","97.8 [85.8-99.7]","98.00000","86.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"sba","EQ_MICS","PUBLISHED","2000","AMR","DOM","","","","DOMMICS200007","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200205","","99.2 [96.6-99.8]","99.00000","97.00000","100.00000",""
"sba","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200213","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200214","","98.9 [96.1-99.7]","99.00000","96.00000","100.00000",""
"sba","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200726","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200726","","97.6 [92.9-99.2]","98.00000","93.00000","99.00000",""
"sba","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200730","","No data","","","","Not available."
"sba","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","ECURHS199405","","21.9 [12.9-34.6]","22.00000","13.00000","35.00000",""
"sba","EQ_DHS","PUBLISHED","1992","EMR","EGY","","","","EGYDHS199204","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","1992","EMR","EGY","","","","EGYDHS199205","","No data","","","","Not available."
"sba","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","SLVRHS199305","","No data","","","","Not available."
"sba","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","SLVRHS200203","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","SLVMICS201402","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","SLVMICS201403","","99.7 [98.8-99.9]","100.00000","99.00000","100.00000",""
"sba","EQ_MICS","PUBLISHED","2000","AFR","GNQ","","","","GNQMICS200001","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2000","AFR","GNQ","","","","GNQMICS200002","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","ETHDHS200006","","9.9 [6.2-15.3]","10.00000","6.00000","15.00000",""
"sba","EQ_DHS","PUBLISHED","2016","AFR","ETH","","","","ETHDHS201606","","34.5 [27.0-42.8]","34.00000","27.00000","43.00000",""
"sba","EQ_DHS","PUBLISHED","2016","AFR","ETH","","","","ETHDHS201607","","35.8 [30.1-42.0]","36.00000","30.00000","42.00000",""
"sba","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","","GABDHS200001","","94.3 [91.9-96.0]","94.00000","92.00000","96.00000",""
"sba","EQ_MICS","PUBLISHED","2005","AFR","GMB","","","","GMBMICS200508","","34.2 [26.5-42.9]","34.00000","27.00000","43.00000",""
"sba","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201407","","4.6 [2.6-8.1]","5.00000","3.00000","8.00000",""
"sba","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201408","","31.8 [24.6-40.0]","32.00000","25.00000","40.00000",""
"sba","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201416","","28.1 [21.5-35.8]","28.00000","22.00000","36.00000",""
"sba","EQ_MICS","PUBLISHED","2000","AFR","COM","","","","COMMICS200003","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2014","AFR","COG","","","","COGMICS201402","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2014","AFR","COG","","","","COGMICS201406","","83.3 [75.5-88.9]","83.00000","76.00000","89.00000",""
"sba","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","CIVMICS201604","","65.3 [55.9-73.7]","65.00000","56.00000","74.00000",""
"sba","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","CIVMICS201604","","No data","","","","Not available."
"sba","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","CIVMICS201609","","81.6 [70.8-89.0]","82.00000","71.00000","89.00000",""
"sba","EQ_MICS","PUBLISHED","2006","EMR","DJI","","","","DJIMICS200602","","74.6 [65.2-82.2]","75.00000","65.00000","82.00000",""
"sba","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","DOMDHS199901","","97.0 [82.2-99.6]","97.00000","82.00000","100.00000",""
"sba","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","DOMDHS199908","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"sba","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200707","","86.4 [70.8-94.4]","86.00000","71.00000","94.00000",""
"sba","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200707","","No data","","","","Not available."
"sba","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200712","","98.4 [92.8-99.7]","98.00000","93.00000","100.00000",""
"sba","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","","DOMDHS201301","","99.3 [94.8-99.9]","99.00000","95.00000","100.00000",""
"sba","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","","DOMDHS201305","","96.0 [93.0-97.7]","96.00000","93.00000","98.00000",""
