"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","DRUG","Display Value","Numeric","Low","High","Comments"
"RSUD_70","PUBLISHED","2008","AFR","CAF","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","CAF","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","TCD","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","TCD","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","CHL","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AMR","CHL","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","WPR","CHN","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","WPR","CHN","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","COM","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","COM","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","COG","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","COG","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","CRI","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","CRI","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","HRV","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","HRV","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","COD","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","COD","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","DNK","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","DOM","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","DOM","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","ECU","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","ECU","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","EGY","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","EMR","EGY","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","SLV","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AMR","SLV","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","GNQ","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","GNQ","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","ERI","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","ERI","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","ETH","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","ETH","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","WPR","FJI","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","WPR","FJI","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","FRA","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","FRA","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","GAB","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","GAB","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","GMB","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","GMB","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","GEO","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","GEO","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","DEU","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","DEU","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","GHA","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","GHA","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","GRC","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","GRC","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AMR","GTM","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AMR","GTM","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","GIN","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","GIN","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","HND","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","AMR","HND","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","HUN","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","HUN","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","ISL","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","ISL","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","IND","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","IND","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","IDN","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","IDN","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","IRN","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","EMR","IRN","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","IRQ","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","IRQ","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","IRL","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","IRL","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","ISR","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","ISR","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","JAM","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AMR","JAM","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","WPR","JPN","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","WPR","JPN","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","EMR","JOR","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","JOR","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","KGZ","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","KGZ","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","WPR","LAO","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","WPR","LAO","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","LVA","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","LVA","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","LSO","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","LSO","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","LBR","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","LBR","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","LTU","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","LTU","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","LUX","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","LUX","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","MDG","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","MDG","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","MWI","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","MWI","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","MLI","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","MLI","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","MLT","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","MLT","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","MUS","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","MUS","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","MEX","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AMR","MEX","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","WPR","MNG","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","WPR","MNG","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","MAR","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","MAR","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","MOZ","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","MOZ","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","MMR","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","MMR","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","NAM","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","NAM","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","NPL","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","NPL","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","NLD","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","NLD","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","WPR","NZL","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","WPR","NZL","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AMR","NIC","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","AMR","NIC","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","NER","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","NER","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","NGA","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","NGA","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","NOR","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","NOR","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","EMR","OMN","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","EMR","OMN","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","PAK","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","PAK","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","WPR","PLW","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","WPR","PLW","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","PAN","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AMR","PAN","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","WPR","PNG","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","PRY","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","PRY","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","WPR","PHL","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","WPR","PHL","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","POL","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","POL","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","WPR","KOR","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","WPR","KOR","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","MDA","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","MDA","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","RUS","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","RUS","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","RWA","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","RWA","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","STP","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","STP","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","EMR","SAU","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","EMR","SAU","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","SEN","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","SEN","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","SRB","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","SRB","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","SYC","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","SYC","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","SLE","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","SLE","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","SVK","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","SVK","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","SVN","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","SVN","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","ZAF","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","ZAF","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","ESP","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","ESP","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","LKA","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","LKA","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","SDN","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","SDN","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","SWZ","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","SWZ","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","SWE","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","SWE","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","SYR","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","TJK","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","TJK","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","THA","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","THA","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","TLS","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","SEAR","TLS","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","TGO","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","TGO","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","TUN","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EMR","TUN","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","TUR","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","TUR","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","UGA","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","UGA","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","UKR","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","UKR","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","URY","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AMR","URY","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","UZB","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","UZB","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","ZMB","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","ZMB","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","ZWE","ANTIPSYCHOTICS_NEUROLEPTICS","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","ZWE","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","EUR","MNE","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
"RSUD_70","PUBLISHED","2008","EUR","MNE","BENZODIAZEPINES","yes","","","",""
"RSUD_70","PUBLISHED","2008","AFR","CIV","BENZODIAZEPINES","no","","","",""
"RSUD_70","PUBLISHED","2008","AFR","CIV","ANTIPSYCHOTICS_NEUROLEPTICS","no","","","",""
