"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"carep","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201006","","85.2 [70.2-93.4]","85.00000","70.00000","93.00000",""
"carep","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201007","","89.9 [75.7-96.2]","90.00000","76.00000","96.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201008","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201009","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199801","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199801","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199802","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199808","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199809","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199809","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200307","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","","BLZMICS200605","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","","BLZMICS200604","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","","BLZMICS200603","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","","BLZMICS200602","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200308","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200308","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200309","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200806","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200806","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200807","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200807","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2000","EUR","BIH","","","","","BIHMICS200002","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","BIHMICS200601","","90.7 [84.6-94.6]","91.00000","85.00000","95.00000",""
"carep","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","BIHMICS200601","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","BIHMICS200602","","92.5 [78.9-97.6]","93.00000","79.00000","98.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","BIHMICS200602","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","BIHMICS201103","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200005","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200006","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200007","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200008","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200304","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200305","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200305","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200306","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200312","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200313","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200313","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200314","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200608","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200608","","49.3 [34.7-64.0]","49.00000","35.00000","64.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200609","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200609","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201001","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201002","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201002","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201003","","54.3 [34.5-72.8]","54.00000","34.00000","73.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201010","","73.6 [48.1-89.3]","74.00000","48.00000","89.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201010","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201011","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201011","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","BDIMICS200505","","36.9 [29.5-45.0]","37.00000","29.00000","45.00000",""
"carep","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","BDIDHS201001","","60.9 [49.3-71.3]","61.00000","49.00000","71.00000",""
"carep","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","BDIDHS201002","","60.4 [54.6-66.0]","60.00000","55.00000","66.00000",""
"carep","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","BDIDHS201003","","49.8 [44.7-55.0]","50.00000","45.00000","55.00000",""
"carep","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","BDIDHS201004","","54.9 [45.1-64.3]","55.00000","45.00000","64.00000",""
"carep","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201613","","78.3 [65.1-87.4]","78.00000","65.00000","87.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201614","","56.3 [41.1-70.5]","56.00000","41.00000","70.00000",""
"carep","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201615","","75.4 [53.3-89.2]","75.00000","53.00000","89.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201616","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","CPVRHS199801","","No data","","","","Not available."
"carep","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","CPVRHS199802","","No data","","","","Not available."
"carep","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","CPVRHS199803","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200013","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200014","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200015","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200016","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200510","","58.6 [42.5-73.1]","59.00000","42.00000","73.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200511","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200512","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200513","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201001","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201002","","61.0 [44.8-75.1]","61.00000","45.00000","75.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201003","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201016","","59.8 [41.5-75.8]","60.00000","41.00000","76.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201017","","70.6 [57.1-81.3]","71.00000","57.00000","81.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201018","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201019","","62.1 [46.0-75.8]","62.00000","46.00000","76.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201406","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201407","","59.6 [24.0-87.3]","60.00000","24.00000","87.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201408","","62.8 [40.8-80.5]","63.00000","41.00000","80.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201409","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","","CMRDHS199105","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200407","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200408","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200409","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200410","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200601","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200602","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200603","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201109","","22.4 [11.3-39.5]","22.00000","11.00000","40.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201110","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201111","","37.9 [19.2-61.1]","38.00000","19.00000","61.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201112","","41.8 [26.3-59.2]","42.00000","26.00000","59.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201402","","25.6 [12.1-46.2]","26.00000","12.00000","46.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201403","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"carep","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201404","","37.9 [20.9-58.5]","38.00000","21.00000","59.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201405","","25.3 [14.1-41.0]","25.00000","14.00000","41.00000",""
"carep","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","CMRDHS201811","","No data","","","","Not available."
"carep","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","CMRDHS201812","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","","CAFMICS200014","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","","CAFMICS200015","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","","CAFMICS200016","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","","CAFMICS200017","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200601","","38.0 [20.8-58.9]","38.00000","21.00000","59.00000","Attention - Estimate is based on 25-49 cases."
"carep","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200602","","No data","","","","Not available."
"carep","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200602","","31.7 [23.8-40.9]","32.00000","24.00000","41.00000",""
"carep","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","CAFMICS200603","","No data","","","","Not available."
