"GHO","PUBLISHSTATE","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"M_def_1_text_youth","PUBLISHED","AMR","TTO","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","AMR","URY","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","AMR","VEN","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","AFG","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","BHR","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","EGY","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","JOR","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","KWT","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","LBY","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","MAR","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","OMN","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","PAK","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","QAT","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","SAU","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","SOM","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","SDN","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","SYR","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","TUN","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EMR","YEM","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","ALB","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","AZE","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","BLR","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","BIH","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","HRV","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","CYP","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","CZE","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","GEO","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","HUN","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","KAZ","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","KGZ","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","LVA","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","MNE","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","MDA","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","ROU","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","SVK","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","SVN","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","SWE","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","TJK","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","TUR","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","UKR","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","UZB","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","SEAR","BGD","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","SEAR","BTN","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","SEAR","IND","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","SEAR","IDN","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","SEAR","MDV","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","SEAR","MMR","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","SEAR","NPL","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","SEAR","LKA","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","SEAR","TLS","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","BRN","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","KHM","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","CHN","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","COK","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","FJI","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","KIR","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","LAO","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","MHL","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","FSM","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","MNG","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","NRU","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","NIU","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","PLW","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","PNG","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","PHL","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","WSM","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","WPR","TON","Current tobacco use","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","ISL","Daily cigarette smoking","","","",""
"M_def_1_text_youth","PUBLISHED","AMR","CHL","Daily tobacco smoking","","","",""
"M_def_1_text_youth","PUBLISHED","EUR","FIN","Daily tobacco use","","","",""
