"GHO","PUBLISHSTATE","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"M_smkless_survey_title_youth","PUBLISHED","EMR","SAU","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EMR","SYR","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EMR","TUN","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EMR","YEM","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","ALB","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","ARM","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","BLR","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","BIH","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","HRV","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","EST","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","GEO","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","GRC","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","HUN","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","KAZ","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","KGZ","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","LVA","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","MNE","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","POL","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","MDA","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","RUS","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","SRB","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","TJK","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","SEAR","BGD","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","SEAR","BTN","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","SEAR","IND","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","SEAR","IDN","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","SEAR","MDV","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","SEAR","MMR","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","SEAR","NPL","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","SEAR","LKA","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","SEAR","THA","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","SEAR","TLS","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","WPR","BRN","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","WPR","CHN","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","WPR","COK","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","WPR","MYS","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","WPR","FSM","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","WPR","MNG","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","WPR","NIU","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","WPR","PLW","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","WPR","PHL","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","WPR","KOR","Global Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AFR","NGA","Global Youth Tobacco Survey (Abuja)","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AFR","TZA","Global Youth Tobacco Survey (Arusha)","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EMR","IRQ","Global Youth Tobacco Survey (Baghdad)","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AFR","CAF","Global Youth Tobacco Survey (Bangui)","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AFR","GMB","Global Youth Tobacco Survey (Banjul)","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AFR","ZWE","Global Youth Tobacco Survey (Harare)","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AFR","AGO","Global Youth Tobacco Survey (Huambo)","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AFR","COD","Global Youth Tobacco Survey (Kinshasa)","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AFR","LBR","Global Youth Tobacco Survey (Monrovia)","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AFR","BFA","Global Youth Tobacco Survey (Ouagadougou)","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AFR","SLE","Global Youth Tobacco Survey (Western Area)","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AFR","CMR","Global Youth Tobacco Survey (Yaounde)","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","NOR","Health Behaviour in School-aged Children","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AMR","USA","National Youth Tobacco Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","ISL","Ranns�knir og greining lag�i fyrir nemendur � framhaldssk�lum � �slandi","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AFR","ZAF","South African National Youth Risk Behaviour Survey","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EMR","ARE","Unidentified survey reported in WHO-FCTC report to COP 2014","","","",""
"M_smkless_survey_title_youth","PUBLISHED","EUR","NLD","Youth Smoking Monitor","","","",""
"M_smkless_survey_title_youth","PUBLISHED","AMR","CAN","Youth Smoking Survey","","","",""
