"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"CHOL_06","PUBLISHED","2008","AFR","BDI","AGE25-PLUS","BTSX","3.1 [1.2-6.5]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","WPR","KHM","AGE25-PLUS","BTSX","5.4 [3.6-7.8]","","","",""
"CHOL_06","PUBLISHED","2008","AFR","CMR","AGE25-PLUS","BTSX","3.7 [1.6-7.3]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AMR","CAN","AGE25-PLUS","BTSX","18.1 [8.9-31.0]","","","",""
"CHOL_06","PUBLISHED","2008","AFR","CPV","AGE25-PLUS","BTSX","4.0 [2.5-6.1]","","","",""
"CHOL_06","PUBLISHED","2008","EUR","CYP","AGE25-PLUS","BTSX","18.8 [9.4-31.9]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","EUR","CZE","AGE25-PLUS","BTSX","16.9 [11.0-23.8]","","","",""
"CHOL_06","PUBLISHED","2008","SEAR","PRK","AGE25-PLUS","BTSX","5.3 [2.0-11.4]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AFR","COD","AGE25-PLUS","BTSX","2.6 [0.9-5.9]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","EUR","FRA","AGE25-PLUS","BTSX","23.2 [16.0-31.6]","","","",""
"CHOL_06","PUBLISHED","2008","AFR","GAB","AGE25-PLUS","BTSX","10.2 [4.0-20.2]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AFR","GMB","AGE25-PLUS","BTSX","3.4 [1.6-6.9]","","","",""
"CHOL_06","PUBLISHED","2008","EUR","GEO","AGE25-PLUS","BTSX","9.3 [3.7-18.6]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","SEAR","IDN","AGE25-PLUS","BTSX","7.4 [3.6-13.3]","","","",""
"CHOL_06","PUBLISHED","2008","EMR","IRN","AGE25-PLUS","BTSX","13.8 [10.0-18.5]","","","",""
"CHOL_06","PUBLISHED","2008","EMR","IRQ","AGE25-PLUS","BTSX","9.4 [6.0-14.0]","","","",""
"CHOL_06","PUBLISHED","2008","EUR","IRL","AGE25-PLUS","BTSX","22.2 [11.5-35.7]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","EMR","LBN","AGE25-PLUS","BTSX","11.2 [5.1-20.4]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AFR","LSO","AGE25-PLUS","BTSX","4.1 [1.5-9.6]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AFR","LBR","AGE25-PLUS","BTSX","2.5 [1.1-4.9]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","EMR","LBY","AGE25-PLUS","BTSX","6.6 [4.6-9.1]","","","",""
"CHOL_06","PUBLISHED","2008","EUR","MCO","AGE25-PLUS","BTSX","...","","","","No data available.  Estimate could not be calculated due to lack of covariate data."
"CHOL_06","PUBLISHED","2008","WPR","MNG","AGE25-PLUS","BTSX","7.5 [4.4-11.8]","","","",""
"CHOL_06","PUBLISHED","2008","EUR","MNE","AGE25-PLUS","BTSX","14.5 [6.2-27.2]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","EMR","MAR","AGE25-PLUS","BTSX","7.9 [4.0-13.9]","","","",""
"CHOL_06","PUBLISHED","2008","EMR","PAK","AGE25-PLUS","BTSX","5.8 [3.1-9.9]","","","",""
"CHOL_06","PUBLISHED","2008","WPR","PLW","AGE25-PLUS","BTSX","15.8 [7.8-27.2]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AMR","PAN","AGE25-PLUS","BTSX","10.4 [4.7-19.4]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","WPR","PNG","AGE25-PLUS","BTSX","8.0 [3.7-15.4]","","","",""
"CHOL_06","PUBLISHED","2008","AMR","LCA","AGE25-PLUS","BTSX","8.6 [3.6-17.0]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AMR","VCT","AGE25-PLUS","BTSX","7.8 [3.4-15.0]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","WPR","WSM","AGE25-PLUS","BTSX","7.3 [3.5-13.4]","","","",""
"CHOL_06","PUBLISHED","2008","EUR","SMR","AGE25-PLUS","BTSX","...","","","","No data available.  Estimate could not be calculated due to lack of covariate data."
"CHOL_06","PUBLISHED","2008","AFR","STP","AGE25-PLUS","BTSX","2.8 [1.8-4.2]","","","",""
"CHOL_06","PUBLISHED","2008","SEAR","LKA","AGE25-PLUS","BTSX","8.2 [3.5-16.0]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","EMR","SDN","AGE25-PLUS","BTSX","6.5 [2.9-12.3]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AMR","SUR","AGE25-PLUS","BTSX","7.8 [3.5-15.2]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AFR","SWZ","AGE25-PLUS","BTSX","6.1 [2.4-12.9]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","WPR","TUV","AGE25-PLUS","BTSX","...","","","","No data available.  Estimate could not be calculated due to lack of covariate data."
"CHOL_06","PUBLISHED","2008","AFR","UGA","AGE25-PLUS","BTSX","3.7 [1.5-7.6]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","EUR","UKR","AGE25-PLUS","BTSX","13.0 [4.9-25.9]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","EMR","ARE","AGE25-PLUS","BTSX","14.5 [7.1-26.1]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AFR","","AGE25-PLUS","MLE","3.5 [2.3-5.1]","","","",""
"CHOL_06","PUBLISHED","2008","EMR","","AGE25-PLUS","MLE","7.3 [5.6-9.4]","","","",""
"CHOL_06","PUBLISHED","2008","AFR","","AGE25-PLUS","FMLE","4.7 [3.1-6.9]","","","",""
"CHOL_06","PUBLISHED","2008","EMR","","AGE25-PLUS","FMLE","9.3 [6.9-12.3]","","","",""
"CHOL_06","PUBLISHED","2008","SEAR","","AGE25-PLUS","FMLE","6.7 [4.3-9.7]","","","",""
"CHOL_06","PUBLISHED","2008","EMR","","AGE25-PLUS","BTSX","8.2 [6.7-10.1]","","","",""
"CHOL_06","PUBLISHED","2008","SEAR","","AGE25-PLUS","BTSX","5.9 [4.4-7.7]","","","",""
"CHOL_06","PUBLISHED","2008","WB_LI","","AGE25-PLUS","FMLE","5.2 [3.4-7.6]","","","",""
"CHOL_06","PUBLISHED","2008","WB_UMI","","AGE25-PLUS","FMLE","14.2 [9.7-19.9]","","","",""
"CHOL_06","PUBLISHED","2008","WB_HI","","AGE25-PLUS","BTSX","18.3 [15.8-21.2]","","","",""
"CHOL_06","PUBLISHED","2008","EMR","AFG","AGE25-PLUS","MLE","3.3 [0.9-7.7]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AFR","DZA","AGE25-PLUS","MLE","7.3 [3.2-13.7]","","","",""
"CHOL_06","PUBLISHED","2008","EUR","AUT","AGE25-PLUS","MLE","20.7 [7.9-40.4]","","","",""
"CHOL_06","PUBLISHED","2008","AMR","BHS","AGE25-PLUS","MLE","12.9 [4.2-29.2]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AFR","BEN","AGE25-PLUS","MLE","2.8 [1.6-4.6]","","","",""
"CHOL_06","PUBLISHED","2008","AMR","BOL","AGE25-PLUS","MLE","6.8 [2.1-16.6]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","EUR","BGR","AGE25-PLUS","MLE","14.0 [4.4-30.2]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AFR","BDI","AGE25-PLUS","MLE","2.6 [0.7-6.7]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AMR","CHL","AGE25-PLUS","MLE","12.3 [5.6-22.7]","","","",""
"CHOL_06","PUBLISHED","2008","AMR","COL","AGE25-PLUS","MLE","8.6 [5.1-13.3]","","","",""
"CHOL_06","PUBLISHED","2008","AMR","CUB","AGE25-PLUS","MLE","5.3 [1.6-12.7]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","EUR","CZE","AGE25-PLUS","MLE","15.0 [8.8-23.5]","","","",""
"CHOL_06","PUBLISHED","2008","AMR","DMA","AGE25-PLUS","MLE","6.0 [2.9-10.8]","","","",""
"CHOL_06","PUBLISHED","2008","AMR","ECU","AGE25-PLUS","MLE","8.2 [2.4-19.8]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","WPR","FJI","AGE25-PLUS","MLE","16.0 [7.0-29.9]","","","",""
"CHOL_06","PUBLISHED","2008","EUR","FRA","AGE25-PLUS","MLE","21.4 [13.3-31.8]","","","",""
"CHOL_06","PUBLISHED","2008","AMR","GRD","AGE25-PLUS","MLE","5.7 [1.7-13.8]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","EUR","LVA","AGE25-PLUS","MLE","17.1 [5.2-37.6]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AFR","LSO","AGE25-PLUS","MLE","3.3 [0.9-8.6]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AFR","MDG","AGE25-PLUS","MLE","3.9 [1.2-9.4]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","WPR","MYS","AGE25-PLUS","MLE","13.0 [4.4-28.0]","","","","No country data available.  Estimate modeled using data from other countries and specific country characteristics."
"CHOL_06","PUBLISHED","2008","AMR","MEX","AGE25-PLUS","MLE","11.0 [6.1-18.1]","","","",""
"CHOL_06","PUBLISHED","2008","EUR","MCO","AGE25-PLUS","MLE","...","","","","No data available.  Estimate could not be calculated due to lack of covariate data."
