"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"anc45","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201004","","83.4 [70.4-91.4]","83.00000","70.00000","91.00000",""
"anc45","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201005","","74.4 [63.8-82.8]","74.00000","64.00000","83.00000",""
"anc45","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","ALBDHS201712","","74.0 [63.6-82.3]","74.00000","64.00000","82.00000",""
"anc45","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","ALBDHS201711","","86.4 [80.3-90.9]","86.00000","80.00000","91.00000",""
"anc45","EQ_MICS","PUBLISHED","2000","EUR","BIH","","","","BIHMICS200002","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","BIHMICS200601","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","BIHMICS200602","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201505","","71.2 [58.8-81.1]","71.00000","59.00000","81.00000",""
"anc45","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201506","","98.8 [91.9-99.8]","99.00000","92.00000","100.00000",""
"anc45","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200003","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200005","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200006","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","BRADHS199602","","65.5 [62.1-68.9]","66.00000","62.00000","69.00000",""
"anc45","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","BGDDHS201107","","15.7 [12.1-20.2]","16.00000","12.00000","20.00000",""
"anc45","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","BGDMICS201205","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","BGDMICS201206","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","BLRMICS200503","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","BLRMICS200504","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201711","","48.5 [42.8-54.2]","48.00000","43.00000","54.00000",""
"anc45","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200606","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200607","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200607","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200614","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201011","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201012","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","BDIMICS200501","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","BDIMICS200502","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199807","","62.6 [58.5-66.6]","63.00000","58.00000","67.00000",""
"anc45","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199808","","52.4 [47.4-57.4]","52.00000","47.00000","57.00000",""
"anc45","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201708","","81.9 [78.0-85.1]","82.00000","78.00000","85.00000",""
"anc45","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","CPVRHS199807","","66.7 [59.5-73.2]","67.00000","60.00000","73.00000",""
"anc45","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200305","","51.3 [45.6-56.9]","51.00000","46.00000","57.00000",""
"anc45","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200306","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200805","","64.8 [58.9-70.3]","65.00000","59.00000","70.00000",""
"anc45","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200805","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","BIHMICS201103","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201709","","64.1 [58.4-69.3]","64.00000","58.00000","69.00000",""
"anc45","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","BIHMICS201103","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","BFADHS199805","","20.5 [15.0-27.3]","20.00000","15.00000","27.00000",""
"anc45","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","BGDMICS200603","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","BGDMICS200605","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","BGDMICS200606","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200306","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200306","","20.1 [13.5-28.7]","20.00000","14.00000","29.00000",""
"anc45","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200307","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200314","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","CMRDHS199102","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","CMRDHS199103","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","CMRDHS199802","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","CMRDHS199803","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200608","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","CMRDHS201102","","67.8 [63.0-72.2]","68.00000","63.00000","72.00000",""
"anc45","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200605","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","BENDHS199602","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","BENDHS199603","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201008","","29.2 [24.8-34.0]","29.00000","25.00000","34.00000",""
"anc45","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201008","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201804","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201610","","49.0 [39.9-58.0]","49.00000","40.00000","58.00000",""
"anc45","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201611","","51.4 [42.8-59.9]","51.00000","43.00000","60.00000",""
"anc45","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201613","","51.8 [44.6-59.0]","52.00000","45.00000","59.00000",""
"anc45","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200002","","15.0 [9.8-22.4]","15.00000","10.00000","22.00000",""
"anc45","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200003","","10.4 [7.9-13.6]","10.00000","8.00000","14.00000",""
"anc45","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200017","","6.9 [3.9-11.8]","7.00000","4.00000","12.00000",""
"anc45","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200019","","2.0 [1.7-2.4]","2.00000","2.00000","2.00000",""
"anc45","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200020","","8.1 [4.5-14.0]","8.00000","5.00000","14.00000",""
"anc45","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201001","","61.8 [52.8-70.0]","62.00000","53.00000","70.00000",""
"anc45","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201002","","55.2 [46.3-63.8]","55.00000","46.00000","64.00000",""
"anc45","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201017","","54.0 [43.8-63.9]","54.00000","44.00000","64.00000",""
"anc45","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201019","","28.0 [20.7-36.6]","28.00000","21.00000","37.00000",""
"anc45","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201407","","35.2 [23.6-48.9]","35.00000","24.00000","49.00000",""
"anc45","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201410","","73.6 [64.6-80.9]","74.00000","65.00000","81.00000",""
"anc45","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201408","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2000","AFR","TCD","","","","TCDMICS200002","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2000","AFR","TCD","","","","TCDMICS200003","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201409","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201411","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201801","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201803","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200008","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200007","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200010","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200510","","36.3 [28.6-44.8]","36.00000","29.00000","45.00000",""
"anc45","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200511","","26.0 [20.3-32.7]","26.00000","20.00000","33.00000",""
"anc45","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200513","","24.8 [19.1-31.5]","25.00000","19.00000","32.00000",""
"anc45","EQ_DHS","PUBLISHED","2000","AMR","COL","","","","COLDHS200003","","78.3 [74.8-81.5]","78.00000","75.00000","82.00000",""
"anc45","EQ_DHS","PUBLISHED","2000","AMR","COL","","","","COLDHS200005","","88.1 [84.9-90.7]","88.00000","85.00000","91.00000",""
"anc45","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200514","","14.5 [9.3-21.7]","14.00000","9.00000","22.00000",""
"anc45","EQ_DHS","PUBLISHED","2015","AMR","COL","","","","COLDHS201504","","87.9 [85.3-90.1]","88.00000","85.00000","90.00000",""
"anc45","EQ_DHS","PUBLISHED","2015","AMR","COL","","","","COLDHS201505","","89.2 [84.4-92.7]","89.00000","84.00000","93.00000",""
"anc45","EQ_MICS","PUBLISHED","2000","AFR","COM","","","","COMMICS200002","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2000","AFR","COM","","","","COMMICS200003","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201403","","12.8 [8.6-18.5]","13.00000","9.00000","18.00000",""
"anc45","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","COGDHS201104","","61.4 [55.5-67.0]","61.00000","56.00000","67.00000",""
"anc45","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201404","","31.6 [20.9-44.6]","32.00000","21.00000","45.00000",""
"anc45","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201406","","22.9 [16.5-30.9]","23.00000","16.00000","31.00000",""
"anc45","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200607","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200608","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1994","AFR","CIV","","","","CIVDHS199404","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1994","AFR","CIV","","","","CIVDHS199406","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1998","AFR","CIV","","","","CIVDHS199801","","58.4 [51.3-65.1]","58.00000","51.00000","65.00000",""
"anc45","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200608","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200616","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201001","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201009","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201010","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201420","","14.3 [9.7-20.7]","14.00000","10.00000","21.00000",""
"anc45","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201421","","21.7 [15.5-29.5]","22.00000","16.00000","30.00000",""
"anc45","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201010","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201017","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201017","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199605","","8.3 [4.3-15.2]","8.00000","4.00000","15.00000",""
"anc45","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199606","","12.6 [5.4-26.7]","13.00000","5.00000","27.00000",""
"anc45","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199608","","13.3 [9.1-19.2]","13.00000","9.00000","19.00000",""
"anc45","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201009","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201010","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201012","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2010","AMR","COL","","","","COLDHS201001","","86.1 [84.5-87.6]","86.00000","85.00000","88.00000",""
"anc45","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","COGDHS201104","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","DOMDHS199901","","93.0 [85.5-96.7]","93.00000","86.00000","97.00000",""
"anc45","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","COGDHS201112","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2000","AMR","DOM","","","","DOMMICS200007","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2000","AMR","DOM","","","","DOMMICS200008","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2014","AFR","COG","","","","COGMICS201404","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2014","AFR","COG","","","","COGMICS201405","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2014","AFR","COG","","","","COGMICS201406","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","CIVMICS201604","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","CIVMICS201605","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","DOMDHS199608","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2000","AMR","DOM","","","","DOMMICS200005","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201305","","43.3 [37.6-49.2]","43.00000","38.00000","49.00000",""
"anc45","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201306","","42.6 [37.1-48.4]","43.00000","37.00000","48.00000",""
"anc45","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201306","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","DOMDHS199607","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201103","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201104","","31.4 [26.3-37.1]","31.00000","26.00000","37.00000",""
"anc45","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201105","","35.5 [28.5-43.3]","36.00000","28.00000","43.00000",""
"anc45","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200201","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200716","","87.1 [82.9-90.5]","87.00000","83.00000","90.00000",""
"anc45","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200717","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200718","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200725","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200725","","95.5 [93.0-97.1]","95.00000","93.00000","97.00000",""
"anc45","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200208","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200209","","93.8 [89.8-96.3]","94.00000","90.00000","96.00000",""
"anc45","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200209","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200708","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200709","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200710","","88.1 [84.3-91.2]","88.00000","84.00000","91.00000",""
"anc45","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200216","","91.1 [86.1-94.4]","91.00000","86.00000","94.00000",""
"anc45","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200217","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200218","","84.6 [80.2-88.2]","85.00000","80.00000","88.00000",""
"anc45","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","CODDHS200704","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","CODDHS200705","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","CODDHS200705","","43.6 [28.4-60.0]","44.00000","28.00000","60.00000",""
"anc45","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","CODMICS201005","","No data","","","","Not available."
"anc45","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","CODMICS201005","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200401","","2.8 [1.6-4.6]","3.00000","2.00000","5.00000",""
"anc45","EQ_DHS","PUBLISHED","2005","EMR","EGY","","","","EGYDHS200506","","60.6 [45.7-73.8]","61.00000","46.00000","74.00000",""
"anc45","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200402","","12.6 [7.0-21.8]","13.00000","7.00000","22.00000",""
"anc45","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200701","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200708","","96.1 [91.9-98.2]","96.00000","92.00000","98.00000",""
"anc45","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200225","","91.5 [86.4-94.8]","92.00000","86.00000","95.00000",""
"anc45","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200226","","No data","","","","Not available."
"anc45","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200226","","94.2 [89.8-96.8]","94.00000","90.00000","97.00000",""
