"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"bcgv","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","URB","","","92.3 [89.8-94.3]","92.33698","89.81937","94.27170",""
"bcgv","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","URB","","","98.7 [97.2-99.4]","98.67908","97.23306","99.37427",""
"bcgv","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","RUR","","","84.2 [78.5-88.6]","84.18513","78.46178","88.60843",""
"bcgv","EQ_DHS","PUBLISHED","1994","AFR","CIV","","","URB","","","90.9 [88.0-93.2]","90.92558","87.97686","93.20695",""
"bcgv","EQ_DHS","PUBLISHED","1998","AFR","CIV","","","RUR","","","78.8 [70.4-85.3]","78.78788","70.41422","85.28676",""
"bcgv","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","URB","","","95.0 [92.2-96.9]","95.03761","92.19424","96.88029",""
"bcgv","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","RUR","","","76.1 [71.1-80.5]","76.10624","71.14162","80.45146",""
"bcgv","EQ_DHS","PUBLISHED","2007","AFR","COD","","","URB","","","85.2 [79.5-89.5]","85.15514","79.45721","89.48185",""
"bcgv","EQ_DHS","PUBLISHED","2013","AFR","COD","","","URB","","","92.1 [89.1-94.3]","92.07594","89.06200","94.31242",""
"bcgv","EQ_DHS","PUBLISHED","2005","AFR","COG","","","RUR","","","82.8 [76.2-87.8]","82.78288","76.21717","87.82554",""
"bcgv","EQ_DHS","PUBLISHED","2011","AFR","COG","","","URB","","","97.4 [95.1-98.6]","97.38981","95.10576","98.62336",""
"bcgv","EQ_DHS","PUBLISHED","1995","AMR","COL","","","RUR","","","89.3 [85.7-92.1]","89.31602","85.69520","92.10478",""
"bcgv","EQ_DHS","PUBLISHED","2012","AFR","COM","","","URB","","","87.3 [81.2-91.7]","87.34917","81.17001","91.70776",""
"bcgv","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","RUR","","","No data","","","","Not available."
"bcgv","EQ_RHS","PUBLISHED","1992","AMR","CRI","","","URB","","","96.4 [92.0-98.4]","96.36363","92.04858","98.37827",""
"bcgv","EQ_MICS","PUBLISHED","2011","AMR","CRI","","","RUR","","","99.8 [98.5-100.0]","99.78546","98.45498","99.97056",""
"bcgv","EQ_MICS","PUBLISHED","2006","AMR","CUB","","","URB","","","99.9 [99.2-100.0]","99.88774","99.20833","99.98418",""
"bcgv","EQ_MICS","PUBLISHED","2010","AMR","CUB","","","RUR","","","99.8 [98.9-100.0]","99.84829","98.87605","99.97969",""
"bcgv","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","URB","","","93.3 [90.9-95.0]","93.25668","90.90179","95.03535",""
"bcgv","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","RUR","","","90.8 [83.1-95.2]","90.78172","83.09063","95.17761",""
"bcgv","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","URB","","","95.6 [94.3-96.6]","95.59634","94.34734","96.57938",""
"bcgv","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","RUR","","","98.4 [96.4-99.3]","98.42819","96.35220","99.33092",""
"bcgv","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","URB","","","93.4 [90.4-95.5]","93.42491","90.40855","95.53947",""
"bcgv","EQ_RHS","PUBLISHED","1999","AMR","ECU","","","RUR","","","91.8 [88.9-94.0]","91.80825","88.91856","93.99529",""
"bcgv","EQ_DHS","PUBLISHED","2014","EMR","EGY","","","URB","","","99.6 [98.7-99.9]","99.57516","98.71893","99.85992",""
"bcgv","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","URB","","","84.0 [69.4-92.4]","84.04336","69.38624","92.44691",""
"bcgv","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","RUR","","","63.8 [59.2-68.2]","63.78654","59.18019","68.15279",""
"bcgv","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","RUR","","","86.8 [82.1-90.5]","86.83189","82.10586","90.45483",""
"bcgv","EQ_DHS","PUBLISHED","2008","AFR","GHA","","","URB","","","97.3 [93.2-99.0]","97.34392","93.22683","98.98566",""
"bcgv","EQ_MICS","PUBLISHED","2011","AFR","GHA","","","RUR","","","98.0 [96.5-98.9]","98.02097","96.46004","98.90144",""
"bcgv","EQ_DHS","PUBLISHED","2014","AFR","GHA","","","URB","","","97.2 [95.2-98.4]","97.19362","95.20922","98.37013",""
"bcgv","EQ_DHS","PUBLISHED","1999","AFR","GIN","","","RUR","","","70.2 [65.5-74.5]","70.20547","65.51934","74.50257",""
"bcgv","EQ_MICS","PUBLISHED","2014","AFR","GNB","","","URB","","","97.6 [94.3-99.0]","97.58064","94.32001","98.98953",""
"bcgv","EQ_DHS","PUBLISHED","1995","AMR","GTM","","","RUR","","","76.8 [74.0-79.4]","76.81207","73.96998","79.43016",""
"bcgv","EQ_DHS","PUBLISHED","1998","AMR","GTM","","","URB","","","93.9 [85.7-97.5]","93.86132","85.65427","97.50970",""
"bcgv","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","RUR","","","91.2 [88.8-93.1]","91.18532","88.79785","93.10348",""
"bcgv","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","URB","","","95.7 [93.3-97.2]","95.66405","93.33942","97.20169",""
"bcgv","EQ_DHS","PUBLISHED","2014","AMR","GTM","","","RUR","","","97.9 [96.7-98.7]","97.93580","96.74000","98.69888",""
"bcgv","EQ_RHS","PUBLISHED","2001","AMR","HND","","","URB","","","97.5 [94.4-98.9]","97.51332","94.39299","98.91709",""
"bcgv","EQ_DHS","PUBLISHED","2005","AMR","HND","","","RUR","","","98.2 [97.4-98.8]","98.24806","97.44714","98.80080",""
"bcgv","EQ_DHS","PUBLISHED","2011","AMR","HND","","","URB","","","98.9 [97.7-99.5]","98.92889","97.73280","99.49721",""
"bcgv","EQ_DHS","PUBLISHED","1994","AMR","HTI","","","RUR","","","67.8 [60.7-74.2]","67.80488","60.67801","74.18950",""
"bcgv","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","URB","","","82.5 [76.5-87.2]","82.47134","76.50668","87.17549",""
"bcgv","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","RUR","","","71.9 [66.3-76.8]","71.85414","66.28387","76.82587",""
"bcgv","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","RUR","","","67.1 [65.6-68.6]","67.12640","65.58197","68.63466",""
"bcgv","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","URB","","","86.9 [84.9-88.6]","86.85075","84.87413","88.60376",""
"bcgv","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","RUR","","","89.2 [86.9-91.2]","89.22632","86.92808","91.16158",""
"bcgv","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","RUR","","","98.3 [93.4-99.6]","98.34866","93.39259","99.60310",""
"bcgv","EQ_DHS","PUBLISHED","1995","EUR","KAZ","","","URB","","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"bcgv","EQ_DHS","PUBLISHED","1999","EUR","KAZ","","","RUR","","","90.5 [79.8-95.9]","90.52719","79.77399","95.86012",""
"bcgv","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","URB","","","99.6 [97.5-100.0]","99.64721","97.53238","99.95049",""
"bcgv","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","RUR","","","99.3 [97.9-99.8]","99.33720","97.87546","99.79533",""
"bcgv","EQ_DHS","PUBLISHED","2014","AFR","KEN","","","URB","","","97.7 [96.1-98.7]","97.70776","96.06278","98.67494",""
"bcgv","EQ_DHS","PUBLISHED","1997","EUR","KGZ","","","RUR","","","97.9 [94.9-99.1]","97.86474","94.94146","99.11443",""
"bcgv","EQ_MICS","PUBLISHED","2005","EUR","KGZ","","","URB","","","98.5 [96.5-99.4]","98.50571","96.53953","99.36211",""
"bcgv","EQ_DHS","PUBLISHED","2012","EUR","KGZ","","","RUR","","","99.0 [96.8-99.7]","99.00896","96.83296","99.69460",""
"bcgv","EQ_MICS","PUBLISHED","2014","EUR","KGZ","","","URB","","","99.9 [99.0-100.0]","99.86330","99.02582","99.98096",""
"bcgv","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","RUR","","","70.8 [67.2-74.1]","70.77676","67.19615","74.11708",""
"bcgv","EQ_DHS","PUBLISHED","2007","AFR","LBR","","","URB","","","91.6 [87.2-94.6]","91.59682","87.17188","94.59014",""
"bcgv","EQ_DHS","PUBLISHED","2013","AFR","LBR","","","RUR","","","90.7 [87.3-93.2]","90.66444","87.32404","93.19318",""
"bcgv","EQ_MICS","PUBLISHED","2012","AMR","LCA","","","URB","","","No data","","","","Not available."
"bcgv","EQ_DHS","PUBLISHED","2004","AFR","LSO","","","RUR","","","96.4 [93.8-98.0]","96.43101","93.84121","97.95551",""
"bcgv","EQ_DHS","PUBLISHED","2009","AFR","LSO","","","URB","","","97.6 [91.1-99.4]","97.57870","91.10752","99.37312",""
"bcgv","EQ_DHS","PUBLISHED","2014","AFR","LSO","","","RUR","","","97.8 [95.8-98.8]","97.76687","95.82396","98.81700",""
"bcgv","EQ_DHS","PUBLISHED","2003","AFR","MDG","","","URB","","","87.0 [82.4-90.5]","86.96188","82.38953","90.48420",""
"bcgv","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","RUR","","","81.7 [78.9-84.1]","81.65582","78.94739","84.08604",""
"bcgv","EQ_DHS","PUBLISHED","2009","SEAR","MDV","","","URB","","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"bcgv","EQ_MICS","PUBLISHED","2015","AMR","MEX","","","RUR","","","96.6 [93.0-98.4]","96.63519","92.99055","98.41702",""
"bcgv","EQ_MICS","PUBLISHED","2011","EUR","MKD","","","RUR","","","99.6 [98.5-99.9]","99.63310","98.45324","99.91376",""
"bcgv","EQ_DHS","PUBLISHED","2015","SEAR","MMR","","","URB","","","91.8 [84.7-95.8]","91.84138","84.70522","95.81259",""
"bcgv","EQ_MICS","PUBLISHED","2005","EUR","MNE","","","RUR","","","88.9 [74.3-95.7]","88.88593","74.33844","95.66715",""
"bcgv","EQ_MICS","PUBLISHED","2013","EUR","MNE","","","URB","","","99.8 [98.4-100.0]","99.77822","98.38611","99.96989",""
"bcgv","EQ_MICS","PUBLISHED","2005","WPR","MNG","","","RUR","","","97.6 [95.4-98.8]","97.61185","95.41031","98.77098",""
"bcgv","EQ_DHS","PUBLISHED","2011","AFR","MOZ","","","URB","","","94.7 [91.7-96.6]","94.65962","91.74963","96.58147",""
"bcgv","EQ_MICS","PUBLISHED","2011","AFR","MRT","","","URB","","","94.7 [92.1-96.5]","94.69868","92.13978","96.45656",""
"bcgv","EQ_DHS","PUBLISHED","2000","AFR","MWI","","","RUR","","","91.8 [90.3-93.0]","91.75539","90.25890","93.03970",""
"bcgv","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","RUR","","","91.2 [87.8-93.7]","91.19370","87.84686","93.68511",""
"bcgv","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","RUR","","","42.7 [39.1-46.3]","42.69397","39.12829","46.33723",""
"bcgv","EQ_DHS","PUBLISHED","1999","AMR","DOM","PRLM","","","","","88.8 [75.7-95.3]","88.81892","75.65868","95.30550","Attention - Estimate is based on 25-49 cases."
"bcgv","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","RUR","","","89.4 [76.1-95.7]","89.37171","76.06376","95.69913","Attention - Estimate is based on 25-49 cases."
"bcgv","EQ_DHS","PUBLISHED","1999","AMR","DOM","","FMLE","","","","85.4 [70.7-93.4]","85.40215","70.71121","93.41092","Attention - Estimate is based on 25-49 cases."
"bcgv","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","URB","","","93.8 [92.1-95.2]","93.80453","92.07482","95.17649",""
"bcgv","EQ_DHS","PUBLISHED","2004","AFR","MWI","","","URB","","","97.2 [92.6-99.0]","97.19833","92.64936","98.96364",""
"bcgv","EQ_MICS","PUBLISHED","2006","AFR","MWI","","","RUR","","","95.3 [94.3-96.2]","95.33592","94.34993","96.15686",""
"bcgv","EQ_DHS","PUBLISHED","2013","AFR","NAM","","","URB","","","91.8 [87.5-94.7]","91.84177","87.54977","94.74302",""
"bcgv","EQ_DHS","PUBLISHED","1998","AFR","NER","","","RUR","","","38.0 [32.8-43.4]","37.96572","32.83596","43.37927",""
"bcgv","EQ_DHS","PUBLISHED","2006","AFR","NER","","","URB","","","88.9 [84.0-92.5]","88.92874","84.00910","92.47050",""
"bcgv","EQ_DHS","PUBLISHED","2012","AFR","NER","","","RUR","","","82.1 [79.3-84.6]","82.09175","79.26632","84.60692",""
"bcgv","EQ_DHS","PUBLISHED","1999","AFR","NGA","","","URB","","","75.0 [67.1-81.5]","74.98361","67.13490","81.47514",""
"bcgv","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","RUR","","","38.4 [32.7-44.5]","38.40388","32.65692","44.49400",""
"bcgv","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","RUR","","","92.5 [89.8-94.6]","92.54647","89.80755","94.59369",""
"bcgv","EQ_RHS","PUBLISHED","2006","AMR","NIC","","","URB","","","99.0 [95.2-99.8]","98.95695","95.22338","99.77901",""
"bcgv","EQ_DHS","PUBLISHED","1996","SEAR","NPL","","","RUR","","","75.2 [71.2-78.8]","75.22508","71.21066","78.84602",""
"bcgv","EQ_DHS","PUBLISHED","2001","SEAR","NPL","","","URB","","","88.4 [80.4-93.3]","88.35396","80.41571","93.34098",""
"bcgv","EQ_DHS","PUBLISHED","2006","SEAR","NPL","","","RUR","","","93.1 [89.6-95.4]","93.05670","89.57551","95.43462",""
"bcgv","EQ_MICS","PUBLISHED","2013","AMR","PAN","","","URB","","","96.8 [93.8-98.3]","96.76975","93.80460","98.34087",""
"bcgv","EQ_DHS","PUBLISHED","1996","AMR","PER","","","RUR","","","90.3 [87.9-92.2]","90.29383","87.91124","92.24825",""
"bcgv","EQ_DHS","PUBLISHED","2004","AMR","PER","","","RUR","","","94.1 [89.5-96.8]","94.12969","89.53219","96.78056",""
"bcgv","EQ_DHS","PUBLISHED","2010","AMR","PER","","","URB","","","92.6 [89.7-94.7]","92.56733","89.67268","94.69862",""
"bcgv","EQ_DHS","PUBLISHED","2012","AMR","PER","","","URB","","","96.4 [94.7-97.6]","96.41087","94.73608","97.56651",""
"bcgv","EQ_DHS","PUBLISHED","1993","WPR","PHL","","","RUR","","","89.4 [87.2-91.3]","89.43073","87.19805","91.31281",""
"bcgv","EQ_DHS","PUBLISHED","1998","WPR","PHL","","","URB","","","95.0 [92.8-96.6]","95.03567","92.78542","96.60970",""
"bcgv","EQ_DHS","PUBLISHED","2003","WPR","PHL","","","RUR","","","88.9 [85.9-91.4]","88.93496","85.94695","91.35158",""
"bcgv","EQ_RHS","PUBLISHED","2008","AMR","PRY","","","URB","","","99.2 [96.9-99.8]","99.20219","96.88395","99.79931",""
"bcgv","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","RUR","","","96.8 [95.3-97.8]","96.75594","95.31183","97.76565",""
"bcgv","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","URB","","","97.6 [94.9-98.9]","97.62497","94.87825","98.91550",""
"bcgv","EQ_DHS","PUBLISHED","2010","AFR","RWA","","","RUR","","","99.1 [98.5-99.4]","99.07359","98.48012","99.43665",""
"bcgv","EQ_DHS","PUBLISHED","2014","AFR","RWA","","","URB","","","99.2 [97.0-99.8]","99.24883","96.96235","99.81748",""
"bcgv","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","RUR","","","75.1 [71.8-78.1]","75.05009","71.77940","78.05760",""
"bcgv","EQ_DHS","PUBLISHED","2014","AFR","SEN","","","URB","","","96.3 [87.5-99.0]","96.27112","87.49133","98.96155",""
"bcgv","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","RUR","","","94.0 [91.2-95.9]","93.99215","91.19218","95.94164",""
"bcgv","EQ_MICS","PUBLISHED","2005","AFR","SLE","","","URB","","","92.5 [86.9-95.8]","92.46506","86.91154","95.77669",""
"bcgv","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","RUR","","","79.7 [75.3-83.4]","79.65177","75.34986","83.36863",""
"bcgv","EQ_MICS","PUBLISHED","2010","AFR","SLE","","","URB","","","95.4 [92.4-97.3]","95.40001","92.39313","97.25365",""
"bcgv","EQ_DHS","PUBLISHED","2013","AFR","SLE","","","RUR","","","95.9 [94.3-97.1]","95.88989","94.26018","97.07125",""
"bcgv","EQ_MICS","PUBLISHED","2006","EMR","SOM","","","URB","","","47.2 [39.2-55.3]","47.20148","39.20430","55.34492",""
"bcgv","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","RUR","","","67.6 [59.9-74.5]","67.64059","59.87087","74.54555",""
"bcgv","EQ_MICS","PUBLISHED","2010","EUR","SRB","","","URB","","","No data","","","","Not available."
"bcgv","EQ_MICS","PUBLISHED","2014","EUR","SRB","","","RUR","","","97.3 [90.1-99.3]","97.34052","90.12054","99.32368",""
"bcgv","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","","URB","","","96.6 [91.5-98.7]","96.60597","91.49087","98.69024",""
"bcgv","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","","URB","","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"bcgv","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","RUR","","","88.8 [86.3-91.0]","88.83350","86.29252","90.95284",""
"bcgv","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","URB","","","71.4 [66.2-76.1]","71.36114","66.15772","76.05408",""
"bcgv","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","RUR","","","33.3 [26.1-41.3]","33.26069","26.12980","41.25092",""
"bcgv","EQ_DHS","PUBLISHED","2013","AFR","TGO","","","URB","","","97.9 [96.0-98.9]","97.88037","95.99159","98.88945",""
"bcgv","EQ_MICS","PUBLISHED","2005","SEAR","THA","","","RUR","","","98.9 [98.1-99.3]","98.85991","98.07693","99.32629",""
"bcgv","EQ_MICS","PUBLISHED","2012","SEAR","THA","","","URB","","","98.8 [97.1-99.5]","98.82977","97.10240","99.53236",""
"bcgv","EQ_MICS","PUBLISHED","2005","EUR","TJK","","","RUR","","","95.1 [91.9-97.1]","95.06604","91.85656","97.05122",""
"bcgv","EQ_DHS","PUBLISHED","2012","EUR","TJK","","","URB","","","98.5 [95.2-99.6]","98.52979","95.17108","99.56310",""
"bcgv","EQ_DHS","PUBLISHED","2000","AMR","PER","","","URB","","","98.0 [96.7-98.8]","97.98376","96.71940","98.76704",""
"bcgv","EQ_MICS","PUBLISHED","2006","EUR","TKM","","","RUR","","","98.8 [95.4-99.7]","98.84289","95.38069","99.71783",""
"bcgv","EQ_DHS","PUBLISHED","1998","EUR","TUR","","","URB","","","91.6 [87.7-94.3]","91.57105","87.70268","94.30161",""
"bcgv","EQ_DHS","PUBLISHED","2003","EUR","TUR","","","RUR","","","77.7 [71.7-82.8]","77.74453","71.69044","82.81429",""
"bcgv","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","URB","","","99.7 [97.6-100.0]","99.66457","97.60593","99.95384",""
"bcgv","EQ_DHS","PUBLISHED","1999","AFR","TZA","","","RUR","","","91.0 [87.2-93.8]","91.01733","87.15576","93.80051",""
"bcgv","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","URB","","","96.0 [91.1-98.3]","96.04549","91.08873","98.29668",""
"bcgv","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","RUR","","","94.8 [92.7-96.4]","94.83932","92.68920","96.38179",""
"bcgv","EQ_RHS","PUBLISHED","1999","EUR","UKR","","","URB","","","No data","","","","Not available."
"bcgv","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","RUR","","","No data","","","","Not available."
"bcgv","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","URB","","","No data","","","","Not available."
"bcgv","EQ_MICS","PUBLISHED","2012","EUR","UKR","","","RUR","","","94.6 [90.2-97.1]","94.57710","90.21234","97.05886",""
"bcgv","EQ_DHS","PUBLISHED","1996","EUR","UZB","","","RUR","","","97.5 [93.8-99.0]","97.52628","93.80205","99.03569",""
"bcgv","EQ_MICS","PUBLISHED","2013","WPR","VNM","","","URB","","","99.8 [98.7-100.0]","99.81289","98.66824","99.97397",""
"bcgv","EQ_MICS","PUBLISHED","2007","WPR","VUT","","","RUR","","","84.1 [77.1-89.2]","84.06011","77.13442","89.18230",""
"bcgv","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","URB","","","89.6 [84.2-93.3]","89.63113","84.24578","93.32152",""
"bcgv","EQ_DHS","PUBLISHED","2013","EMR","YEM","","","RUR","","","61.0 [57.5-64.4]","60.98710","57.50285","64.36273",""
"bcgv","EQ_DHS","PUBLISHED","1994","AFR","ZWE","","","URB","","","96.6 [92.0-98.6]","96.64800","91.99005","98.63737",""
"bcgv","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","","RUR","","","86.0 [80.8-90.0]","86.02628","80.78604","90.01399",""
"bcgv","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","","URB","","","79.0 [72.6-84.3]","79.02846","72.61207","84.26733",""
"bcgv","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","","RUR","","","90.2 [87.6-92.3]","90.21440","87.59819","92.32706",""
"bcgv","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","URB","","","87.3 [81.2-91.6]","87.30211","81.19240","91.63163",""
"bcgv","EQ_MICS","PUBLISHED","2014","AFR","ZWE","","","RUR","","","94.1 [92.3-95.5]","94.14079","92.34944","95.53298",""
"bcgv","EQ_MICS","PUBLISHED","2010","EMR","AFG","NHLM","","","","","63.8 [59.7-67.7]","63.78744","59.73648","67.65153",""
"bcgv","EQ_MICS","PUBLISHED","2010","EMR","AFG","SHLM","","","","","85.5 [76.4-91.5]","85.54659","76.43632","91.52515",""
"bcgv","EQ_DHS","PUBLISHED","2015","EMR","AFG","SHLM","","","","","87.9 [79.4-93.2]","87.89346","79.41868","93.17833",""
"bcgv","EQ_RHS","PUBLISHED","2002","EUR","ALB","PRLM","","","","","No data","","","","Not available."
"bcgv","EQ_DHS","PUBLISHED","2008","EUR","ALB","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"bcgv","EQ_MICS","PUBLISHED","2011","AMR","ARG","NHLM","","","","","No data","","","","Not available."
"bcgv","EQ_MICS","PUBLISHED","2011","AMR","ARG","SHLM","","","","","No data","","","","Not available."
"bcgv","EQ_DHS","PUBLISHED","2005","EUR","ARM","PRLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"bcgv","EQ_DHS","PUBLISHED","2010","EUR","ARM","PRLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"bcgv","EQ_MICS","PUBLISHED","2005","AFR","BDI","NHLM","","","","","86.0 [79.6-90.6]","86.00285","79.58943","90.63808",""
"bcgv","EQ_MICS","PUBLISHED","2005","AFR","BDI","SHLM","","","","","94.3 [82.0-98.3]","94.26028","82.03381","98.33517",""
"bcgv","EQ_DHS","PUBLISHED","2010","AFR","BDI","SHLM","","","","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"bcgv","EQ_DHS","PUBLISHED","2001","AFR","BEN","PRLM","","","","","96.8 [93.0-98.5]","96.77850","93.00043","98.54914",""
"bcgv","EQ_DHS","PUBLISHED","2011","AFR","BEN","NHLM","","","","","85.3 [82.9-87.4]","85.27523","82.85703","87.40417",""
"bcgv","EQ_DHS","PUBLISHED","1998","AFR","BFA","NHLM","","","","","70.4 [64.9-75.3]","70.38181","64.89507","75.33690",""
"bcgv","EQ_DHS","PUBLISHED","1998","AFR","BFA","SHLM","","","","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"bcgv","EQ_DHS","PUBLISHED","2010","AFR","BFA","PRLM","","","","","99.2 [96.8-99.8]","99.20601","96.83510","99.80440",""
"bcgv","EQ_DHS","PUBLISHED","1996","SEAR","BGD","NHLM","","","","","80.0 [75.4-83.9]","79.98550","75.36230","83.92619",""
"bcgv","EQ_DHS","PUBLISHED","1999","SEAR","BGD","SHLM","","","","","97.0 [94.4-98.4]","97.01044","94.41672","98.41942",""
"bcgv","EQ_MICS","PUBLISHED","2006","SEAR","BGD","PRLM","","","","","97.3 [96.1-98.1]","97.26400","96.13380","98.07044",""
"bcgv","EQ_DHS","PUBLISHED","2007","SEAR","BGD","PRLM","","","","","96.8 [94.7-98.1]","96.79247","94.65023","98.09415",""
"bcgv","EQ_MICS","PUBLISHED","2012","SEAR","BGD","NHLM","","","","","No data","","","","Not available."
"bcgv","EQ_MICS","PUBLISHED","2012","SEAR","BGD","SHLM","","","","","No data","","","","Not available."
"bcgv","EQ_DHS","PUBLISHED","2014","SEAR","BGD","SHLM","","","","","99.2 [98.5-99.5]","99.15915","98.45383","99.54421",""
"bcgv","EQ_MICS","PUBLISHED","2011","EUR","BIH","PRLM","","","","","99.2 [94.4-99.9]","99.19886","94.39592","99.89026",""
