"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"AIR_45","PUBLISHED","2016","EMR","AFG","FMLE","ENVCAUSE068","2207","2206.79651","","",""
"AIR_45","PUBLISHED","2016","EMR","AFG","FMLE","ENVCAUSE113","89 864","89864.12891","","",""
"AIR_45","PUBLISHED","2016","EMR","AFG","FMLE","ENVCAUSE118","14 973","14972.80194","","",""
"AIR_45","PUBLISHED","2016","EMR","AFG","FMLE","ENVCAUSE039","234 309","234308.79590","","",""
"AIR_45","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE000","799381 [694285-913941]","799381.00000","694285.00000","913941.00000",""
"AIR_45","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE114","85 358","85358.03174","","",""
"AIR_45","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE068","7989","7989.04729","","",""
"AIR_45","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE113","225 600","225600.33500","","",""
"AIR_45","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE118","30 860","30860.46393","","",""
"AIR_45","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE039","449 573","449573.48730","","",""
"AIR_45","PUBLISHED","2016","EUR","ALB","FMLE","ENVCAUSE068","969","968.55851","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","MLE","ENVCAUSE114","8529","8528.82124","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","MLE","ENVCAUSE000","44611 [39354-50152]","44611.00000","39354.00000","50152.00000",""
"AIR_45","PUBLISHED","2016","AMR","ARG","BTSX","ENVCAUSE039","66 577","66576.55435","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","BTSX","ENVCAUSE118","45 861","45861.10251","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","BTSX","ENVCAUSE113","110 673","110672.80970","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","BTSX","ENVCAUSE068","18 757","18757.21506","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","BTSX","ENVCAUSE114","39 887","39886.56720","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","BTSX","ENVCAUSE000","281754 [223056-354045]","281754.00000","223056.00000","354045.00000",""
"AIR_45","PUBLISHED","2016","AMR","ARG","FMLE","ENVCAUSE039","31 167","31166.92548","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","FMLE","ENVCAUSE118","20 285","20285.23108","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","FMLE","ENVCAUSE113","39 775","39775.18398","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","FMLE","ENVCAUSE068","6051","6051.26058","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","FMLE","ENVCAUSE114","17 553","17553.26266","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","FMLE","ENVCAUSE000","114832 [88027-147437]","114832.00000","88027.00000","147437.00000",""
"AIR_45","PUBLISHED","2016","AMR","ARG","MLE","ENVCAUSE039","35 410","35409.62888","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","MLE","ENVCAUSE118","25 576","25575.87146","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","MLE","ENVCAUSE113","70 898","70897.62531","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","MLE","ENVCAUSE068","12 706","12705.95455","","",""
"AIR_45","PUBLISHED","2016","EUR","ALB","FMLE","ENVCAUSE114","4428","4428.20538","","",""
"AIR_45","PUBLISHED","2016","EUR","ALB","FMLE","ENVCAUSE000","13750 [11424-16319]","13750.00000","11424.00000","16319.00000",""
"AIR_45","PUBLISHED","2016","EUR","ALB","MLE","ENVCAUSE039","1080","1080.12553","","",""
"AIR_45","PUBLISHED","2016","EUR","ALB","MLE","ENVCAUSE118","1166","1165.58876","","",""
"AIR_45","PUBLISHED","2016","EUR","ALB","MLE","ENVCAUSE113","13 298","13298.32803","","",""
"AIR_45","PUBLISHED","2016","EUR","ALB","MLE","ENVCAUSE068","2011","2011.31767","","",""
"AIR_45","PUBLISHED","2016","EUR","ALB","MLE","ENVCAUSE114","5418","5417.85695","","",""
"AIR_45","PUBLISHED","2016","EUR","ALB","MLE","ENVCAUSE000","22973 [19713-26435]","22973.00000","19713.00000","26435.00000",""
"AIR_45","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE039","3529","3528.53944","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE118","4499","4499.24769","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE113","31 905","31905.42859","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE068","1299","1298.68412","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE114","10 981","10980.55704","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE000","52212 [46463-58259]","52212.00000","46463.00000","58259.00000",""
"AIR_45","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE039","946","945.91161","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE118","472","471.69282","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE113","3415","3415.17143","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE068","317","317.06407","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE114","2452","2451.73570","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE000","7602 [6855-8356]","7602.00000","6855.00000","8356.00000",""
"AIR_45","PUBLISHED","2016","EMR","ARE","MLE","ENVCAUSE039","2583","2582.62787","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","MLE","ENVCAUSE118","4028","4027.55493","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","MLE","ENVCAUSE113","28 490","28490.25766","","",""
"AIR_45","PUBLISHED","2016","EMR","ARE","MLE","ENVCAUSE068","982","981.62006","","",""
"AIR_45","PUBLISHED","2016","AMR","ARG","MLE","ENVCAUSE114","22 333","22333.30453","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","BTSX","ENVCAUSE000","600 [518-696]","600.00000","518.00000","696.00000",""
"AIR_45","PUBLISHED","2016","AMR","ATG","FMLE","ENVCAUSE039","35","34.63608","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","FMLE","ENVCAUSE118","16","16.05954","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","FMLE","ENVCAUSE113","120","120.35635","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","FMLE","ENVCAUSE068","5","5.08091","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","FMLE","ENVCAUSE114","80","80.46525","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","FMLE","ENVCAUSE000","257 [223-295]","257.00000","223.00000","295.00000",""
"AIR_45","PUBLISHED","2016","AMR","ATG","MLE","ENVCAUSE039","75","74.88661","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","MLE","ENVCAUSE118","26","26.13803","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","MLE","ENVCAUSE113","176","175.65448","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","MLE","ENVCAUSE068","7","7.42334","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","MLE","ENVCAUSE114","60","59.74664","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","MLE","ENVCAUSE000","344 [290-404]","344.00000","290.00000","404.00000",""
"AIR_45","PUBLISHED","2016","WPR","AUS","BTSX","ENVCAUSE039","3646","3645.96680","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","BTSX","ENVCAUSE118","11 488","11488.24064","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","BTSX","ENVCAUSE113","32 703","32703.04454","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","BTSX","ENVCAUSE068","7843","7842.79416","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","BTSX","ENVCAUSE114","9333","9332.54709","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","BTSX","ENVCAUSE000","65013 [48735-82977]","65013.00000","48735.00000","82977.00000",""
"AIR_45","PUBLISHED","2016","AMR","ARG","MLE","ENVCAUSE000","166922 [134094-205699]","166922.00000","134094.00000","205699.00000",""
"AIR_45","PUBLISHED","2016","EUR","ARM","BTSX","ENVCAUSE039","2629","2628.73446","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","BTSX","ENVCAUSE118","3602","3601.51635","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","BTSX","ENVCAUSE113","26 445","26444.83118","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","BTSX","ENVCAUSE068","5787","5786.71779","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","BTSX","ENVCAUSE114","5507","5507.13321","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","BTSX","ENVCAUSE000","43969 [38237-49916]","43969.00000","38237.00000","49916.00000",""
"AIR_45","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE039","1103","1103.21989","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE118","1409","1409.10118","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE113","9599","9598.93959","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE068","914","914.27304","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE114","2530","2530.43482","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE000","15556 [12902-18234]","15556.00000","12902.00000","18234.00000",""
"AIR_45","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE039","1526","1525.51458","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE118","2192","2192.41515","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE113","16 846","16845.89104","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE068","4872","4872.44493","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE114","2977","2976.69831","","",""
"AIR_45","PUBLISHED","2016","EUR","ARM","MLE","ENVCAUSE000","28413 [24936-32439]","28413.00000","24936.00000","32439.00000",""
"AIR_45","PUBLISHED","2016","AMR","ATG","BTSX","ENVCAUSE039","110","109.52269","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","BTSX","ENVCAUSE118","42","42.19756","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","BTSX","ENVCAUSE113","296","296.01084","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","BTSX","ENVCAUSE068","13","12.50425","","",""
"AIR_45","PUBLISHED","2016","AMR","ATG","BTSX","ENVCAUSE114","140","140.21189","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","FMLE","ENVCAUSE039","1848","1847.64879","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","MLE","ENVCAUSE118","4238","4237.93659","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","MLE","ENVCAUSE113","18 372","18372.25204","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","MLE","ENVCAUSE068","4331","4330.68750","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","MLE","ENVCAUSE114","2738","2738.32373","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","MLE","ENVCAUSE000","30614 [24588-36883]","30614.00000","24588.00000","36883.00000",""
"AIR_45","PUBLISHED","2016","EUR","AZE","BTSX","ENVCAUSE039","13 804","13804.49275","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","BTSX","ENVCAUSE118","5360","5360.16618","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","BTSX","ENVCAUSE113","77 151","77150.51367","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","BTSX","ENVCAUSE068","3715","3715.06152","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","BTSX","ENVCAUSE114","18 286","18285.66727","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","BTSX","ENVCAUSE000","118316 [101381-136227]","118316.00000","101381.00000","136227.00000",""
"AIR_45","PUBLISHED","2016","EUR","AZE","FMLE","ENVCAUSE039","6677","6676.86068","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","FMLE","ENVCAUSE118","2353","2352.97913","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","FMLE","ENVCAUSE113","27 894","27893.76495","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","FMLE","ENVCAUSE068","724","724.16768","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","FMLE","ENVCAUSE114","8526","8526.20026","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","FMLE","ENVCAUSE000","46174 [38567-53584]","46174.00000","38567.00000","53584.00000",""
"AIR_45","PUBLISHED","2016","EUR","AZE","MLE","ENVCAUSE039","7128","7127.63212","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","FMLE","ENVCAUSE118","5171","5171.15838","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","FMLE","ENVCAUSE113","10 640","10639.93032","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","FMLE","ENVCAUSE068","3209","3209.17314","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","FMLE","ENVCAUSE114","4998","4998.48791","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","FMLE","ENVCAUSE000","25866 [18537-34969]","25866.00000","18537.00000","34969.00000",""
"AIR_45","PUBLISHED","2016","WPR","AUS","MLE","ENVCAUSE039","1798","1798.31816","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","MLE","ENVCAUSE118","6317","6317.08223","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","MLE","ENVCAUSE113","22 063","22063.11482","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","MLE","ENVCAUSE068","4634","4633.62110","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","MLE","ENVCAUSE114","4334","4334.05904","","",""
"AIR_45","PUBLISHED","2016","WPR","AUS","MLE","ENVCAUSE000","39146 [30028-48853]","39146.00000","30028.00000","48853.00000",""
"AIR_45","PUBLISHED","2016","EUR","AUT","BTSX","ENVCAUSE039","1807","1806.95050","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","BTSX","ENVCAUSE118","7374","7374.03307","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","BTSX","ENVCAUSE113","30 443","30442.53618","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","BTSX","ENVCAUSE068","7096","7095.71563","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","BTSX","ENVCAUSE114","5824","5823.54226","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","BTSX","ENVCAUSE000","52543 [41460-64167]","52543.00000","41460.00000","64167.00000",""
"AIR_45","PUBLISHED","2016","EUR","AUT","FMLE","ENVCAUSE039","872","872.46348","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","FMLE","ENVCAUSE118","3136","3136.09635","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","FMLE","ENVCAUSE113","12 070","12070.28383","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","FMLE","ENVCAUSE068","2765","2765.02817","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","FMLE","ENVCAUSE114","3085","3085.21847","","",""
"AIR_45","PUBLISHED","2016","EUR","AUT","FMLE","ENVCAUSE000","21929 [16417-27799]","21929.00000","16417.00000","27799.00000",""
"AIR_45","PUBLISHED","2016","EUR","AUT","MLE","ENVCAUSE039","934","934.48700","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","MLE","ENVCAUSE118","3007","3007.18713","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","BTSX","ENVCAUSE113","26 763","26763.36069","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","BTSX","ENVCAUSE068","11 843","11843.41158","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","BTSX","ENVCAUSE114","9041","9041.47063","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","BTSX","ENVCAUSE000","70417 [56001-87539]","70417.00000","56001.00000","87539.00000",""
"AIR_45","PUBLISHED","2016","EUR","BEL","FMLE","ENVCAUSE039","4332","4331.90119","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","FMLE","ENVCAUSE118","5793","5792.99197","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","FMLE","ENVCAUSE113","9845","9845.39988","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","FMLE","ENVCAUSE068","3705","3705.37077","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","FMLE","ENVCAUSE114","4720","4719.60635","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","FMLE","ENVCAUSE000","28395 [21860-35934]","28395.00000","21860.00000","35934.00000",""
"AIR_45","PUBLISHED","2016","EUR","BEL","MLE","ENVCAUSE039","4485","4485.03975","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","MLE","ENVCAUSE118","8159","8158.68355","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","MLE","ENVCAUSE113","16 918","16917.96054","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","MLE","ENVCAUSE068","8138","8138.04068","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","MLE","ENVCAUSE114","4322","4321.86445","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","MLE","ENVCAUSE000","42022 [33597-51451]","42022.00000","33597.00000","51451.00000",""
"AIR_45","PUBLISHED","2016","AFR","BEN","BTSX","ENVCAUSE039","194 325","194325.46480","","",""
"AIR_45","PUBLISHED","2016","AFR","BEN","BTSX","ENVCAUSE118","8763","8763.38794","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","MLE","ENVCAUSE113","49 257","49256.74945","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","MLE","ENVCAUSE068","2991","2990.89378","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","MLE","ENVCAUSE114","9759","9759.46718","","",""
"AIR_45","PUBLISHED","2016","EUR","AZE","MLE","ENVCAUSE000","72142 [61847-83006]","72142.00000","61847.00000","83006.00000",""
"AIR_45","PUBLISHED","2016","AFR","BDI","BTSX","ENVCAUSE039","165 869","165869.12280","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","BTSX","ENVCAUSE118","6695","6695.41632","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","BTSX","ENVCAUSE113","22 840","22839.59583","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","BTSX","ENVCAUSE068","445","444.54762","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","BTSX","ENVCAUSE114","17 712","17711.78308","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","BTSX","ENVCAUSE000","213560 [161003-266816]","213560.00000","161003.00000","266816.00000",""
"AIR_45","PUBLISHED","2016","AFR","BDI","FMLE","ENVCAUSE039","79 724","79724.07422","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","FMLE","ENVCAUSE118","2862","2862.33554","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","FMLE","ENVCAUSE113","9387","9386.79565","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","FMLE","ENVCAUSE068","219","219.48114","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","FMLE","ENVCAUSE114","9271","9270.81525","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","FMLE","ENVCAUSE000","101464 [76148-127128]","101464.00000","76148.00000","127128.00000",""
"AIR_45","PUBLISHED","2016","AFR","BDI","MLE","ENVCAUSE039","86 145","86145.04852","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","MLE","ENVCAUSE118","3833","3833.08077","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","MLE","ENVCAUSE113","13 453","13452.79968","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","MLE","ENVCAUSE068","225","225.06647","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","MLE","ENVCAUSE114","8441","8440.96759","","",""
"AIR_45","PUBLISHED","2016","AFR","BDI","MLE","ENVCAUSE000","112097 [84829-139688]","112097.00000","84829.00000","139688.00000",""
"AIR_45","PUBLISHED","2016","EUR","BEL","BTSX","ENVCAUSE039","8817","8816.94117","","",""
"AIR_45","PUBLISHED","2016","EUR","BEL","BTSX","ENVCAUSE118","13 952","13951.67531","","",""
"AIR_45","PUBLISHED","2016","AFR","BEN","BTSX","ENVCAUSE113","28 206","28205.70599","","",""
"AIR_45","PUBLISHED","2016","AFR","BFA","FMLE","ENVCAUSE068","470","470.22521","","",""
"AIR_45","PUBLISHED","2016","AFR","BFA","FMLE","ENVCAUSE114","13 833","13832.66965","","",""
"AIR_45","PUBLISHED","2016","AFR","BFA","FMLE","ENVCAUSE000","172462 [134369-211492]","172462.00000","134369.00000","211492.00000",""
"AIR_45","PUBLISHED","2016","AFR","BFA","MLE","ENVCAUSE039","138 671","138670.53200","","",""
"AIR_45","PUBLISHED","2016","AFR","BFA","MLE","ENVCAUSE118","3878","3878.20024","","",""
"AIR_45","PUBLISHED","2016","AFR","BFA","MLE","ENVCAUSE113","26 562","26561.86279","","",""
"AIR_45","PUBLISHED","2016","AFR","BFA","MLE","ENVCAUSE068","526","526.42646","","",""
"AIR_45","PUBLISHED","2016","AFR","BFA","MLE","ENVCAUSE114","11 543","11542.74368","","",""
"AIR_45","PUBLISHED","2016","AFR","BFA","MLE","ENVCAUSE000","181180 [141192-221582]","181180.00000","141192.00000","221582.00000",""
"AIR_45","PUBLISHED","2016","SEAR","BGD","BTSX","ENVCAUSE039","664 774","664773.88570","","",""
"AIR_45","PUBLISHED","2016","SEAR","BGD","BTSX","ENVCAUSE118","418 438","418438.00810","","",""
"AIR_45","PUBLISHED","2016","SEAR","BGD","BTSX","ENVCAUSE113","725 533","725532.58790","","",""
"AIR_45","PUBLISHED","2016","SEAR","BGD","BTSX","ENVCAUSE068","88 448","88447.72778","","",""
"AIR_45","PUBLISHED","2016","SEAR","BGD","BTSX","ENVCAUSE114","594 447","594447.32420","","",""
"AIR_45","PUBLISHED","2016","SEAR","BGD","BTSX","ENVCAUSE000","2491640 [2233574-2763464]","2491640.00000","2233574.00000","2763464.00000",""
"AIR_45","PUBLISHED","2016","SEAR","BGD","FMLE","ENVCAUSE039","307 400","307399.77720","","",""
"AIR_45","PUBLISHED","2016","SEAR","BGD","FMLE","ENVCAUSE118","182 813","182813.26220","","",""
"AIR_45","PUBLISHED","2016","SEAR","BGD","FMLE","ENVCAUSE113","269 056","269056.29830","","",""
"AIR_45","PUBLISHED","2016","AFR","BEN","BTSX","ENVCAUSE068","297","296.91202","","",""
"AIR_45","PUBLISHED","2016","AFR","BEN","BTSX","ENVCAUSE114","22 909","22909.34216","","",""
"AIR_45","PUBLISHED","2016","AFR","BEN","BTSX","ENVCAUSE000","254501 [196453-314322]","254501.00000","196453.00000","314322.00000",""
"AIR_45","PUBLISHED","2016","AFR","BEN","FMLE","ENVCAUSE039","97 680","97680.23224","","",""
"AIR_45","PUBLISHED","2016","AFR","BEN","FMLE","ENVCAUSE118","4507","4507.20918","","",""
"AIR_45","PUBLISHED","2016","AFR","BEN","FMLE","ENVCAUSE113","12 261","12260.92282","","",""
"AIR_45","PUBLISHED","2016","AFR","BEN","FMLE","ENVCAUSE068","132","132.39276","","",""
