"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","GROUP","Display Value","Numeric","Low","High","Comments"
"RSUD_88","PUBLISHED","2008","EUR","BLR","SOCIAL_WORKERS_GRP","yes","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BLR","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BLR","EMPLOYERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BLR","COMMUNITY_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BLR","INTERNATIONAL_ORGANIZATIONS","yes","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BEL","RELIGIOUS_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BEL","SOCIAL_WORKERS_GRP","yes","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BEL","INTERNATIONAL_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BEL","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BEL","EMPLOYERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BEL","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BEL","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BEL","LAW_ENFORCEMENT_AGENCIES","no","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BEL","SCHOOLS","yes","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BEL","COMMUNITY_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","BLZ","SOCIAL_WORKERS_GRP","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","BLZ","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AMR","BLZ","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","BLZ","EMPLOYERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","BLZ","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AMR","BLZ","COMMUNITY_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","BLZ","RELIGIOUS_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","BLZ","LAW_ENFORCEMENT_AGENCIES","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","BLZ","INTERNATIONAL_ORGANIZATIONS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","BLZ","SCHOOLS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BEN","COMMUNITY_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BEN","LAW_ENFORCEMENT_AGENCIES","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BEN","SOCIAL_WORKERS_GRP","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BEN","EMPLOYERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BEN","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BEN","INTERNATIONAL_ORGANIZATIONS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BEN","RELIGIOUS_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BEN","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BEN","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BEN","SCHOOLS","no","","","",""
"RSUD_88","PUBLISHED","2008","SEAR","BTN","EMPLOYERS","no","","","",""
"RSUD_88","PUBLISHED","2008","SEAR","BTN","COMMUNITY_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","SEAR","BTN","INTERNATIONAL_ORGANIZATIONS","yes","","","",""
"RSUD_88","PUBLISHED","2008","SEAR","BTN","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","SEAR","BTN","SCHOOLS","yes","","","",""
"RSUD_88","PUBLISHED","2008","SEAR","BTN","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","SEAR","BTN","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","SEAR","BTN","LAW_ENFORCEMENT_AGENCIES","yes","","","",""
"RSUD_88","PUBLISHED","2008","SEAR","BTN","RELIGIOUS_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","SEAR","BTN","SOCIAL_WORKERS_GRP","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BWA","COMMUNITY_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BWA","LAW_ENFORCEMENT_AGENCIES","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BWA","EMPLOYERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BWA","INTERNATIONAL_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BWA","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BWA","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BWA","SOCIAL_WORKERS_GRP","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BWA","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BWA","SCHOOLS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BWA","RELIGIOUS_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","WPR","BRN","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","WPR","BRN","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","WPR","BRN","HEALTH_CARE_WORKERS","no","","","",""
"RSUD_88","PUBLISHED","2008","WPR","BRN","LAW_ENFORCEMENT_AGENCIES","yes","","","",""
"RSUD_88","PUBLISHED","2008","WPR","BRN","INTERNATIONAL_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","WPR","BRN","COMMUNITY_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","WPR","BRN","SCHOOLS","no","","","",""
"RSUD_88","PUBLISHED","2008","WPR","BRN","RELIGIOUS_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","WPR","BRN","EMPLOYERS","no","","","",""
"RSUD_88","PUBLISHED","2008","WPR","BRN","SOCIAL_WORKERS_GRP","no","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BGR","SOCIAL_WORKERS_GRP","yes","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BGR","INTERNATIONAL_ORGANIZATIONS","yes","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BGR","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BGR","RELIGIOUS_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BGR","EMPLOYERS","no","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BGR","COMMUNITY_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BGR","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BGR","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BGR","SCHOOLS","yes","","","",""
"RSUD_88","PUBLISHED","2008","EUR","BGR","LAW_ENFORCEMENT_AGENCIES","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BFA","EMPLOYERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BFA","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BFA","SCHOOLS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BFA","COMMUNITY_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BFA","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BFA","RELIGIOUS_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BFA","LAW_ENFORCEMENT_AGENCIES","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BFA","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BFA","SOCIAL_WORKERS_GRP","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BFA","INTERNATIONAL_ORGANIZATIONS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BDI","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BDI","SCHOOLS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BDI","EMPLOYERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BDI","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BDI","LAW_ENFORCEMENT_AGENCIES","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BDI","INTERNATIONAL_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BDI","COMMUNITY_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BDI","RELIGIOUS_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BDI","SOCIAL_WORKERS_GRP","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","BDI","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CMR","INTERNATIONAL_ORGANIZATIONS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CMR","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CMR","RELIGIOUS_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CMR","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CMR","EMPLOYERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CMR","SCHOOLS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CMR","COMMUNITY_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CMR","TRADITIONAL_HEALERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CMR","LAW_ENFORCEMENT_AGENCIES","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CMR","SOCIAL_WORKERS_GRP","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CAN","SCHOOLS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CAN","INTERNATIONAL_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CAN","SOCIAL_WORKERS_GRP","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CAN","LAW_ENFORCEMENT_AGENCIES","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CAN","EMPLOYERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CAN","RELIGIOUS_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CAN","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CAN","COMMUNITY_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CAN","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CAN","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CPV","EMPLOYERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CPV","COMMUNITY_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CPV","INTERNATIONAL_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CPV","LAW_ENFORCEMENT_AGENCIES","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CPV","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CPV","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CPV","SCHOOLS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CPV","RELIGIOUS_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CPV","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CPV","SOCIAL_WORKERS_GRP","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CAF","SCHOOLS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CAF","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CAF","LAW_ENFORCEMENT_AGENCIES","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CAF","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CAF","COMMUNITY_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CAF","EMPLOYERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CAF","INTERNATIONAL_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CAF","SOCIAL_WORKERS_GRP","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CAF","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","CAF","RELIGIOUS_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","TCD","HEALTH_CARE_WORKERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","TCD","SCHOOLS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","TCD","SOCIAL_WORKERS_GRP","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","TCD","INTERNATIONAL_ORGANIZATIONS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AFR","TCD","EMPLOYERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","TCD","COMMUNITY_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","TCD","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","TCD","RELIGIOUS_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","TCD","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AFR","TCD","LAW_ENFORCEMENT_AGENCIES","no","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CHL","LAW_ENFORCEMENT_AGENCIES","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CHL","LABOUR_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CHL","COMMUNITY_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CHL","SCHOOLS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CHL","EMPLOYERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CHL","RELIGIOUS_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CHL","SOCIAL_WORKERS_GRP","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CHL","TRADITIONAL_HEALERS","no","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CHL","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","AMR","CHL","INTERNATIONAL_ORGANIZATIONS","no","","","",""
"RSUD_88","PUBLISHED","2008","WPR","CHN","RELIGIOUS_GROUPS","no","","","",""
"RSUD_88","PUBLISHED","2008","WPR","CHN","HEALTH_CARE_WORKERS","yes","","","",""
"RSUD_88","PUBLISHED","2008","WPR","CHN","LAW_ENFORCEMENT_AGENCIES","yes","","","",""
"RSUD_88","PUBLISHED","2008","WPR","CHN","SOCIAL_WORKERS_GRP","yes","","","",""
"RSUD_88","PUBLISHED","2008","WPR","CHN","EMPLOYERS","no","","","",""
"RSUD_88","PUBLISHED","2008","WPR","CHN","SCHOOLS","yes","","","",""
"RSUD_88","PUBLISHED","2008","WPR","CHN","COMMUNITY_GROUPS","yes","","","",""
"RSUD_88","PUBLISHED","2008","WPR","CHN","TRADITIONAL_HEALERS","no","","","",""
