"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"stunt5","EQ_DHS","PUBLISHED","2008","AFR","STP","","","","","WQ3","","","32.5 [27.0-38.6]","32.54398","27.03497","38.58199",""
"stunt5","EQ_DHS","PUBLISHED","2008","AFR","STP","","","","","WQ5","","","23.4 [16.0-32.9]","23.41915","16.01626","32.90319",""
"stunt5","EQ_MICS","PUBLISHED","2000","AFR","SEN","","","","","WQ1","","","33.8 [31.4-36.4]","33.84649","31.37632","36.40795",""
"stunt5","EQ_MICS","PUBLISHED","2000","AFR","SEN","","","","","WQ3","","","26.1 [23.6-28.8]","26.11537","23.57637","28.82467",""
"stunt5","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","","WQ2","","","33.3 [29.7-37.1]","33.26402","29.67241","37.06126",""
"stunt5","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","","WQ4","","","22.5 [17.5-28.3]","22.45089","17.48767","28.33895",""
"stunt5","EQ_DHS","PUBLISHED","2012","AFR","SEN","","","","","WQ4","","","13.3 [10.2-17.2]","13.32398","10.24474","17.15188",""
"stunt5","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","","","WQ5","","","10.1 [7.4-13.6]","10.09600","7.44191","13.55800",""
"stunt5","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","","","WQ1","","","12.3 [9.9-15.2]","12.29450","9.87507","15.20669",""
"stunt5","EQ_MICS","PUBLISHED","2000","AFR","SLE","","","","","WQ2","","","43.8 [38.3-49.5]","43.81585","38.31158","49.47667",""
"stunt5","EQ_MICS","PUBLISHED","2000","AFR","SLE","","","","","WQ4","","","36.4 [31.4-41.7]","36.37287","31.38350","41.67369",""
"stunt5","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","","","WQ3","","","38.2 [33.4-43.4]","38.24392","33.37456","43.36135",""
"stunt5","EQ_MICS","PUBLISHED","2010","AFR","SLE","","","","","WQ5","","","32.8 [29.1-36.7]","32.78975","29.13576","36.66489",""
"stunt5","EQ_MICS","PUBLISHED","2017","AFR","SLE","","","","","WQ4","","","22.7 [20.4-25.2]","22.73315","20.40454","25.24323",""
"stunt5","EQ_MICS","PUBLISHED","2006","EMR","SOM","","","","","WQ1","","","51.6 [47.1-56.0]","51.55982","47.08693","56.00786",""
"stunt5","EQ_MICS","PUBLISHED","2006","EMR","SOM","","","","","WQ3","","","47.0 [42.8-51.3]","47.02324","42.76964","51.32051",""
"stunt5","EQ_DHS","PUBLISHED","1998","AFR","ZAF","","","","","WQ5","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2003","AFR","ZAF","","","","","WQ2","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2016","AFR","ZAF","","","","","WQ4","","","24.5 [17.6-33.0]","24.51367","17.62156","33.02088",""
"stunt5","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","","","WQ3","","","37.0 [34.6-39.4]","36.96837","34.64243","39.35644",""
"stunt5","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","","","WQ5","","","14.1 [11.9-16.7]","14.09195","11.85450","16.67183",""
"stunt5","EQ_MICS","PUBLISHED","2010","AMR","SUR","","","","","WQ1","","","13.4 [11.2-16.0]","13.44288","11.22563","16.01905",""
"stunt5","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","","","WQ2","","","26.8 [24.7-29.1]","26.83042","24.71610","29.05581",""
"stunt5","EQ_DHS","PUBLISHED","2017","EUR","TJK","","","","","WQ3","","","16.4 [14.0-19.2]","16.42127","13.98798","19.18344",""
"stunt5","EQ_DHS","PUBLISHED","2017","EUR","TJK","","","","","WQ5","","","17.2 [14.8-20.0]","17.22076","14.77464","19.97694",""
"stunt5","EQ_MICS","PUBLISHED","2012","SEAR","THA","","","","","WQ4","","","10.9 [9.0-13.2]","10.94261","9.02571","13.20751",""
"stunt5","EQ_MICS","PUBLISHED","2015","SEAR","THA","","","","","WQ1","","","13.1 [10.7-15.9]","13.05922","10.65081","15.91523",""
"stunt5","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","","","WQ2","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","","","WQ4","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2010","AFR","TGO","","","","","WQ3","","","30.0 [26.7-33.7]","30.04101","26.66183","33.65195",""
"stunt5","EQ_DHS","PUBLISHED","2013","AFR","TGO","","","","","WQ5","","","11.1 [8.7-14.1]","11.08376","8.67206","14.06286",""
"stunt5","EQ_MICS","PUBLISHED","2000","AMR","TTO","","","","","WQ4","","","1.4 [0.2-7.7]","1.42857","0.24976","7.73929",""
"stunt5","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","","WQ1","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2018","EMR","TUN","","","","","WQ2","","","8.3 [6.1-11.2]","8.32521","6.14621","11.18466",""
"stunt5","EQ_DHS","PUBLISHED","1998","EUR","TUR","","","","","WQ3","","","16.9 [13.5-21.1]","16.94825","13.46458","21.11332",""
"stunt5","EQ_DHS","PUBLISHED","1998","EUR","TUR","","","","","WQ5","","","4.6 [2.9-7.2]","4.63779","2.94287","7.23611",""
"stunt5","EQ_DHS","PUBLISHED","2008","EUR","TUR","","","","","WQ4","","","3.8 [2.2-6.4]","3.78760","2.23295","6.35430",""
"stunt5","EQ_MICS","PUBLISHED","2006","EUR","TKM","","","","","WQ1","","","21.0 [16.7-26.0]","20.95720","16.66447","26.01058",""
"stunt5","EQ_MICS","PUBLISHED","2015","EUR","TKM","","","","","WQ5","","","11.4 [8.5-15.3]","11.44467","8.49188","15.25307",""
"stunt5","EQ_DHS","PUBLISHED","1995","AFR","UGA","","","","","WQ2","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2011","AFR","UGA","","","","","WQ3","","","45.0 [38.7-51.5]","44.98459","38.67877","51.45581",""
"stunt5","EQ_DHS","PUBLISHED","2011","AFR","UGA","","","","","WQ5","","","20.9 [15.7-27.3]","20.90626","15.71644","27.25564",""
"stunt5","EQ_RHS","PUBLISHED","1999","EUR","UKR","","","","","WQ4","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2000","EUR","UKR","","","","","WQ1","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","","","WQ1","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","","","WQ5","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2012","EUR","UKR","","","","","WQ2","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","","","WQ3","","","53.0 [49.7-56.4]","53.02226","49.65911","56.35818",""
"stunt5","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","","","WQ4","","","39.4 [36.3-42.5]","39.35635","36.33612","42.46020",""
"stunt5","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","","","WQ1","","","39.9 [37.2-42.7]","39.88208","37.15741","42.67087",""
"stunt5","EQ_MICS","PUBLISHED","2006","EUR","UZB","","","","","WQ2","","","22.3 [19.3-25.6]","22.26761","19.27611","25.57628",""
"stunt5","EQ_DHS","PUBLISHED","1997","WPR","VNM","","","","","WQ3","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2006","WPR","VNM","","","","","WQ4","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2010","WPR","VNM","","","","","WQ1","","","40.9 [37.2-44.7]","40.88878","37.16355","44.72166",""
"stunt5","EQ_MICS","PUBLISHED","2013","WPR","VNM","","","","","WQ5","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","1991","EMR","YEM","","","","","WQ2","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2013","EMR","YEM","","","","","WQ3","","","48.1 [45.4-50.7]","48.06012","45.43191","50.69912",""
"stunt5","EQ_DHS","PUBLISHED","2013","EMR","YEM","","","","","WQ5","","","25.9 [23.3-28.7]","25.92343","23.29975","28.73189",""
"stunt5","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","","","","WQ4","","","44.0 [40.9-47.2]","44.03202","40.94739","47.16343",""
"stunt5","EQ_DHS","PUBLISHED","2001","AFR","ZMB","","","","","WQ1","","","60.7 [57.6-63.6]","60.67291","57.62690","63.63811",""
"stunt5","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","","","","WQ5","","","33.7 [28.1-39.7]","33.68096","28.13937","39.71081",""
"stunt5","EQ_DHS","PUBLISHED","2013","AFR","ZMB","","","","","WQ2","","","41.7 [39.5-44.0]","41.72619","39.48357","44.00357",""
"stunt5","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","","","","WQ3","","","36.8 [32.5-41.3]","36.78515","32.51744","41.27042",""
"stunt5","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","","","","WQ4","","","35.0 [31.4-38.8]","35.00157","31.40732","38.77463",""
"stunt5","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","","","WQ1","","","37.1 [34.4-39.8]","37.07130","34.43433","39.78767",""
"stunt5","EQ_MICS","PUBLISHED","2014","AFR","ZWE","","","","","WQ5","","","15.0 [13.0-17.1]","14.95617","13.03992","17.09866",""
"stunt5","EQ_MICS","PUBLISHED","2019","AFR","ZWE","","","","","WQ2","","","25.3 [22.6-28.3]","25.34261","22.58014","28.31942",""
"stunt5","EQ_MICS","PUBLISHED","2005","EUR","ALB","","NHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2008","EUR","ALB","","PRLM","","","","","","24.2 [20.7-28.1]","24.21270","20.72187","28.08328",""
"stunt5","EQ_DHS","PUBLISHED","2017","EUR","ALB","","SHLM","","","","","","9.6 [7.3-12.5]","9.57931","7.31501","12.45036",""
"stunt5","EQ_MICS","PUBLISHED","2006","AFR","DZA","","NHLM","","","","","","20.3 [18.6-22.1]","20.28188","18.58442","22.09230",""
"stunt5","EQ_MICS","PUBLISHED","2012","AFR","DZA","","PRLM","","","","","","11.6 [10.4-13.0]","11.64173","10.43046","12.97329",""
"stunt5","EQ_MICS","PUBLISHED","1996","AFR","AGO","","SHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2010","EUR","ARM","","NHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","NHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","PRLM","","","","","","60.8 [58.3-63.3]","60.84378","58.28844","63.34101",""
"stunt5","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","NHLM","","","","","","58.8 [56.7-60.8]","58.76852","56.74295","60.76482",""
"stunt5","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","SHLM","","","","","","34.7 [31.9-37.6]","34.71318","31.94348","37.59037",""
"stunt5","EQ_MICS","PUBLISHED","2012","EUR","BLR","","NHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_RHS","PUBLISHED","1991","AMR","BLZ","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","SHLM","","","","","","15.1 [10.7-20.8]","15.05484","10.68016","20.80407",""
"stunt5","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","NHLM","","","","","","25.5 [16.3-37.6]","25.49975","16.28869","37.58115",""
"stunt5","EQ_DHS","PUBLISHED","1996","AFR","BEN","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2001","AFR","BEN","","SHLM","","","","","","19.9 [16.6-23.7]","19.87769","16.55369","23.67974",""
"stunt5","EQ_DHS","PUBLISHED","2008","AMR","BOL","","NHLM","","","","","","50.4 [44.2-56.5]","50.37693","44.24118","56.50134",""
"stunt5","EQ_MICS","PUBLISHED","2000","EUR","BIH","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2006","EUR","BIH","","NHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2006","EUR","BIH","","SHLM","","","","","","10.8 [8.7-13.2]","10.76209","8.70651","13.23265",""
"stunt5","EQ_MICS","PUBLISHED","2000","AFR","BDI","","NHLM","","","","","","64.9 [60.8-68.8]","64.91228","60.84628","68.77274",""
"stunt5","EQ_MICS","PUBLISHED","2005","AFR","BDI","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2010","AFR","BDI","","SHLM","","","","","","30.3 [24.6-36.6]","30.26430","24.57276","36.63385",""
"stunt5","EQ_RHS","PUBLISHED","1998","AFR","CPV","","NHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","PRLM","","","","","","48.0 [44.4-51.7]","48.02381","44.35595","51.71309",""
"stunt5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","SHLM","","","","","","26.3 [22.2-30.8]","26.26013","22.19087","30.78042",""
"stunt5","EQ_DHS","PUBLISHED","2018","AFR","CMR","","NHLM","","","","","","38.8 [35.3-42.4]","38.78257","35.27956","42.40551",""
"stunt5","EQ_DHS","PUBLISHED","1994","AFR","CAF","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2000","AFR","CAF","","SHLM","","","","","","39.1 [35.6-42.7]","39.08105","35.58573","42.69214",""
"stunt5","EQ_MICS","PUBLISHED","2000","AFR","TCD","","SHLM","","","","","","34.1 [28.5-40.3]","34.14524","28.46971","40.31454",""
"stunt5","EQ_DHS","PUBLISHED","2000","AMR","COL","","NHLM","","","","","","27.1 [19.5-36.4]","27.12330","19.49058","36.39390",""
"stunt5","EQ_DHS","PUBLISHED","2005","AMR","COL","","PRLM","","","","","","21.5 [20.1-23.0]","21.50546","20.05367","23.03209",""
"stunt5","EQ_DHS","PUBLISHED","1996","AFR","COM","","NHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2000","AFR","COM","","PRLM","","","","","","42.9 [37.8-48.1]","42.91456","37.84167","48.14080",""
"stunt5","EQ_DHS","PUBLISHED","2012","AFR","COM","","SHLM","","","","","","24.3 [20.3-28.7]","24.28501","20.34839","28.70870",""
"stunt5","EQ_DHS","PUBLISHED","1994","AFR","CIV","","NHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","1998","AFR","CIV","","PRLM","","","","","","26.2 [21.9-31.0]","26.21082","21.89827","31.03518",""
"stunt5","EQ_MICS","PUBLISHED","2006","AFR","CIV","","SHLM","","","","","","32.5 [27.6-37.7]","32.45467","27.58635","37.73442",""
"stunt5","EQ_MICS","PUBLISHED","2001","AFR","COD","","PRLM","","","","","","46.7 [45.0-48.4]","46.70343","45.03072","48.38358",""
"stunt5","EQ_DHS","PUBLISHED","2007","AFR","COD","","SHLM","","","","","","35.1 [30.3-40.2]","35.08846","30.30283","40.19400",""
"stunt5","EQ_DHS","PUBLISHED","1996","AMR","DOM","","NHLM","","","","","","28.6 [23.8-34.0]","28.59323","23.76306","33.96776",""
"stunt5","EQ_DHS","PUBLISHED","1999","AMR","DOM","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2000","AMR","DOM","","NHLM","","","","","","9.4 [5.6-15.3]","9.38424","5.60662","15.29473",""
"stunt5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","NHLM","","","","","","14.4 [10.6-19.1]","14.36866","10.63118","19.13870",""
"stunt5","EQ_DHS","PUBLISHED","2013","AMR","DOM","","PRLM","","","","","","10.4 [8.2-13.2]","10.44865","8.23038","13.17894",""
"stunt5","EQ_MICS","PUBLISHED","2014","AMR","DOM","","SHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2005","EMR","EGY","","NHLM","","","","","","28.8 [27.0-30.7]","28.77588","26.97125","30.65057",""
"stunt5","EQ_DHS","PUBLISHED","2014","EMR","EGY","","NHLM","","","","","","25.6 [23.3-28.0]","25.58715","23.30145","28.01517",""
"stunt5","EQ_RHS","PUBLISHED","1993","AMR","SLV","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_RHS","PUBLISHED","1998","AMR","SLV","","SHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2014","AMR","SLV","","PRLM","","","","","","18.2 [16.2-20.4]","18.20336","16.21072","20.38135",""
"stunt5","EQ_MICS","PUBLISHED","2000","AFR","GNQ","","SHLM","","","","","","41.4 [38.7-44.0]","41.35487","38.73450","44.02514",""
"stunt5","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","NHLM","","","","","","32.4 [26.8-38.7]","32.44259","26.79460","38.65251",""
"stunt5","EQ_DHS","PUBLISHED","2005","AFR","ETH","","NHLM","","","","","","52.2 [49.6-54.8]","52.22112","49.59797","54.83207",""
"stunt5","EQ_DHS","PUBLISHED","2000","AFR","GAB","","PRLM","","","","","","32.3 [29.4-35.4]","32.31526","29.35947","35.41941",""
"stunt5","EQ_DHS","PUBLISHED","2012","AFR","GAB","","NHLM","","","","","","14.9 [8.9-23.8]","14.90464","8.92965","23.83142",""
"stunt5","EQ_DHS","PUBLISHED","2012","AFR","GAB","","SHLM","","","","","","13.6 [11.0-16.8]","13.64194","10.97150","16.83942",""
"stunt5","EQ_DHS","PUBLISHED","2003","AFR","GHA","","NHLM","","","","","","43.2 [40.5-45.9]","43.18403","40.45994","45.94997",""
"stunt5","EQ_MICS","PUBLISHED","2006","AFR","GHA","","PRLM","","","","","","26.0 [22.5-29.8]","25.98225","22.48120","29.81880",""
"stunt5","EQ_DHS","PUBLISHED","2008","AFR","GHA","","NHLM","","","","","","30.3 [26.7-34.2]","30.29501","26.69023","34.15977",""
"stunt5","EQ_DHS","PUBLISHED","2008","AFR","GHA","","SHLM","","","","","","24.3 [21.1-27.8]","24.30704","21.09905","27.83074",""
"stunt5","EQ_MICS","PUBLISHED","2011","AFR","GHA","","PRLM","","","","","","25.2 [21.5-29.4]","25.24596","21.49535","29.40588",""
"stunt5","EQ_MICS","PUBLISHED","2017","AFR","GHA","","PRLM","","","","","","17.3 [14.5-20.5]","17.30072","14.47793","20.54168",""
"stunt5","EQ_DHS","PUBLISHED","1995","AMR","GTM","","SHLM","","","","","","19.9 [15.8-24.7]","19.88566","15.82999","24.67578",""
"stunt5","EQ_DHS","PUBLISHED","2012","AFR","GIN","","NHLM","","","","","","33.5 [31.3-35.8]","33.50962","31.31178","35.78135",""
"stunt5","EQ_MICS","PUBLISHED","2016","AFR","GIN","","PRLM","","","","","","28.6 [25.2-32.2]","28.60098","25.24514","32.21070",""
"stunt5","EQ_MICS","PUBLISHED","2000","AFR","GNB","","PRLM","","","","","","23.7 [20.6-27.3]","23.74871","20.55431","27.26917",""
"stunt5","EQ_MICS","PUBLISHED","2006","AFR","GNB","","NHLM","","","","","","50.2 [47.9-52.5]","50.17260","47.88127","52.46321",""
"stunt5","EQ_MICS","PUBLISHED","2006","AFR","GNB","","SHLM","","","","","","35.4 [30.0-41.1]","35.35872","30.02067","41.08863",""
"stunt5","EQ_MICS","PUBLISHED","2010","AFR","GNB","","PRLM","","","","","","29.0 [25.6-32.8]","29.03870","25.57013","32.77061",""
"stunt5","EQ_MICS","PUBLISHED","2014","AFR","GNB","","SHLM","","","","","","17.2 [14.0-21.1]","17.22183","13.96496","21.05240",""
"stunt5","EQ_MICS","PUBLISHED","2006","AMR","GUY","","SHLM","","","","","","16.5 [13.8-19.6]","16.52819","13.84694","19.61044",""
"stunt5","EQ_DHS","PUBLISHED","2012","AMR","HTI","","PRLM","","","","","","22.7 [20.3-25.2]","22.66454","20.31914","25.19506",""
"stunt5","EQ_DHS","PUBLISHED","2016","AMR","HTI","","NHLM","","","","","","31.5 [28.1-35.1]","31.47516","28.06103","35.10199",""
"stunt5","EQ_DHS","PUBLISHED","2016","AMR","HTI","","SHLM","","","","","","14.0 [12.3-16.0]","14.04898","12.28879","16.01527",""
"stunt5","EQ_RHS","PUBLISHED","1991","AMR","HND","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2005","AMR","HND","","SHLM","","","","","","9.0 [7.5-10.7]","8.99491","7.50926","10.74035",""
"stunt5","EQ_DHS","PUBLISHED","1998","SEAR","IND","","SHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2002","SEAR","IDN","","NHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2017","SEAR","IDN","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2000","EMR","IRQ","","NHLM","","","","","","32.3 [30.3-34.2]","32.25489","30.33010","34.24180",""
"stunt5","EQ_MICS","PUBLISHED","2000","EMR","IRQ","","SHLM","","","","","","22.5 [20.5-24.8]","22.53876","20.47027","24.75122",""
"stunt5","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","PRLM","","","","","","28.9 [27.4-30.5]","28.93844","27.42550","30.49977",""
"stunt5","EQ_MICS","PUBLISHED","2011","EMR","IRQ","","SHLM","","","","","","20.0 [18.5-21.6]","20.02185","18.52722","21.60508",""
"stunt5","EQ_MICS","PUBLISHED","2005","AMR","JAM","","SHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2017","EMR","JOR","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","1995","EUR","KAZ","","NHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","1999","EUR","KAZ","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","SHLM","","","","","","6.6 [5.4-8.1]","6.62499","5.43358","8.05539",""
"stunt5","EQ_DHS","PUBLISHED","1993","AFR","KEN","","PRLM","","","","","","43.5 [41.2-45.8]","43.51140","41.22457","45.82618",""
"stunt5","EQ_DHS","PUBLISHED","1998","AFR","KEN","","SHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","1997","EUR","KGZ","","NHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2005","EUR","KGZ","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2014","EUR","KGZ","","PRLM","","","","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2018","EUR","KGZ","","NHLM","","","","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2018","EUR","KGZ","","SHLM","","","","","","11.6 [10.1-13.4]","11.62433","10.06703","13.38667",""
"stunt5","EQ_MICS","PUBLISHED","2000","WPR","LAO","","PRLM","","","","","","43.2 [38.3-48.3]","43.23139","38.31032","48.28977",""
"stunt5","EQ_MICS","PUBLISHED","2006","WPR","LAO","","SHLM","","","","","","31.2 [27.1-35.6]","31.21016","27.11230","35.62467",""
"stunt5","EQ_MICS","PUBLISHED","2017","WPR","LAO","","SHLM","","","","","","25.3 [23.4-27.2]","25.26515","23.43964","27.18237",""
"stunt5","EQ_DHS","PUBLISHED","2013","AFR","LBR","","NHLM","","","","","","33.0 [29.8-36.4]","33.02870","29.80932","36.41538",""
"stunt5","EQ_DHS","PUBLISHED","1992","AFR","MDG","","PRLM","","","","","","64.0 [61.3-66.6]","64.01309","61.32690","66.61429",""
"stunt5","EQ_DHS","PUBLISHED","2008","AFR","MDG","","NHLM","","","","","","48.4 [44.6-52.2]","48.38428","44.62312","52.16384",""
"stunt5","EQ_DHS","PUBLISHED","1992","AFR","MWI","YEARS02-05","","","","","","","70.7 [68.0-73.3]","70.68908","67.97536","73.26329",""
"stunt5","EQ_DHS","PUBLISHED","1992","AFR","NAM","YEARS02-05","","","","","","","37.0 [34.2-39.8]","36.97280","34.19333","39.84142",""
"stunt5","EQ_DHS","PUBLISHED","1991","AFR","CMR","YEARS02-05","","","","","","","40.5 [36.2-45.0]","40.50517","36.18328","44.97944",""
"stunt5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","WQ2","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","","WQ4","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","WQ3","","","28.3 [21.8-35.9]","28.31294","21.75448","35.94042",""
"stunt5","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","WQ5","","","18.1 [13.5-23.8]","18.10638","13.53692","23.79382",""
"stunt5","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","WQ1","","","21.4 [19.5-23.3]","21.35133","19.52609","23.29780",""
"stunt5","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","WQ2","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","WQ3","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","WQ3","","","18.3 [12.7-25.7]","18.31159","12.69810","25.67677",""
"stunt5","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","WQ5","","","13.6 [9.9-18.3]","13.60410","9.94591","18.33387",""
"stunt5","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","WQ4","","","17.7 [12.6-24.4]","17.73848","12.60028","24.38730",""
"stunt5","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","WQ1","","","12.0 [8.7-16.3]","12.02053","8.71876","16.34873",""
"stunt5","EQ_MICS","PUBLISHED","2000","EUR","AZE","","","","","WQ5","","","21.6 [17.4-26.6]","21.64502","17.39502","26.59904",""
"stunt5","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","WQ2","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","WQ4","","","No data","","","","Not available."
"stunt5","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","WQ3","","","54.0 [50.9-57.1]","54.03861","50.93110","57.11504",""
"stunt5","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","","WQ5","","","30.6 [27.4-34.1]","30.64539","27.43882","34.05085",""
"stunt5","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","","WQ4","","","38.6 [34.6-42.8]","38.60958","34.58114","42.80027",""
"stunt5","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","","WQ1","","","53.2 [50.2-56.2]","53.17975","50.17390","56.16269",""
"stunt5","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","","WQ5","","","27.0 [24.5-29.7]","27.04240","24.53652","29.70347",""
"stunt5","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","","WQ2","","","42.3 [39.3-45.3]","42.25230","39.25956","45.30302",""
"stunt5","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","","WQ2","","","8.6 [4.3-16.7]","8.62681","4.25259","16.71488",""
"stunt5","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","","WQ3","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","","WQ5","","","No data","","","","Not available."
"stunt5","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","","","","WQ1","","","26.1 [20.7-32.4]","26.12838","20.70371","32.39375",""
