"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"csection","EQ_DHS","PUBLISHED","2000","AMR","COL","","","","COLDHS200005","","30.9 [25.6-36.9]","31.00000","26.00000","37.00000",""
"csection","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201515","","1.5 [0.4-5.4]","1.00000","0.00000","5.00000",""
"csection","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201523","","0.2 [0.0-0.7]","0.00000","0.00000","1.00000",""
"csection","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201530","","1.0 [0.3-2.7]","1.00000","0.00000","3.00000",""
"csection","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201531","","0.5 [0.2-1.3]","1.00000","0.00000","1.00000",""
"csection","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201532","","4.9 [3.2-7.6]","5.00000","3.00000","8.00000",""
"csection","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","ALBDHS201709","","25.4 [15.8-38.0]","25.00000","16.00000","38.00000",""
"csection","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","DZAMICS200601","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","ARGMICS201105","","45.0 [39.4-50.6]","45.00000","39.00000","51.00000",""
"csection","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","ARMDHS200007","","6.1 [1.8-18.6]","6.00000","2.00000","19.00000","Attention - Estimate is based on 25-49 cases."
"csection","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","ARMDHS200008","","1.7 [0.2-11.0]","2.00000","0.00000","11.00000",""
"csection","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201501","","26.1 [19.6-33.8]","26.00000","20.00000","34.00000",""
"csection","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201508","","15.2 [9.4-23.8]","15.00000","9.00000","24.00000",""
"csection","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201509","","14.8 [5.8-32.9]","15.00000","6.00000","33.00000",""
"csection","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","BGDDHS200401","","3.1 [1.9-5.1]","3.00000","2.00000","5.00000",""
"csection","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","BGDDHS200402","","2.8 [1.8-4.2]","3.00000","2.00000","4.00000",""
"csection","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","BGDMICS200603","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","BRBMICS201201","","27.1 [14.5-44.9]","27.00000","14.00000","45.00000","Attention - Estimate is based on 25-49 cases."
"csection","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","BLRMICS200507","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","BENDHS199602","","4.1 [2.5-6.6]","4.00000","3.00000","7.00000",""
"csection","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","BENMICS201402","","2.3 [1.0-5.1]","2.00000","1.00000","5.00000",""
"csection","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","BENMICS201410","","5.7 [3.6-9.0]","6.00000","4.00000","9.00000",""
"csection","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","BENMICS201411","","2.7 [1.4-5.1]","3.00000","1.00000","5.00000",""
"csection","EQ_DHS","PUBLISHED","1994","AMR","BOL","","","","BOLDHS199403","","13.4 [11.0-16.3]","13.00000","11.00000","16.00000",""
"csection","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199802","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199806","","13.6 [10.7-17.1]","14.00000","11.00000","17.00000",""
"csection","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200804","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","BIHMICS201103","","24.4 [3.6-73.5]","24.00000","4.00000","73.00000","Attention - Estimate is based on 25-49 cases."
"csection","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200004","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200006","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200013","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200301","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200302","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2000","AFR","BDI","","","","BDIMICS200001","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","BDIMICS200505","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","BDIDHS201004","","3.8 [2.3-6.0]","4.00000","2.00000","6.00000",""
"csection","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200005","","0.3 [0.0-2.5]","0.00000","0.00000","3.00000",""
"csection","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200006","","1.0 [0.2-4.4]","1.00000","0.00000","4.00000",""
"csection","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200013","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"csection","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200014","","0.5 [0.1-3.6]","1.00000","0.00000","4.00000",""
"csection","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200021","","1.3 [0.4-4.4]","1.00000","0.00000","4.00000",""
"csection","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201009","","5.4 [2.9-10.0]","5.00000","3.00000","10.00000",""
"csection","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201010","","2.8 [1.4-5.4]","3.00000","1.00000","5.00000",""
"csection","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201017","","4.4 [2.1-9.0]","4.00000","2.00000","9.00000",""
"csection","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","CMRDHS200402","","0.5 [0.2-1.7]","1.00000","0.00000","2.00000",""
"csection","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","CMRDHS200410","","3.1 [1.6-5.7]","3.00000","2.00000","6.00000",""
"csection","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200606","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201803","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201804","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201812","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200606","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200607","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200611","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200615","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201016","","8.1 [4.8-13.6]","8.00000","5.00000","14.00000",""
"csection","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201016","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201017","","8.8 [5.7-13.5]","9.00000","6.00000","13.00000",""
"csection","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200406","","0.2 [0.0-1.2]","0.00000","0.00000","1.00000",""
"csection","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","AFGMICS201001","","7.6 [5.7-10.2]","8.00000","6.00000","10.00000",""
"csection","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","DZAMICS200003","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","AGODHS201507","","1.5 [0.6-3.8]","2.00000","1.00000","4.00000",""
"csection","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","AGODHS201508","","1.5 [0.8-2.8]","2.00000","1.00000","3.00000",""
"csection","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201004","","7.6 [2.9-18.5]","8.00000","3.00000","19.00000",""
"csection","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201005","","10.3 [4.7-21.1]","10.00000","5.00000","21.00000",""
"csection","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","BGDDHS199903","","4.1 [2.8-6.0]","4.00000","3.00000","6.00000",""
"csection","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201403","","29.1 [24.5-34.3]","29.00000","24.00000","34.00000",""
"csection","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","BRBMICS201204","","8.9 [1.8-34.6]","9.00000","2.00000","35.00000","Attention - Estimate is based on 25-49 cases."
"csection","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","BENDHS199606","","2.2 [1.1-4.3]","2.00000","1.00000","4.00000",""
"csection","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200606","","2.3 [1.4-3.7]","2.00000","1.00000","4.00000",""
"csection","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201702","","2.8 [1.8-4.3]","3.00000","2.00000","4.00000",""
"csection","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201703","","8.8 [5.9-12.8]","9.00000","6.00000","13.00000",""
"csection","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201704","","2.6 [1.8-3.9]","3.00000","2.00000","4.00000",""
"csection","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201711","","3.1 [1.7-5.7]","3.00000","2.00000","6.00000",""
"csection","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201712","","8.1 [6.0-10.9]","8.00000","6.00000","11.00000",""
"csection","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199803","","18.9 [14.6-24.0]","19.00000","15.00000","24.00000",""
"csection","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199804","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200803","","18.6 [15.5-22.2]","19.00000","15.00000","22.00000",""
"csection","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200806","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200807","","39.2 [35.5-43.0]","39.00000","36.00000","43.00000",""
"csection","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","BRADHS199601","","48.6 [42.7-54.5]","49.00000","43.00000","54.00000",""
"csection","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","BRADHS199602","","20.2 [17.9-22.7]","20.00000","18.00000","23.00000",""
"csection","EQ_DHS","PUBLISHED","1992","AFR","BFA","","","","BFADHS199204","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200308","","14.1 [9.8-19.7]","14.00000","10.00000","20.00000",""
"csection","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201701","","2.3 [1.4-3.5]","2.00000","1.00000","4.00000",""
"csection","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","BENDHS200103","","1.8 [1.0-3.1]","2.00000","1.00000","3.00000",""
"csection","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","BENDHS199605","","1.6 [0.7-3.9]","2.00000","1.00000","4.00000",""
"csection","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201404","","33.0 [28.4-37.9]","33.00000","28.00000","38.00000",""
"csection","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201402","","18.3 [14.8-22.5]","18.00000","15.00000","23.00000",""
"csection","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","AZEDHS200607","","5.5 [2.8-10.5]","5.00000","3.00000","11.00000",""
"csection","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","ARGMICS201104","","43.1 [36.8-49.6]","43.00000","37.00000","50.00000",""
"csection","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","DZAMICS201201","","17.1 [14.1-20.5]","17.00000","14.00000","21.00000",""
"csection","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","DZAMICS200602","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","DZAMICS200001","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201529","","0.6 [0.2-1.9]","1.00000","0.00000","2.00000",""
"csection","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201524","","0.7 [0.2-2.2]","1.00000","0.00000","2.00000",""
"csection","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200613","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200609","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201808","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200611","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200610","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200602","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200518","","1.2 [0.4-3.6]","1.00000","0.00000","4.00000",""
"csection","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","CPVRHS199803","","3.5 [2.0-6.1]","3.00000","2.00000","6.00000",""
"csection","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","CPVRHS199802","","11.0 [6.1-19.1]","11.00000","6.00000","19.00000",""
"csection","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","CPVRHS199801","","1.5 [0.6-3.7]","1.00000","1.00000","4.00000",""
"csection","EQ_MICS","PUBLISHED","2000","AFR","BDI","","","","BDIMICS200004","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2000","AFR","BDI","","","","BDIMICS200003","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200012","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","BRADHS199603","","26.4 [21.3-32.2]","26.00000","21.00000","32.00000",""
"csection","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","COGDHS201111","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2011","AMR","CRI","","","","CRIMICS201101","","29.6 [18.8-43.4]","30.00000","19.00000","43.00000",""
"csection","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200011","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"csection","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200016","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"csection","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201015","","3.7 [1.4-9.2]","4.00000","1.00000","9.00000",""
"csection","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","CMRDHS200407","","0.5 [0.1-1.8]","0.00000","0.00000","2.00000",""
"csection","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","CMRDHS200412","","3.9 [2.3-6.7]","4.00000","2.00000","7.00000",""
"csection","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201401","","0.9 [0.3-2.9]","1.00000","0.00000","3.00000",""
"csection","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201405","","0.4 [0.1-1.5]","0.00000","0.00000","1.00000",""
"csection","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201410","","6.5 [3.2-12.6]","6.00000","3.00000","13.00000",""
"csection","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200013","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200014","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201004","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"csection","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201007","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201007","","4.6 [2.6-8.0]","5.00000","3.00000","8.00000",""
"csection","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201009","","7.7 [3.9-14.7]","8.00000","4.00000","15.00000",""
"csection","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200401","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"csection","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","","TCDDHS200403","","0.5 [0.1-2.2]","0.00000","0.00000","2.00000",""
"csection","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201005","","0.2 [0.0-1.2]","0.00000","0.00000","1.00000",""
"csection","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201014","","1.5 [0.5-4.4]","2.00000","1.00000","4.00000",""
"csection","EQ_DHS","PUBLISHED","2005","AMR","COL","","","","COLDHS200502","","29.3 [26.2-32.6]","29.00000","26.00000","33.00000",""
"csection","EQ_DHS","PUBLISHED","2005","AMR","COL","","","","COLDHS200503","","22.0 [19.2-25.1]","22.00000","19.00000","25.00000",""
"csection","EQ_DHS","PUBLISHED","2005","AMR","COL","","","","COLDHS200504","","23.1 [20.0-26.6]","23.00000","20.00000","27.00000",""
"csection","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","COGDHS201102","","4.6 [2.8-7.5]","5.00000","3.00000","7.00000",""
"csection","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","COGDHS201106","","0.7 [0.2-3.0]","1.00000","0.00000","3.00000",""
"csection","EQ_DHS","PUBLISHED","1994","AFR","CIV","","","","CIVDHS199409","","2.0 [0.4-8.4]","2.00000","0.00000","8.00000",""
"csection","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201106","","1.4 [0.6-3.0]","1.00000","1.00000","3.00000",""
"csection","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201106","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201107","","1.4 [0.6-3.4]","1.00000","1.00000","3.00000",""
"csection","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201110","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2001","AFR","COD","","","","CODMICS200101","","No data","","","","Not available."
"csection","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","SLVRHS199814","","9.8 [6.1-15.4]","10.00000","6.00000","15.00000",""
"csection","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","SLVRHS200805","","No data","","","","Not available."
"csection","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","SLVRHS200811","","18.1 [12.7-25.2]","18.00000","13.00000","25.00000",""
"csection","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","CODMICS201002","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","CODMICS201003","","2.5 [1.1-5.9]","3.00000","1.00000","6.00000",""
"csection","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201307","","2.1 [1.2-3.4]","2.00000","1.00000","3.00000",""
"csection","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201307","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201311","","10.6 [8.3-13.4]","11.00000","8.00000","13.00000",""
"csection","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201311","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","DOMDHS199905","","13.2 [5.8-27.1]","13.00000","6.00000","27.00000","Attention - Estimate is based on 25-49 cases."
"csection","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200217","","No data","","","","Not available."
"csection","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200220","","17.2 [10.1-27.7]","17.00000","10.00000","28.00000",""
"csection","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200221","","36.6 [29.3-44.6]","37.00000","29.00000","45.00000",""
"csection","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200221","","No data","","","","Not available."
"csection","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","","DOMMICS201406","","41.1 [35.6-46.8]","41.00000","36.00000","47.00000",""
"csection","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","ECURHS200401","","18.9 [16.1-22.1]","19.00000","16.00000","22.00000",""
