"GHO","PUBLISHSTATE","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"M_smkless_survey_title_adult","PUBLISHED","EUR","DNK","Monitorering af danskernes rygevaner [Monitoring smoking habits in the Danish population]","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AMR","USA","National Adult Tobacco Survey","","","",""
"M_smkless_survey_title_adult","PUBLISHED","WPR","LAO","National Adult Tobacco Survey","","","",""
"M_smkless_survey_title_adult","PUBLISHED","WPR","KHM","National Adult Tobacco survey of Cambodia","","","",""
"M_smkless_survey_title_adult","PUBLISHED","EMR","YEM","National Health and Demographic Survey","","","",""
"M_smkless_survey_title_adult","PUBLISHED","SEAR","NPL","NCD Risk Factors STEPS Survey Nepal","","","",""
"M_smkless_survey_title_adult","PUBLISHED","SEAR","BGD","Non-Communicable Disease Risk Factor Survey","","","",""
"M_smkless_survey_title_adult","PUBLISHED","EMR","IRQ","Non-Communicable Diseases Risk Factors Survey","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AMR","TTO","Pan American STEPS Noncommunicable Diseases and Risk Factors Survey","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AMR","BRA","Pesquisa Nacional de Sa�de (National Health Survey)","","","",""
"M_smkless_survey_title_adult","PUBLISHED","EUR","UZB","Social Research Center population survey of tobacco consumption practices","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AFR","ZAF","South African Social Attitude Survey","","","",""
"M_smkless_survey_title_adult","PUBLISHED","SEAR","LKA","Sri Lanka STEPS Survey","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AMR","KNA","St Kitts STEPS Survey","","","",""
"M_smkless_survey_title_adult","PUBLISHED","EUR","NOR","Statistics Norway Smoking Habits Survey (Reise- og ferieunders�kelse)","","","",""
"M_smkless_survey_title_adult","PUBLISHED","WPR","PLW","STEPS Survey","","","",""
"M_smkless_survey_title_adult","PUBLISHED","EUR","GEO","Survey of Risk Factors of Non-Communicable Diseases","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AFR","SWZ","Swaziland STEPS NCD Risk Factor Survey","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AFR","TZA","Tanzania STEPS","","","",""
"M_smkless_survey_title_adult","PUBLISHED","EUR","NLD","The Dutch Continuous Survey of Smoking Habits","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AFR","SLE","The Prevalence of the Common Risk Factors of Non-Communicable Diseases in Sierra Leone","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AFR","SYC","The Seychelles Heart Study IV","","","",""
"M_smkless_survey_title_adult","PUBLISHED","EUR","CZE","The use of tobacco and alcohol in the Czech Republic","","","",""
"M_smkless_survey_title_adult","PUBLISHED","SEAR","TLS","Timor-Leste Demographic and Health Survey","","","",""
"M_smkless_survey_title_adult","PUBLISHED","EUR","TKM","Turkmenistan STEPS","","","",""
"M_smkless_survey_title_adult","PUBLISHED","SEAR","MMR","WHO STEPS Chronic Disease Risk Factor Surveillance - Myanmar","","","",""
"M_smkless_survey_title_adult","PUBLISHED","EMR","SAU","WHO STEPwise approach to NCD Surveillance - Saudi Arabia","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AFR","ZWE","Zimbabwe Demographic and Health Survey","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AFR","CPV","Cap Vert Enquete STEPS","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AFR","CMR","Enquete Demographique et de Sante et Indicateurs Multiples au Cameroon","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AFR","NER","Enquete Demographique et de Sante et Indicateurs Multiples au Niger","","","",""
"M_smkless_survey_title_adult","PUBLISHED","EMR","TUN","Enquete nationale morbidite et recours aux soins","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AFR","TGO","Enquete STEPS au Togo sur les facteurs de risque des maladies non transmissibles","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AFR","BFA","Enquete STEPs sur les facteurs de risque des maladies non transmissibles, Burkina Faso","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AFR","MRT","Enquete sur les Maladies non Transmissibles selon l'approche STEPwise de l'OMS","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AMR","VEN","Estudio Nacional de Drogas en Poblacion General","","","",""
"M_smkless_survey_title_adult","PUBLISHED","EUR","ISL","Landlknisembtti: Tbaksknnun (Capacent-Gallup phone survey, March-April)","","","",""
"M_smkless_survey_title_adult","PUBLISHED","EUR","SWE","(National Survey on Public Health)","","","",""
"M_smkless_survey_title_adult","PUBLISHED","AFR","STP","Sao Tome et Principe Enquete STEPS","","","",""
