"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","DRUG","Display Value","Numeric","Low","High","Comments"
"RSUD_68","PUBLISHED","2008","AFR","AGO","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","AGO","BENZODIAZEPINES","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","AGO","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","AGO","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","AGO","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","AGO","NEW_ANTIPSYCHOTICS","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","AGO","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","AGO","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","ARM","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","ARM","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","ARM","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","ARM","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","ARM","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","ARM","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","ARM","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","ARM","NEW_ANTIPSYCHOTICS","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","ARM","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","WPR","AUS","ACAMPROSATE","yes","","","",""
"RSUD_68","PUBLISHED","2008","WPR","AUS","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","WPR","AUS","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","AUS","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","AUS","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","AUS","NEW_ANTIPSYCHOTICS","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","AUS","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","AUS","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","AUS","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","AUT","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","AUT","ACAMPROSATE","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","AUT","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","AUT","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","AUT","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","AUT","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","AUT","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","AUT","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","AUT","CHLORPROMAZINE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","AZE","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","AZE","ALCOHOL_INFUSION","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","AZE","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","AZE","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","BHS","NITROUS_OXIDE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","BHS","GABAPENTIN","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","BHS","FLUMAZENIL","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","BHS","TIAGABINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","BHS","ALCOHOL_INFUSION","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","BHS","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","BHS","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","BHS","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","BHS","ACAMPROSATE","yes","","","",""
"RSUD_68","PUBLISHED","2008","EMR","BHR","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","EMR","BHR","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","EMR","BHR","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","EMR","BHR","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","EMR","BHR","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","EMR","BHR","CHLORPROMAZINE","no","","","",""
"RSUD_68","PUBLISHED","2008","EMR","BHR","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","EMR","BHR","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","EMR","BHR","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BGD","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BGD","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BGD","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BGD","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BGD","CHLORPROMAZINE","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BGD","GABAPENTIN","yes","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BGD","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BGD","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BGD","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BLR","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BLR","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BLR","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BLR","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BLR","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BLR","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BLR","GABAPENTIN","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BLR","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BLR","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BEL","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BEL","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BEL","GABAPENTIN","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BEL","CHLORPROMAZINE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BEL","FLUMAZENIL","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BEL","NEW_ANTIPSYCHOTICS","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BEL","ACAMPROSATE","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BEL","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BEL","TIAGABINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","BLZ","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","BLZ","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BEN","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BEN","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BEN","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BEN","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BEN","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BEN","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BEN","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BEN","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BEN","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BTN","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BTN","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BTN","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BTN","CHLORPROMAZINE","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BTN","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BTN","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BTN","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BTN","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","SEAR","BTN","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BWA","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BWA","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BWA","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BWA","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BWA","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BWA","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BWA","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BWA","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BWA","NEW_ANTIPSYCHOTICS","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","BRN","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","BRN","BENZODIAZEPINES","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","BRN","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","BRN","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","BRN","CHLORPROMAZINE","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","BRN","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","BRN","NEW_ANTIPSYCHOTICS","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","BRN","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","BRN","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BGR","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BGR","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BGR","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BGR","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BGR","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BGR","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BGR","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BGR","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","BGR","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BDI","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BDI","NEW_ANTIPSYCHOTICS","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BDI","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BDI","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BDI","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BDI","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BDI","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BDI","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","BDI","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CMR","ACAMPROSATE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CMR","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CMR","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CMR","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CMR","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CMR","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CMR","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CMR","NEW_ANTIPSYCHOTICS","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CMR","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CPV","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CPV","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CPV","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CPV","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CPV","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CPV","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CPV","NEW_ANTIPSYCHOTICS","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CPV","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CPV","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CAF","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CAF","NEW_ANTIPSYCHOTICS","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CAF","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CAF","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CAF","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CAF","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CAF","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CAF","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","CAF","CHLORPROMAZINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","TCD","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","TCD","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","TCD","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","TCD","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","TCD","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","TCD","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","TCD","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","TCD","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","TCD","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","CHL","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","CHL","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","CHL","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","CHL","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","CHL","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","CHL","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","CHL","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","CHL","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","CHL","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","WPR","CHN","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","CHN","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","WPR","CHN","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","WPR","CHN","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","CHN","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","CHN","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","CHN","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","WPR","CHN","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","WPR","CHN","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","COL","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","COL","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","COL","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","COL","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","COL","CHLORPROMAZINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","COL","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","COL","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","COL","NEW_ANTIPSYCHOTICS","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","COL","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COM","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COM","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COM","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COM","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COM","FLUMAZENIL","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COM","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COM","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COM","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COM","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COG","NEW_ANTIPSYCHOTICS","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COG","CHLORPROMAZINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COG","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COG","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COG","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COG","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COG","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COG","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COG","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","CRI","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","CRI","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","HRV","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","HRV","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","HRV","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","HRV","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","HRV","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","HRV","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","HRV","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","HRV","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","HRV","CHLORPROMAZINE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","CYP","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","CYP","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","CYP","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","CYP","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","CYP","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","CYP","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","CYP","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","CYP","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","CYP","CHLORPROMAZINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COD","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COD","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COD","ACAMPROSATE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COD","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COD","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COD","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COD","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COD","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AFR","COD","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","DNK","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","DNK","ALCOHOL_INFUSION","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","DNK","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","DNK","GABAPENTIN","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","DNK","FLUMAZENIL","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","DNK","ACAMPROSATE","yes","","","",""
"RSUD_68","PUBLISHED","2008","EUR","DNK","TIAGABINE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","DNK","CHLORPROMAZINE","no","","","",""
"RSUD_68","PUBLISHED","2008","EUR","DNK","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","DOM","ALCOHOL_INFUSION","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","DOM","ACAMPROSATE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","DOM","GABAPENTIN","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","DOM","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","DOM","FLUMAZENIL","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","DOM","TIAGABINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","DOM","NITROUS_OXIDE","no","","","",""
"RSUD_68","PUBLISHED","2008","AMR","DOM","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","DOM","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","ECU","GABAPENTIN","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","ECU","BENZODIAZEPINES","yes","","","",""
"RSUD_68","PUBLISHED","2008","AMR","ECU","NEW_ANTIPSYCHOTICS","yes","","","",""
"RSUD_68","PUBLISHED","2008","EMR","EGY","CHLORPROMAZINE","yes","","","",""
"RSUD_68","PUBLISHED","2008","EMR","EGY","NITROUS_OXIDE","no","","","",""
