"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"NCD_GLUC_03","PUBLISHED","1990","","WB_HI","","YEARS18-PLUS","MLE","6.1 [4.7-7.9]","6.10000","4.70000","7.90000",""
"NCD_GLUC_03","PUBLISHED","1990","","WB_LI","","YEARS18-PLUS","BTSX","2.7 [1.8-3.7]","2.70000","1.80000","3.70000",""
"NCD_GLUC_03","PUBLISHED","1990","","WB_UMI","","YEARS18-PLUS","FMLE","5.4 [3.7-7.5]","5.40000","3.70000","7.50000",""
"NCD_GLUC_03","PUBLISHED","1990","","WB_UMI","","YEARS18-PLUS","MLE","4.2 [2.7-6.1]","4.20000","2.70000","6.10000",""
"NCD_GLUC_03","PUBLISHED","1991","AMR","","","YEARS18-PLUS","FMLE","5.7 [4.2-7.5]","5.70000","4.20000","7.50000",""
"NCD_GLUC_03","PUBLISHED","1991","AMR","","","YEARS18-PLUS","MLE","5.5 [4.0-7.3]","5.50000","4.00000","7.30000",""
"NCD_GLUC_03","PUBLISHED","1991","EMR","","","YEARS18-PLUS","BTSX","5.8 [4.6-7.2]","5.80000","4.60000","7.20000",""
"NCD_GLUC_03","PUBLISHED","1991","EMR","","","YEARS18-PLUS","FMLE","6.2 [4.5-8.2]","6.20000","4.50000","8.20000",""
"NCD_GLUC_03","PUBLISHED","1991","","WB_HI","","YEARS18-PLUS","MLE","6.3 [4.8-7.9]","6.30000","4.80000","7.90000",""
"NCD_GLUC_03","PUBLISHED","1991","","WB_LI","","YEARS18-PLUS","BTSX","2.8 [1.9-3.8]","2.80000","1.90000","3.80000",""
"NCD_GLUC_03","PUBLISHED","1991","","WB_UMI","","YEARS18-PLUS","MLE","4.3 [2.9-6.1]","4.30000","2.90000","6.10000",""
"NCD_GLUC_03","PUBLISHED","1991","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","BTSX","4.9 [4.0-6.0]","4.90000","4.00000","6.00000",""
"NCD_GLUC_03","PUBLISHED","1992","AMR","","","YEARS18-PLUS","FMLE","5.8 [4.4-7.5]","5.80000","4.40000","7.50000",""
"NCD_GLUC_03","PUBLISHED","1992","AMR","","","YEARS18-PLUS","MLE","5.6 [4.1-7.4]","5.60000","4.10000","7.40000",""
"NCD_GLUC_03","PUBLISHED","1992","EMR","","","YEARS18-PLUS","BTSX","6.0 [4.8-7.3]","6.00000","4.80000","7.30000",""
"NCD_GLUC_03","PUBLISHED","1992","EMR","","","YEARS18-PLUS","FMLE","6.4 [4.7-8.3]","6.40000","4.70000","8.30000",""
"NCD_GLUC_03","PUBLISHED","1992","","WB_LI","","YEARS18-PLUS","BTSX","2.8 [2.0-3.9]","2.80000","2.00000","3.90000",""
"NCD_GLUC_03","PUBLISHED","1992","","WB_LI","","YEARS18-PLUS","FMLE","3.0 [1.9-4.4]","3.00000","1.90000","4.40000",""
"NCD_GLUC_03","PUBLISHED","1992","","WB_UMI","","YEARS18-PLUS","MLE","4.4 [3.0-6.2]","4.40000","3.00000","6.20000",""
"NCD_GLUC_03","PUBLISHED","1992","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","BTSX","5.1 [4.1-6.0]","5.10000","4.10000","6.00000",""
"NCD_GLUC_03","PUBLISHED","1993","AMR","","","YEARS18-PLUS","FMLE","5.9 [4.5-7.6]","5.90000","4.50000","7.60000",""
"NCD_GLUC_03","PUBLISHED","1993","AMR","","","YEARS18-PLUS","MLE","5.7 [4.3-7.4]","5.70000","4.30000","7.40000",""
"NCD_GLUC_03","PUBLISHED","1993","SEAR","","","YEARS18-PLUS","BTSX","4.6 [3.5-6.0]","4.60000","3.50000","6.00000",""
"NCD_GLUC_03","PUBLISHED","1993","EMR","","","YEARS18-PLUS","FMLE","6.5 [4.9-8.3]","6.50000","4.90000","8.30000",""
"NCD_GLUC_03","PUBLISHED","1993","EMR","","","YEARS18-PLUS","MLE","5.8 [4.3-7.5]","5.80000","4.30000","7.50000",""
"NCD_GLUC_03","PUBLISHED","1993","","WB_LI","","YEARS18-PLUS","BTSX","2.9 [2.1-3.9]","2.90000","2.10000","3.90000",""
"NCD_GLUC_03","PUBLISHED","1993","","WB_LI","","YEARS18-PLUS","FMLE","3.0 [2.0-4.5]","3.00000","2.00000","4.50000",""
"NCD_GLUC_03","PUBLISHED","1993","","WB_UMI","","YEARS18-PLUS","MLE","4.5 [3.2-6.3]","4.50000","3.20000","6.30000",""
"NCD_GLUC_03","PUBLISHED","1993","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","BTSX","5.2 [4.3-6.1]","5.20000","4.30000","6.10000",""
"NCD_GLUC_03","PUBLISHED","1993","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","FMLE","5.5 [4.3-6.8]","5.50000","4.30000","6.80000",""
"NCD_GLUC_03","PUBLISHED","1994","AMR","","","YEARS18-PLUS","MLE","5.8 [4.4-7.5]","5.80000","4.40000","7.50000",""
"NCD_GLUC_03","PUBLISHED","1994","SEAR","","","YEARS18-PLUS","BTSX","4.8 [3.6-6.1]","4.80000","3.60000","6.10000",""
"NCD_GLUC_03","PUBLISHED","1994","EMR","","","YEARS18-PLUS","FMLE","6.7 [5.1-8.4]","6.70000","5.10000","8.40000",""
"NCD_GLUC_03","PUBLISHED","1994","EMR","","","YEARS18-PLUS","MLE","6.0 [4.5-7.6]","6.00000","4.50000","7.60000",""
"NCD_GLUC_03","PUBLISHED","1994","","WB_LI","","YEARS18-PLUS","FMLE","3.1 [2.1-4.5]","3.10000","2.10000","4.50000",""
"NCD_GLUC_03","PUBLISHED","1994","","WB_LI","","YEARS18-PLUS","MLE","2.9 [1.9-4.3]","2.90000","1.90000","4.30000",""
"NCD_GLUC_03","PUBLISHED","1994","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","BTSX","5.3 [4.4-6.2]","5.30000","4.40000","6.20000",""
"NCD_GLUC_03","PUBLISHED","1994","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","FMLE","5.6 [4.4-6.8]","5.60000","4.40000","6.80000",""
"NCD_GLUC_03","PUBLISHED","1995","AMR","","","YEARS18-PLUS","MLE","6.0 [4.6-7.6]","6.00000","4.60000","7.60000",""
"NCD_GLUC_03","PUBLISHED","1995","SEAR","","","YEARS18-PLUS","BTSX","4.9 [3.8-6.2]","4.90000","3.80000","6.20000",""
"NCD_GLUC_03","PUBLISHED","1995","EMR","","","YEARS18-PLUS","MLE","6.2 [4.7-7.7]","6.20000","4.70000","7.70000",""
"NCD_GLUC_03","PUBLISHED","1995","WPR","","","YEARS18-PLUS","BTSX","4.9 [3.9-6.2]","4.90000","3.90000","6.20000",""
"NCD_GLUC_03","PUBLISHED","1995","","WB_LI","","YEARS18-PLUS","FMLE","3.2 [2.1-4.5]","3.20000","2.10000","4.50000",""
"NCD_GLUC_03","PUBLISHED","1995","","WB_LI","","YEARS18-PLUS","MLE","3.0 [2.0-4.4]","3.00000","2.00000","4.40000",""
"NCD_GLUC_03","PUBLISHED","1995","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","BTSX","5.4 [4.6-6.3]","5.40000","4.60000","6.30000",""
"NCD_GLUC_03","PUBLISHED","1995","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","FMLE","5.7 [4.6-6.9]","5.70000","4.60000","6.90000",""
"NCD_GLUC_03","PUBLISHED","1996","SEAR","","","YEARS18-PLUS","BTSX","5.1 [4.0-6.3]","5.10000","4.00000","6.30000",""
"NCD_GLUC_03","PUBLISHED","1996","SEAR","","","YEARS18-PLUS","FMLE","5.3 [3.8-7.2]","5.30000","3.80000","7.20000",""
"NCD_GLUC_03","PUBLISHED","1996","EMR","","","YEARS18-PLUS","MLE","6.3 [4.9-7.8]","6.30000","4.90000","7.80000",""
"NCD_GLUC_03","PUBLISHED","1996","WPR","","","YEARS18-PLUS","BTSX","5.1 [4.1-6.3]","5.10000","4.10000","6.30000",""
"NCD_GLUC_03","PUBLISHED","1996","","WB_LI","","YEARS18-PLUS","FMLE","3.3 [2.2-4.6]","3.30000","2.20000","4.60000",""
"NCD_GLUC_03","PUBLISHED","1996","","WB_LI","","YEARS18-PLUS","MLE","3.1 [2.1-4.4]","3.10000","2.10000","4.40000",""
"NCD_GLUC_03","PUBLISHED","1996","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","FMLE","5.8 [4.7-6.9]","5.80000","4.70000","6.90000",""
"NCD_GLUC_03","PUBLISHED","1996","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","MLE","5.3 [4.2-6.5]","5.30000","4.20000","6.50000",""
"NCD_GLUC_03","PUBLISHED","1997","SEAR","","","YEARS18-PLUS","BTSX","5.2 [4.1-6.5]","5.20000","4.10000","6.50000",""
"NCD_GLUC_03","PUBLISHED","1997","SEAR","","","YEARS18-PLUS","FMLE","5.4 [4.0-7.3]","5.40000","4.00000","7.30000",""
"NCD_GLUC_03","PUBLISHED","1997","EMR","","","YEARS18-PLUS","MLE","6.5 [5.1-8.0]","6.50000","5.10000","8.00000",""
"NCD_GLUC_03","PUBLISHED","1997","WPR","","","YEARS18-PLUS","BTSX","5.3 [4.3-6.5]","5.30000","4.30000","6.50000",""
"NCD_GLUC_03","PUBLISHED","1997","WPR","","","YEARS18-PLUS","FMLE","5.4 [4.0-7.2]","5.40000","4.00000","7.20000",""
"NCD_GLUC_03","PUBLISHED","1997","","WB_LI","","YEARS18-PLUS","MLE","3.2 [2.2-4.5]","3.20000","2.20000","4.50000",""
"NCD_GLUC_03","PUBLISHED","1997","","WB_LMI","","YEARS18-PLUS","BTSX","5.2 [4.3-6.3]","5.20000","4.30000","6.30000",""
"NCD_GLUC_03","PUBLISHED","1997","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","FMLE","5.9 [4.9-7.0]","5.90000","4.90000","7.00000",""
"NCD_GLUC_03","PUBLISHED","1997","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","MLE","5.4 [4.4-6.6]","5.40000","4.40000","6.60000",""
"NCD_GLUC_03","PUBLISHED","1998","SEAR","","","YEARS18-PLUS","FMLE","5.6 [4.1-7.4]","5.60000","4.10000","7.40000",""
"NCD_GLUC_03","PUBLISHED","1998","SEAR","","","YEARS18-PLUS","MLE","5.2 [3.7-7.0]","5.20000","3.70000","7.00000",""
"NCD_GLUC_03","PUBLISHED","1998","WPR","","","YEARS18-PLUS","BTSX","5.4 [4.4-6.6]","5.40000","4.40000","6.60000",""
"NCD_GLUC_03","PUBLISHED","1998","WPR","","","YEARS18-PLUS","FMLE","5.6 [4.2-7.3]","5.60000","4.20000","7.30000",""
"NCD_GLUC_03","PUBLISHED","1998","","WB_LI","","YEARS18-PLUS","MLE","3.3 [2.3-4.6]","3.30000","2.30000","4.60000",""
"NCD_GLUC_03","PUBLISHED","1998","","WB_LMI","","YEARS18-PLUS","BTSX","5.4 [4.4-6.4]","5.40000","4.40000","6.40000",""
"NCD_GLUC_03","PUBLISHED","1998","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","MLE","5.6 [4.6-6.7]","5.60000","4.60000","6.70000",""
"NCD_GLUC_03","PUBLISHED","1999","AFR","","","YEARS18-PLUS","BTSX","3.6 [2.8-4.5]","3.60000","2.80000","4.50000",""
"NCD_GLUC_03","PUBLISHED","1999","SEAR","","","YEARS18-PLUS","FMLE","5.7 [4.3-7.5]","5.70000","4.30000","7.50000",""
"NCD_GLUC_03","PUBLISHED","1999","SEAR","","","YEARS18-PLUS","MLE","5.3 [3.9-7.1]","5.30000","3.90000","7.10000",""
"NCD_GLUC_03","PUBLISHED","1999","WPR","","","YEARS18-PLUS","BTSX","5.6 [4.6-6.7]","5.60000","4.60000","6.70000",""
"NCD_GLUC_03","PUBLISHED","1999","WPR","","","YEARS18-PLUS","FMLE","5.7 [4.4-7.3]","5.70000","4.40000","7.30000",""
"NCD_GLUC_03","PUBLISHED","1999","","WB_LMI","","YEARS18-PLUS","BTSX","5.5 [4.6-6.5]","5.50000","4.60000","6.50000",""
"NCD_GLUC_03","PUBLISHED","1999","","WB_LMI","","YEARS18-PLUS","FMLE","5.8 [4.5-7.2]","5.80000","4.50000","7.20000",""
"NCD_GLUC_03","PUBLISHED","1999","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","MLE","5.7 [4.8-6.8]","5.70000","4.80000","6.80000",""
"NCD_GLUC_03","PUBLISHED","2000","AFR","","","YEARS18-PLUS","BTSX","3.7 [2.9-4.6]","3.70000","2.90000","4.60000",""
"NCD_GLUC_03","PUBLISHED","2000","SEAR","","","YEARS18-PLUS","FMLE","5.8 [4.4-7.6]","5.80000","4.40000","7.60000",""
"NCD_GLUC_03","PUBLISHED","2000","SEAR","","","YEARS18-PLUS","MLE","5.5 [4.1-7.3]","5.50000","4.10000","7.30000",""
"NCD_GLUC_03","PUBLISHED","2000","WPR","","","YEARS18-PLUS","FMLE","5.8 [4.5-7.4]","5.80000","4.50000","7.40000",""
"NCD_GLUC_03","PUBLISHED","2000","WPR","","","YEARS18-PLUS","MLE","5.8 [4.4-7.4]","5.80000","4.40000","7.40000",""
"NCD_GLUC_03","PUBLISHED","2000","","WB_LMI","","YEARS18-PLUS","BTSX","5.6 [4.8-6.6]","5.60000","4.80000","6.60000",""
"NCD_GLUC_03","PUBLISHED","2000","","WB_LMI","","YEARS18-PLUS","FMLE","5.9 [4.7-7.3]","5.90000","4.70000","7.30000",""
"NCD_GLUC_03","PUBLISHED","2000","GLOBAL","WB_WORLD_INCOME","","YEARS18-PLUS","MLE","5.9 [5.0-6.9]","5.90000","5.00000","6.90000",""
"NCD_GLUC_03","PUBLISHED","2001","AFR","","","YEARS18-PLUS","BTSX","3.8 [3.0-4.7]","3.80000","3.00000","4.70000",""
"NCD_GLUC_03","PUBLISHED","2001","AFR","","","YEARS18-PLUS","FMLE","4.0 [2.9-5.2]","4.00000","2.90000","5.20000",""
"NCD_GLUC_03","PUBLISHED","2001","SEAR","","","YEARS18-PLUS","MLE","5.7 [4.3-7.5]","5.70000","4.30000","7.50000",""
