"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RSUDHWF","Display Value","Numeric","Low","High","Comments"
"RSUD_800","PUBLISHED","2014","AMR","BOL","DOCTORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","BOL","NURSES","No","","","",""
"RSUD_800","PUBLISHED","2014","EMR","BOL","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","BOL","PSYCHOLOGISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","BOL","SOCIAL_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","BRA","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","BRA","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","BRA","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","WPR","BRA","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","BRA","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","BRB","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","BRB","COUNSELLORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","BRB","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","BRB","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EMR","BRB","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","WPR","BRB","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","BRB","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","WPR","BRN","PSYCHIATRISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","WPR","BRN","COUNSELLORS","No","","","",""
"RSUD_800","PUBLISHED","2014","WPR","BRN","DOCTORS","No","","","",""
"RSUD_800","PUBLISHED","2014","WPR","BRN","NURSES","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","BRN","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","WPR","BRN","PSYCHOLOGISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","BRN","SOCIAL_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","SEAR","BTN","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","CAF","PSYCHIATRISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","CAF","COUNSELLORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","CAF","DOCTORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","CAF","NURSES","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CAF","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","WPR","CAF","PSYCHOLOGISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CAF","SOCIAL_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CAN","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CAN","COUNSELLORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CAN","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CAN","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CAN","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CAN","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CAN","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","CHE","COUNSELLORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","CHE","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CHE","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CHE","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CHL","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CHL","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CHL","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","WPR","CHN","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CHN","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","CIV","PSYCHIATRISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","CIV","COUNSELLORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","CIV","DOCTORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","CIV","NURSES","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","CIV","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CIV","PSYCHOLOGISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CIV","SOCIAL_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COD","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COD","COUNSELLORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COD","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COD","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","COD","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COD","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","COD","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COG","PSYCHIATRISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COG","COUNSELLORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COG","DOCTORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COG","NURSES","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","COG","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COG","PSYCHOLOGISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","COG","SOCIAL_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","COL","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","COL","COUNSELLORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","COL","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","COL","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","COL","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COL","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","COL","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COM","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COM","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","COM","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","COM","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CRI","COUNSELLORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CRI","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CRI","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CUB","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CUB","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CUB","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","CUB","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CUB","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","CYP","PSYCHIATRISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","CYP","COUNSELLORS","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","CYP","DOCTORS","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","CYP","NURSES","No","","","",""
"RSUD_800","PUBLISHED","2014","WPR","CYP","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","CYP","PSYCHOLOGISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CYP","SOCIAL_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","CZE","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","CZE","COUNSELLORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","CZE","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","CZE","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","WPR","CZE","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","CZE","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","CZE","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","DEU","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","DEU","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","DEU","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EMR","DJI","PSYCHIATRISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","EMR","DJI","COUNSELLORS","No","","","",""
"RSUD_800","PUBLISHED","2014","EMR","DJI","DOCTORS","No","","","",""
"RSUD_800","PUBLISHED","2014","EMR","DJI","NURSES","No","","","",""
"RSUD_800","PUBLISHED","2014","WPR","DJI","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","DJI","PSYCHOLOGISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","DJI","SOCIAL_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","DNK","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","DNK","COUNSELLORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","DNK","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","DNK","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","WPR","DNK","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","DNK","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","DNK","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","DOM","PSYCHIATRISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","DOM","COUNSELLORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","DOM","DOCTORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","DOM","NURSES","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","DOM","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","DOM","PSYCHOLOGISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","DOM","SOCIAL_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","DZA","PSYCHIATRISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","DZA","COUNSELLORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","DZA","DOCTORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","DZA","NURSES","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","DZA","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","DZA","PSYCHOLOGISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","DZA","SOCIAL_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","ECU","PSYCHIATRISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","ECU","COUNSELLORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","ECU","DOCTORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","ECU","NURSES","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","ECU","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","ECU","PSYCHOLOGISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","ECU","SOCIAL_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","EMR","EGY","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EMR","EGY","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","EGY","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","EGY","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","ESP","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","ESP","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","ESP","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","ESP","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","ESP","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","EST","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","ETH","PSYCHIATRISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","ETH","COUNSELLORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","ETH","DOCTORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","ETH","NURSES","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","ETH","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","ETH","PSYCHOLOGISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","ETH","SOCIAL_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","FIN","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","FIN","COUNSELLORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","FIN","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","FIN","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","FIN","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","FIN","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","WPR","FJI","COUNSELLORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","WPR","FJI","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","WPR","FJI","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","FJI","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","FJI","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","FJI","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","FRA","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","FRA","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","FRA","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","WPR","FSM","PSYCHIATRISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","WPR","FSM","COUNSELLORS","No","","","",""
"RSUD_800","PUBLISHED","2014","WPR","FSM","DOCTORS","No","","","",""
"RSUD_800","PUBLISHED","2014","WPR","FSM","NURSES","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","FSM","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","FSM","PSYCHOLOGISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AMR","FSM","SOCIAL_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","GAB","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","GBR","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","GBR","COUNSELLORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","GBR","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","GBR","NURSES","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","GBR","COMMUNITY_HEALTH_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","GBR","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AMR","GBR","SOCIAL_WORKERS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","GEO","PSYCHIATRISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","GEO","DOCTORS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","EUR","GEO","PSYCHOLOGISTS","Yes","","","",""
"RSUD_800","PUBLISHED","2014","AFR","GHA","PSYCHIATRISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","GHA","COUNSELLORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","GHA","DOCTORS","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","GHA","NURSES","No","","","",""
"RSUD_800","PUBLISHED","2014","AFR","GHA","COMMUNITY_HEALTH_WORKERS","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","GHA","PSYCHOLOGISTS","No","","","",""
"RSUD_800","PUBLISHED","2014","EUR","GHA","SOCIAL_WORKERS","No","","","",""
